WS,Year,Month,Day,Date,EST,Ca,Mg,K,Na,Al_Ferron,TMAl,OMAl,Al_ICP,NH4,pH,SO4,NO3,Cl,PO4,DOC,TDN,DON,DIC,SiO2,Mn,Fe,F,ANC,Cation,Anion,SpecCond,TheoryCond,Temp_C,GageHt,Flow,Hydro,FieldCode,VarCode,IonBal,IonErr,Qcode,Pass
6,1967,5,29,5/29/1967,1235,1.26,0.32,0.24,0.85,0.28,-888.88,-888.88,-888.88,0.01,4.93,6.34,0.22,0.6,-888.88,-888.88,-888.88,-888.88,-888,4.1,-888.88,-888.88,-888.88,-888.8,168.2,152.3,22.8,25.8,11.5,0.28,3.08, L ,0, OP ,23.2,14.2,0,T
6,1967,6,6,6/6/1967,1055,1.24,0.35,0.17,0.98,0.29,-888.88,-888.88,-888.88,0.04,4.91,6.8,0.15,0.55,-888.88,-888.88,-888.88,-888.88,-888,4.4,-888.88,-888.88,-888.88,-888.8,176.9,159.4,23,27,-999.9,0.18,1.03, L ,0, OP ,25,14.5,0,T
6,1967,6,13,6/13/1967,1235,1.28,0.35,0.16,1.01,0.28,-888.88,-888.88,-888.88,0.02,4.93,7,0.13,0.61,-888.88,-888.88,-888.88,-888.88,-888,4.7,-888.88,-888.88,-888.88,-888.8,177.4,164.9,22.7,27.3,-999.9,0.17,0.88, L ,0, OP ,19.8,11.3,0,T
6,1967,6,19,6/19/1967,1345,1.19,0.34,0.09,1.03,0.29,-888.88,-888.88,-888.88,0.03,4.91,7,0.11,0.67,-888.88,-888.88,-888.88,-888.88,-888,4.6,-888.88,-888.88,-888.88,-888.8,173.1,166.3,23.1,27.3,13,0.17,0.88, L ,0, OP ,14.4,8.3,0,T
6,1967,6,26,6/26/1967,845,1.26,0.35,0.09,1.01,0.28,-888.88,-888.88,-888.88,0.03,4.98,7,0.11,0.58,-888.88,-888.88,-888.88,-888.88,-888,4.4,-888.88,-888.88,-888.88,-888.8,173.9,163.7,22.4,26.6,12,0.22,1.68, L ,0, OP ,17.5,10.1,0,T
6,1967,7,3,7/3/1967,905,1.52,0.37,0.13,1.27,0.23,-888.88,-888.88,-888.88,0.03,4.98,7.4,0.11,0.72,-888.88,-888.88,-888.88,-888.88,-888,5.1,-888.88,-888.88,-888.88,-888.8,187.2,176,24.8,25.4,13.5,0.11,0.31, L ,969, OP ,17.2,9.3,3,T
6,1967,7,10,7/10/1967,930,1.2,0.34,0.06,1.24,0.21,-888.88,-888.88,-888.88,0.07,4.85,7,0.07,0.66,-888.88,-888.88,-888.88,-888.88,-888,5.2,-888.88,-888.88,-888.88,-888.8,179.2,165.3,21.9,27.8,14,0.14,0.54, L ,0, OP ,19.4,11.1,0,T
6,1967,7,17,7/17/1967,1025,1.28,0.35,0.11,1,-999.99,-888.88,-888.88,-888.88,-999.99,4.56,-999.99,-999.99,-999.99,-888.88,-888.88,-888.88,-888.88,-888,-999.99,-888.88,-888.88,-888.88,-888.8,0,0,21.6,-999.9,13.5,0.25,2.33, L ,0, LMN ,-999.9,-999.9,0,T
6,1967,7,24,7/24/1967,1020,1.21,0.36,0.05,1.22,0.25,-888.88,-888.88,-888.88,0.03,4.96,6.3,0.11,0.48,-888.88,-888.88,-888.88,-888.88,-888,5.6,-888.88,-888.88,-888.88,-888.8,178.3,146.3,20.8,25.4,15,0.14,0.58, L ,0, OP ,38.5,23.3,0,T
6,1967,7,31,7/31/1967,830,1.16,0.37,0.07,1.24,0.23,-888.88,-888.88,-888.88,0.07,5.06,6.3,0.13,0.51,-888.88,-888.88,-888.88,-888.88,-888,5.7,-888.88,-888.88,-888.88,-888.8,176.3,147.5,23.7,24.7,15,0.09,0.16, L ,0, OP ,34.7,21,0,T
6,1967,8,7,8/7/1967,940,1.15,0.38,0.07,1.34,0.22,-888.88,-888.88,-888.88,0.07,4.95,6.4,0.14,0.59,-888.88,-888.88,-888.88,-888.88,-888,6.1,-888.88,-888.88,-888.88,-888.8,182.6,152,22.7,26.1,13.5,0.06,0.08, L ,0, OP ,36.3,21.3,0,T
6,1967,8,14,8/14/1967,825,1.17,0.33,0.08,1.35,0.21,-888.88,-888.88,-888.88,0.06,5.06,6.5,0.15,0.54,-888.88,-888.88,-888.88,-888.88,-888,6.2,-888.88,-888.88,-888.88,-888.8,176.2,152.8,23.9,25.1,13,0.07,0.11, L ,0, OP ,28.9,17.3,0,T
6,1967,8,21,8/21/1967,1200,1.32,0.31,0.09,1.07,0.25,-888.88,-888.88,-888.88,0.06,4.88,6.4,0.18,0.49,-888.88,-888.88,-888.88,-888.88,-888,5.5,-888.88,-888.88,-888.88,-888.8,178,149.8,25,26.5,14.5,0.16,0.74, L ,0, OP ,34.7,20.8,0,T
6,1967,8,28,8/28/1967,1215,1.53,0.35,0.14,0.89,0.28,-888.88,-888.88,-888.88,0.01,4.95,7.1,0.57,0.46,-888.88,-888.88,-888.88,-888.88,-888,4,-888.88,-888.88,-888.88,-888.8,182.8,169.8,26.5,27.8,15,0.38,6.33, F ,0, OP ,20.3,11.3,0,T
6,1967,9,5,9/5/1967,1230,1.36,0.33,0.05,1.15,0.21,-888.88,-888.88,-888.88,0.01,5.04,7.2,0.14,0.54,-888.88,-888.88,-888.88,-888.88,-888,5,-888.88,-888.88,-888.88,-888.8,173.6,167.2,24.7,26.2,12.5,0.14,0.51, L ,0, OP ,11.9,6.9,0,T
6,1967,9,11,9/11/1967,1047,1.22,0.34,0.07,1.17,0.2,-888.88,-888.88,-888.88,0.01,5,7,0.14,0.52,-888.88,-888.88,-888.88,-888.88,-888,4.7,-888.88,-888.88,-888.88,-888.8,168.9,162.5,24.3,25.8,9,0.16,0.8, L ,0, OP ,11.6,6.9,0,T
6,1967,9,18,9/18/1967,1315,1.27,0.37,0.08,1.34,0.16,-888.88,-888.88,-888.88,0.01,5.21,7,0.2,0.63,-888.88,-888.88,-888.88,-888.88,-888,5.6,-888.88,-888.88,-888.88,-888.8,174.2,166.6,24.2,25.1,13.5,0.04,0.03, L ,0, OP ,11.8,6.8,0,T
6,1967,9,25,9/25/1967,1135,1.17,0.33,0.12,1.41,0.16,-888.88,-888.88,-888.88,0.01,5.15,6.8,0.1,0.57,-888.88,-888.88,-888.88,-888.88,-888,5.6,-888.88,-888.88,-888.88,-888.8,170.9,159.1,21.2,24.6,8,0.13,0.49, L ,0, OP ,16,9.6,0,T
6,1967,10,2,10/2/1967,1040,1.4,0.35,0.12,0.8,0.32,-888.88,-888.88,-888.88,0.08,4.96,6.9,0.13,0.52,-888.88,-888.88,-888.88,-888.88,-888,3.6,-888.88,-888.88,-888.88,-888.8,179.2,160.3,25.3,27,10,0.29,3.35, L ,0, OP ,27.2,15.6,0,T
6,1967,10,9,10/9/1967,1035,1.28,0.34,0.19,1.07,0.25,-888.88,-888.88,-888.88,0.07,5.06,6.9,0.08,0.53,-888.88,-888.88,-888.88,-888.88,-888,4.7,-888.88,-888.88,-888.88,-888.8,177.2,159.8,23.5,25.9,8.5,0.16,0.74, L ,0, OP ,23.9,13.9,0,T
6,1967,10,16,10/16/1967,1105,1.39,0.35,0.21,0.87,0.3,-888.88,-888.88,-888.88,0.07,5.01,6.6,0.1,0.55,-888.88,-888.88,-888.88,-888.88,-888,4,-888.88,-888.88,-888.88,-888.8,180.6,154.4,24.6,26.2,8,0.24,2.06, L ,0, OP ,34,19.8,0,T
6,1967,10,23,10/23/1967,1040,1.71,0.37,0.28,0.85,0.3,-888.88,-888.88,-888.88,0.09,5.05,7.1,0.09,0.56,-888.88,-888.88,-888.88,-888.88,-888,3.9,-888.88,-888.88,-888.88,-888.8,199.4,164.9,24.8,28,7.5,0.27,2.92, L ,0, OP ,42.3,22.7,0,T
6,1967,10,30,10/30/1967,1145,1.39,0.36,0.22,0.87,0.3,-888.88,-888.88,-888.88,0.07,5.03,6.7,0.17,0.65,-888.88,-888.88,-888.88,-888.88,-888,3.9,-888.88,-888.88,-888.88,-888.8,181.2,160.4,22.9,26.6,6,0.27,2.81, L ,0, OP ,28.6,16.4,0,T
6,1967,11,6,11/6/1967,1045,1.41,0.35,0.18,0.81,0.35,-888.88,-888.88,-888.88,0.07,4.98,6.9,0.37,0.69,-888.88,-888.88,-888.88,-888.88,-888,3.7,-888.88,-888.88,-888.88,-888.8,183.2,168.9,24.6,27.8,5,0.34,5.01, L ,0, OP ,23.4,13,0,T
6,1967,11,13,11/13/1967,1045,1.5,0.37,0.23,0.86,0.32,-888.88,-888.88,-888.88,0.06,5.02,8,0.55,0.63,-888.88,-888.88,-888.88,-888.88,-888,3.8,-888.88,-888.88,-888.88,-888.8,188.7,193,21,29.7,5,0.37,6.04, L ,0, OP ,4.1,2.1,0,T
6,1967,11,21,11/21/1967,1200,1.36,0.38,0.14,0.98,0.3,-888.88,-888.88,-888.88,0.05,5.06,6.8,0.58,0.61,-888.88,-888.88,-888.88,-888.88,-888,4.2,-888.88,-888.88,-888.88,-888.8,182.4,168,23.7,26.9,2.5,0.23,1.87, l ,0, OP ,22.2,12.4,8,T
6,1967,11,28,11/28/1967,1045,1.5,0.38,0.2,0.88,0.32,-888.88,-888.88,-888.88,0.07,5.03,6.5,0.74,0.6,-888.88,-888.88,-888.88,-888.88,-888,3.8,-888.88,-888.88,-888.88,-888.8,190,164,24,27.4,2.5,0.26,2.66, L ,0, OP ,34.3,18.9,0,T
6,1967,12,4,12/4/1967,1135,1.4,0.38,0.2,0.89,0.3,-888.88,-888.88,-888.88,0.02,4.9,7,0.94,0.62,-888.88,-888.88,-888.88,-888.88,-888,4,-888.88,-888.88,-888.88,-888.8,184.2,178.2,23.7,29,1.5,0.32,4.15, L ,0, OP ,13.8,7.5,0,T
6,1967,12,19,12/19/1967,1115,1.35,0.36,0.17,0.85,0.33,-888.88,-888.88,-888.88,0.04,4.88,6.8,1.16,0.58,-888.88,-888.88,-888.88,-888.88,-888,4,-888.88,-888.88,-888.88,-888.8,181.8,176.5,23.9,29,2,0.27,2.79, L ,0, OP ,13.9,7.6,0,T
6,1968,1,3,1/3/1968,1130,1.18,0.38,0.17,1.02,0.26,-888.88,-888.88,-888.88,0.01,4.99,7.3,1.04,0.58,-888.88,-888.88,-888.88,-888.88,-888,4.8,-888.88,-888.88,-888.88,-888.8,171.8,184.9,22.8,27.9,-999.9,0.19,1.2, L ,0, OP ,-6.3,-3.5,0,T
6,1968,1,15,1/15/1968,1115,1.16,0.39,0.19,1.11,0.24,-888.88,-888.88,-888.88,0.01,5.04,7.2,1.02,0.57,-888.88,-888.88,-888.88,-888.88,-888,5.1,-888.88,-888.88,-888.88,-888.8,173.3,182.3,23,27.4,-999.9,0.17,0.9, L ,0, OP ,-2.8,-1.5,0,T
6,1968,1,30,1/30/1968,1055,1.11,0.38,0.17,1.2,0.21,-888.88,-888.88,-888.88,0.01,5.07,6.7,0.99,0.57,-888.88,-888.88,-888.88,-888.88,-888,5.3,-888.88,-888.88,-888.88,-888.8,169.9,171.4,20.4,26,-999.9,0.16,0.77, L ,0, OP ,4,2.3,0,T
6,1968,2,12,2/12/1968,1045,1.29,0.42,0.22,0.98,0.27,-888.88,-888.88,-888.88,0.01,5.01,6.07,1.58,0.58,-888.88,-888.88,-888.88,-888.88,-888,4.3,-888.88,-888.88,-888.88,-888.8,180.5,168.1,23.2,26.9,-999.9,0.2,1.34, L ,0, OP ,19.4,10.9,0,T
6,1968,2,27,2/27/1968,1120,1.2,0.45,0.24,1,0.22,-888.88,-888.88,-888.88,0.01,5.08,5.86,1.24,0.58,-888.88,-888.88,-888.88,-888.88,-888,5,-888.88,-888.88,-888.88,-888.8,173.9,158.2,21.9,25.2,0.5,0.16,0.76, L ,0, OP ,21.4,12.7,0,T
6,1968,3,12,3/12/1968,1130,1.15,0.37,0.24,1.18,0.21,-888.88,-888.88,-888.88,0.01,5.12,5.94,1.31,0.58,-888.88,-888.88,-888.88,-888.88,-888,4.9,-888.88,-888.88,-888.88,-888.8,171.1,161,23.8,25,1,0.17,0.87, L ,0, OP ,15.5,9.2,0,T
6,1968,3,26,3/26/1968,1135,1.45,0.39,0.29,0.83,0.45,-888.88,-888.88,-888.88,0.01,4.86,5.56,3.53,0.56,-888.88,-888.88,-888.88,-888.88,-888,3.1,-888.88,-888.88,-888.88,-888.8,200.4,188.3,27.6,31.2,2,0.39,6.8, L ,0, OP ,23.8,11.9,0,T
6,1968,4,2,4/2/1968,1000,1.36,0.36,0.41,0.85,0.51,-888.88,-888.88,-888.88,0.01,4.75,4.94,3.42,0.51,-888.88,-888.88,-888.88,-888.88,-888,2.9,-888.88,-888.88,-888.88,-888.8,206.8,172.2,26.1,31.7,1.5,0.53,15.08, L ,0, OP ,47.8,24.4,0,T
6,1968,4,8,4/8/1968,1155,1.18,0.34,0.31,0.85,0.44,-888.88,-888.88,-888.88,0.02,4.77,5,2.6,0.5,-888.88,-888.88,-888.88,-888.88,-888,3.1,-888.88,-888.88,-888.88,-888.8,187.4,160,25.1,29.2,4,0.39,7.15, L ,0, OP ,38.8,21.6,0,T
6,1968,4,15,4/15/1968,1155,1.11,0.34,0.31,0.7,0.34,-888.88,-888.88,-888.88,0.01,4.84,5.51,1.19,0.49,-888.88,-888.88,-888.88,-888.88,-888,3.3,-888.88,-888.88,-888.88,-888.8,165.7,147.6,24.6,26.2,4,0.33,4.69, L ,0, OP ,27,16.8,0,T
6,1968,4,23,4/23/1968,950,1.18,0.34,0.28,0.91,0.28,-888.88,-888.88,-888.88,0.03,4.92,5.49,0.76,0.56,-888.88,-888.88,-888.88,-888.88,-888,3.9,-888.88,-888.88,-888.88,-888.8,171.2,142.2,23.3,25.2,8,0.24,2.15, L ,0, OP ,36.2,22.6,0,T
6,1968,5,1,5/1/1968,1035,1.19,0.36,0.39,0.81,-999.99,-888.88,-888.88,-888.88,-999.99,-999.99,-999.99,-999.99,-999.99,-888.88,-888.88,-888.88,-888.88,-888,-999.99,-888.88,-888.88,-888.88,-888.8,0,0,21.8,-999.9,7,0.29,3.41, L ,0, LMN ,-999.9,-999.9,0,T
6,1968,5,7,5/7/1968,930,1.09,0.37,0.34,1.02,0.23,-888.88,-888.88,-888.88,0.01,4.95,6,0.68,0.58,-888.88,-888.88,-888.88,-888.88,-888,3.6,-888.88,-888.88,-888.88,-888.8,169,152.1,21.8,25.4,5.5,0.24,2.06, L ,0, OP ,22.9,14,0,T
6,1968,5,14,5/14/1968,920,0.97,0.37,0.36,1.13,0.23,-888.88,-888.88,-888.88,0.01,4.99,5.9,0.61,0.55,-888.88,-888.88,-888.88,-888.88,-888,3.4,-888.88,-888.88,-888.88,-888.8,167.3,148.1,20.9,24.7,9.9,0.28,2.97, L ,0, OP ,25.2,15.7,0,T
6,1968,5,21,5/21/1968,920,1.23,0.35,0.33,0.76,0.41,-888.88,-888.88,-888.88,0.01,4.83,6,1.06,0.54,-888.88,-888.88,-888.88,-888.88,-888,3.1,-888.88,-888.88,-888.88,-888.8,181.7,157.1,22.6,28.2,7,0.53,14.88, L ,0, OP ,35.3,20.2,0,T
6,1968,5,28,5/28/1968,900,1.02,0.35,0.21,0.96,0.27,-888.88,-888.88,-888.88,0.01,4.95,6.2,0.26,0.55,-888.88,-888.88,-888.88,-888.88,-888,3.8,-888.88,-888.88,-888.88,-888.8,161.3,148.7,22.7,24.9,8,0.23,1.97, L ,0, OP ,19.7,12.4,0,T
6,1968,6,3,6/3/1968,930,1.22,0.37,0.26,0.73,0.35,-888.88,-888.88,-888.88,0.01,4.87,6.1,0.55,0.48,-888.88,-888.88,-888.88,-888.88,-888,3.3,-888.88,-888.88,-888.88,-888.8,173.3,149.3,23.4,26.6,9.5,0.45,9.77, L ,0, OP ,33.1,20,0,T
6,1968,6,11,6/11/1968,910,1.21,0.34,0.22,0.82,0.28,-888.88,-888.88,-888.88,0.01,4.89,6.2,0.31,0.49,-888.88,-888.88,-888.88,-888.88,-888,4,-888.88,-888.88,-888.88,-888.8,166.7,147.8,22.7,25.7,9.5,0.36,5.84, L ,0, OP ,26.2,16.3,0,T
6,1968,6,18,6/18/1968,935,1.17,0.34,0.17,0.83,0.26,-888.88,-888.88,-888.88,0.02,4.89,6.2,0.25,0.48,-888.88,-888.88,-888.88,-888.88,-888,3.9,-888.88,-888.88,-888.88,-888.8,163,146.5,22.8,25.3,11.5,0.37,6.04, L ,0, OP ,23.2,14.7,0,T
6,1968,6,25,6/25/1968,940,1.15,0.34,0.15,0.88,0.27,-888.88,-888.88,-888.88,0.01,4.91,6.2,0.17,0.49,-888.88,-888.88,-888.88,-888.88,-888,4,-888.88,-888.88,-888.88,-888.8,163.1,145.5,22.5,25.1,11.5,0.28,3.08, L ,0, OP ,24.6,15.6,0,T
6,1968,7,2,7/2/1968,1200,1.05,0.33,0.13,0.86,0.32,-888.88,-888.88,-888.88,0.01,4.89,5.9,0.16,0.41,-888.88,-888.88,-888.88,-888.88,-888,3.8,-888.88,-888.88,-888.88,-888.8,160.7,136.9,23,24.6,14,0.28,3, l ,0, OP ,32.1,21,8,T
6,1968,7,9,7/9/1968,1100,1.07,0.3,0.1,1.04,0.25,-888.88,-888.88,-888.88,0.01,4.92,6.4,0.16,0.5,-888.88,-888.88,-888.88,-888.88,-888,4.7,-888.88,-888.88,-888.88,-888.8,159.5,149.8,23.7,25,14,0.13,0.49, L ,0, OP ,16.2,10.3,0,T
6,1968,7,15,7/15/1968,1037,1.09,0.34,0.08,1.17,0.25,-888.88,-888.88,-888.88,0.01,4.94,6.9,0.29,0.52,-888.88,-888.88,-888.88,-888.88,-888,5.2,-888.88,-888.88,-888.88,-888.8,168.4,162.9,23.9,26.3,-999.9,0.1,0.24, L ,0, OP ,12,7.1,0,T
6,1968,7,22,7/22/1968,1200,1.23,0.34,0.12,1.19,0.24,-888.88,-888.88,-888.88,0.01,4.95,6.2,0.37,0.53,-888.88,-888.88,-888.88,-888.88,-888,5.4,-888.88,-888.88,-888.88,-888.8,176.1,149.9,24.6,25.6,-999.9,0.1,0.22, L ,0, OP ,32.5,19.6,8,T
6,1968,7,29,7/29/1968,1530,1.1,0.38,0.1,1.28,0.22,-888.88,-888.88,-888.88,0.01,4.96,6.2,0.43,0.57,-888.88,-888.88,-888.88,-888.88,-888,5.7,-888.88,-888.88,-888.88,-888.8,174.4,152,24.7,25.5,13.5,0.07,0.11, L ,0, OP ,28.1,16.9,0,T
6,1968,8,5,8/5/1968,1200,1.32,0.39,0.19,1.41,0.2,-888.88,-888.88,-888.88,0.01,5.1,6.4,0.4,0.58,-888.88,-888.88,-888.88,-888.88,-888,6.2,-888.88,-888.88,-888.88,-888.8,189.4,155.9,22.1,25.7,-999.9,0.05,0.04, L ,0, OP ,38.7,22.1,8,T
6,1968,8,13,8/13/1968,1200,1.35,0.4,0.15,1.38,0.17,-888.88,-888.88,-888.88,0.02,5.12,6.6,0.43,0.58,-888.88,-888.88,-888.88,-888.88,-888,6.2,-888.88,-888.88,-888.88,-888.8,187.3,160.6,23.7,25.8,13.5,0.04,0.03, L ,0, OP ,31.2,17.7,0,T
6,1968,8,19,8/19/1968,1500,1.45,0.39,0.14,1.4,0.2,-888.88,-888.88,-888.88,0.02,5.13,6.8,0.56,0.59,-888.88,-888.88,-888.88,-888.88,-888,6.2,-888.88,-888.88,-888.88,-888.8,194.5,167.1,24.2,26.8,12.5,0.04,0.02, L ,0, OP ,32.6,17.8,0,T
6,1968,8,26,8/26/1968,1200,1.33,0.4,0.13,1.6,0.16,-888.88,-888.88,-888.88,0.02,5.15,6.2,0.55,0.71,-888.88,-888.88,-888.88,-888.88,-888,6.5,-888.88,-888.88,-888.88,-888.8,194,157.8,24.1,25.7,15,0.04,0.02, L ,0, OP ,40.4,22.7,8,T
6,1968,9,7,9/7/1968,1200,1.22,0.38,0.2,1.45,-999.99,-888.88,-888.88,-888.88,-999.99,-999.99,-999.99,-999.99,-999.99,-888.88,-888.88,-888.88,-888.88,-888,-999.99,-888.88,-888.88,-888.88,-888.8,0,0,-999.9,-999.9,-999.9,0.14,0.55, L ,0, LMN ,-999.9,-999.9,8,T
6,1968,9,17,9/17/1968,830,1.23,0.39,0.17,1.46,0.19,-888.88,-888.88,-888.88,0.09,-999.99,6.2,0.32,0.57,-888.88,-888.88,-888.88,-888.88,-888,6.1,-888.88,-888.88,-888.88,-888.8,0,150.2,23.7,-999.9,12,0.05,0.05, L ,0, K ,-999.9,-999.9,0,T
6,1968,10,14,10/14/1968,950,1.08,0.37,0.27,1.56,0.2,-888.88,-888.88,-888.88,0.02,5.11,6.6,0.13,0.58,-888.88,-888.88,-888.88,-888.88,-888,6.4,-888.88,-888.88,-888.88,-888.8,185,155.7,24.4,25.4,9,0.08,0.13, L ,0, OP ,34.5,19.9,0,T
6,1968,10,28,10/28/1968,1200,1.3,0.42,0.58,1.6,0.18,-888.88,-888.88,-888.88,0.09,5.17,6,0.04,0.7,-888.88,-888.88,-888.88,-888.88,-888,5.9,-888.88,-888.88,-888.88,-888.8,211,145.2,24.4,25.9,-999.9,0.14,0.6, L ,0, OP ,70.4,39,8,T
6,1968,11,14,11/14/1968,1240,1.04,0.39,0.38,1.56,0.16,-888.88,-888.88,-888.88,0.01,5.2,5.4,0.23,0.61,-888.88,-888.88,-888.88,-888.88,-888,6.2,-888.88,-888.88,-888.88,-888.8,181.8,133.2,22.9,22.9,-999.9,0.12,0.35, L ,0, OP ,52.8,33.1,0,T
6,1968,11,25,11/25/1968,1435,1.36,0.51,0.36,1.26,0.19,-888.88,-888.88,-888.88,0.05,4.9,6.5,0.9,0.81,-888.88,-888.88,-888.88,-888.88,-888,5.2,-888.88,-888.88,-888.88,-888.8,205.4,172.5,24.6,29.3,-999.9,0.23,1.85, L ,0, OP ,37.9,19.8,0,T
6,1968,12,9,12/9/1968,1030,1.64,0.41,0.27,0.88,0.3,-888.88,-888.88,-888.88,0.03,4.84,6.71,1.05,0.65,-888.88,-888.88,-888.88,-888.88,-888,4.4,-888.88,-888.88,-888.88,-888.8,202.4,174.8,26,30.3,-999.9,0.22,1.62, L ,0, OP ,35.4,18.4,0,T
6,1968,12,30,12/30/1968,1310,1.4,0.37,0.21,0.93,0.21,-888.88,-888.88,-888.88,0.05,4.81,6.32,0.95,0.57,-888.88,-888.88,-888.88,-888.88,-888,4.6,-888.88,-888.88,-888.88,-888.8,182.3,162.8,23.9,28.3,-999.9,0.18,1.08, L ,0, OP ,25,14.3,0,T
6,1969,1,13,1/13/1969,1610,1.27,0.37,0.22,1.07,0.2,-888.88,-888.88,-888.88,0.02,5,5.8,0.81,0.46,-888.88,-888.88,-888.88,-888.88,-888,5.2,-888.88,-888.88,-888.88,-888.8,174.1,146.7,23.4,24.8,4.9,0.17,0.88, L ,0, OP ,32.6,20,0,T
6,1969,1,28,1/28/1969,1605,1.46,0.4,0.23,1,0.22,-888.88,-888.88,-888.88,0.02,4.95,6.1,1.25,0.54,-888.88,-888.88,-888.88,-888.88,-888,4.7,-888.88,-888.88,-888.88,-888.8,186.2,162.2,24.6,27.1,4.8,0.24,2, L ,0, OP ,29.8,16.8,0,T
6,1969,2,11,2/11/1969,1340,1.35,0.39,0.25,1.12,0.19,-888.88,-888.88,-888.88,0.04,5.02,6.2,0.88,0.49,-888.88,-888.88,-888.88,-888.88,-888,5.2,-888.88,-888.88,-888.88,-888.8,182.5,156.9,23.1,26,-999.9,0.17,0.94, L ,0, OP ,30.6,17.8,0,T
6,1969,2,24,2/24/1969,1010,1.33,0.4,0.23,1.08,0.18,-888.88,-888.88,-888.88,0.01,5.04,5.76,1.02,0.58,-888.88,-888.88,-888.88,-888.88,-888,5.2,-888.88,-888.88,-888.88,-888.8,176.9,152.6,23.3,25.1,1,0.19,1.14, L ,0, OP ,29,17.4,0,T
6,1969,3,5,3/5/1969,1025,1.29,0.4,0.21,1.03,0.16,-888.88,-888.88,-888.88,0.03,5.04,6.12,0.92,0.58,-888.88,-888.88,-888.88,-888.88,-888,5.2,-888.88,-888.88,-888.88,-888.8,171.9,158.5,22.9,25.2,0.5,0.19,1.2, L ,0, OP ,17.5,10.5,0,T
6,1969,3,19,3/19/1969,1315,1.4,0.45,0.24,1.04,0.16,-888.88,-888.88,-888.88,0.01,5.08,5.98,1.31,0.6,-888.88,-888.88,-888.88,-888.88,-888,5.2,-888.88,-888.88,-888.88,-888.8,180.5,162.4,-999.9,25.7,1.5,0.19,1.23, L ,0, OP ,22.3,12.8,0,T
6,1969,4,9,4/9/1969,1200,1.57,0.39,0.25,0.82,-999.99,-888.88,-888.88,-888.88,-999.99,-999.99,-999.99,-999.99,-999.99,-888.88,-888.88,-888.88,-888.88,-888,-999.99,-888.88,-888.88,-888.88,-888.8,0,0,-999.9,-999.9,-999.9,0.46,10.2, L ,0, LMN ,-999.9,-999.9,8,T
6,1969,4,11,4/11/1969,1605,1.4,0.34,0.27,0.66,0.42,-888.88,-888.88,-888.88,0.01,4.75,5.5,2.33,0.62,-888.88,-888.88,-888.88,-888.88,-888,2.4,-888.88,-888.88,-888.88,-888.8,187.3,169.4,24.8,30.2,1.2,0.72,31.92, L ,0, OP ,28.8,15.7,0,T
6,1969,4,16,4/16/1969,1500,1.32,0.32,0.3,0.58,-999.99,-888.88,-888.88,-888.88,-999.99,-999.99,-999.99,-999.99,-999.99,-888.88,-888.88,-888.88,-888.88,-888,-999.99,-888.88,-888.88,-888.88,-888.8,0,0,23.7,-999.9,1.8,0.83,44.37, L ,0, LMN ,-999.9,-999.9,0,T
6,1969,4,17,4/17/1969,1420,1.23,0.3,0.25,0.5,0.51,-888.88,-888.88,-888.88,0.01,4.66,4.96,2.26,0.57,-888.88,-888.88,-888.88,-888.88,-888,1.9,-888.88,-888.88,-888.88,-888.8,179.8,155.6,26.8,30.2,2.3,0.95,63.37, L ,0, OP ,37.5,21.5,0,T
6,1969,4,25,4/25/1969,1220,1.32,0.3,0.28,0.62,0.42,-888.88,-888.88,-888.88,0.01,4.74,5.3,1.65,0.56,-888.88,-888.88,-888.88,-888.88,-888,2.4,-888.88,-888.88,-888.88,-888.8,179,152.6,22.6,28.7,4.7,0.57,17.65, L ,0, OP ,37.3,21.8,0,T
6,1969,5,6,5/6/1969,1000,1.21,0.29,0.28,0.6,0.4,-888.88,-888.88,-888.88,0.01,4.75,5.7,0.75,0.55,-888.88,-888.88,-888.88,-888.88,-888,2.5,-888.88,-888.88,-888.88,-888.8,169.7,146.1,21.4,27.5,6.3,0.33,4.48, L ,0, OP ,34,20.8,0,T
6,1969,5,13,5/13/1969,925,1.2,0.29,0.25,0.57,0.4,-888.88,-888.88,-888.88,0.01,4.76,6.1,0.63,0.59,-888.88,-888.88,-888.88,-888.88,-888,2.7,-888.88,-888.88,-888.88,-888.8,166.7,153.7,21.7,27.9,5.6,0.37,6.25, L ,0, OP ,23.4,14.1,0,T
6,1969,5,23,5/23/1969,1315,1.28,0.29,0.24,1.32,0.33,-888.88,-888.88,-888.88,0.12,4.81,6.6,0.46,0.46,-888.88,-888.88,-888.88,-888.88,-888,3.6,-888.88,-888.88,-888.88,-888.8,201.6,157.7,-999.9,29.3,-999.9,0.35,5.3, L ,0, OP ,52.4,28.5,0,T
6,1969,5,30,5/30/1969,1155,1.27,0.32,0.15,0.87,0.26,-888.88,-888.88,-888.88,0.01,4.87,5.6,0.21,0.47,-888.88,-888.88,-888.88,-888.88,-888,4.1,-888.88,-888.88,-888.88,-888.8,167.3,133.1,22.8,24.7,-999.9,0.21,1.53, L ,0, OP ,41,26.7,0,T
6,1969,6,10,6/10/1969,1105,1.32,0.34,0.11,0.95,0.25,-888.88,-888.88,-888.88,0.03,4.9,6.7,0.15,0.51,-888.88,-888.88,-888.88,-888.88,-888,4.6,-888.88,-888.88,-888.88,-888.8,173.5,156.2,23.1,26.5,11,0.15,0.66, L ,0, OP ,23.8,14.2,0,T
