Site,WS,Date,Q_Ls,Ca_mgL,DOC_mgL,NH4_mgL,NO3_mgL,SRP_mgL,SO4_mgL
SEF,WS80,1986-06-28T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-06-29T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-06-30T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-07-01T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-07-02T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-07-03T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-07-04T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-07-05T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-07-06T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-07-07T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-07-08T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-07-09T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-07-10T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-07-11T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-07-12T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-07-13T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-07-14T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-07-15T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-07-16T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-07-17T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-07-18T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-07-19T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-07-20T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-07-21T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-07-22T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-07-23T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-07-24T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-07-25T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-07-26T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-07-27T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-07-28T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-07-29T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-07-30T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-07-31T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-08-01T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-08-02T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-08-03T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-08-04T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-08-05T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-08-06T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-08-07T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-08-08T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-08-09T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-08-10T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-08-11T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-08-12T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-08-13T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-08-14T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-08-15T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-08-16T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-08-17T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-08-18T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-08-19T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-08-20T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-08-21T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-08-22T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-08-23T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-08-24T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-08-25T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-08-26T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-08-27T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-08-28T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-08-29T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-08-30T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-08-31T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-09-01T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-09-02T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-09-03T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-09-04T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-09-05T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-09-06T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-09-07T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-09-08T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
