"","SiteWs","Site","WS","Date","Ca_fwmc_mgL","DOC_fwmc_mgL","NH4_fwmc_mgL","NO3_fwmc_mgL","SO4_fwmc_mgL","TDP_fwmc_mgL"
"1251","DOR_HP5","DOR","HP5",1989-09-01,5.94834019996326,16.953145091453,0.369062718135776,0.0207831894402603,0.0136675676384916,0.0714376159205975
"1252","DOR_HP5","DOR","HP5",1989-10-01,5.89396627565982,14.8453079178886,0.323360274341044,0.0260640129101668,0.0134868035190616,0.0635775300889587
"1253","DOR_HP5","DOR","HP5",1989-11-01,7.35895870694273,17.6252672520204,0.183791236872449,0.0870693574306542,0.024008538090691,0.0270818519634428
"1254","DOR_HP5","DOR","HP5",1989-12-01,6.61381061083123,16.0480714735516,0.161955998110831,0.100830132241814,0.0202076196473552,0.0258977728285078
"1255","DOR_HP5","DOR","HP5",1990-01-01,4.88884507297616,11.155072069622,0.147407179766114,0.166407614903454,0.0144540349922944,0.0199665272955335
"1256","DOR_HP5","DOR","HP5",1990-02-01,4.1126748772923,9.32889879249601,0.141237465747237,0.134194917040561,0.0113860248727755,0.0177576454967913
"1257","DOR_HP5","DOR","HP5",1990-03-01,3.05478324373669,7.40949859688271,0.054411346654495,0.35133443554113,0.00870721472766001,0.0169803355567482
"1258","DOR_HP5","DOR","HP5",1990-04-01,2.54660646519487,6.91920168416387,0.02817201739564,0.149116090967009,0.00773880363424836,0.0140262675213937
"1259","DOR_HP5","DOR","HP5",1990-05-01,2.85313536306461,11.7244997141224,0.0229711263579188,0.032343910806175,0.00729616923956547,0.0209129047619048
"1260","DOR_HP5","DOR","HP5",1990-06-01,3.06283354728284,15.1362173727,0.103743089430894,0.053323406076166,0.00524320068463843,0.0512265868886576
"1261","DOR_HP5","DOR","HP5",1990-07-01,3.5495770306273,18.8242420239118,0.177887641191624,0.0574024043860228,0.00420427262919171,0.0684766952455183
"1262","DOR_HP5","DOR","HP5",1990-08-01,3.76475774134791,15.1314996964177,0.234594292653309,0.025583606557377,0.00357199149969642,0.0758222542490806
"1263","DOR_HP5","DOR","HP5",1990-09-01,5.676104667219,12.8497284359753,0.0941004786891282,0.279800377427966,0.0159978412961429,0.0591360491793635
"1264","DOR_HP5","DOR","HP5",1990-10-01,5.63532063361206,21.7131403839359,0.0101307842599575,0.037051201271935,0.0138365386880226,0.0220119162919405
"1265","DOR_HP5","DOR","HP5",1990-11-01,3.42069575263696,12.6477061064663,0.00428271816672444,0.0422602920944015,0.00960292932232688,0.0103513813728283
"1266","DOR_HP5","DOR","HP5",1990-12-01,3.39597622143786,9.50380828534275,0.0218008545420769,0.0755303733977336,0.00982375069663756,0.00911583236321304
"1267","DOR_HP5","DOR","HP5",1991-01-01,3.29986394900607,8.75197651860623,0.0424304250333829,0.10108427603235,0.00982009145650147,0.00888885890343184
"1268","DOR_HP5","DOR","HP5",1991-02-01,3.34669380861908,8.91175246539401,0.0814869869417051,0.128396664555626,0.00914419916161525,0.0135369260986987
"1269","DOR_HP5","DOR","HP5",1991-03-01,2.80063423894104,6.91563601894081,0.0264272934970207,0.149256849183017,0.00836583159994654,0.00887733552227997
"1270","DOR_HP5","DOR","HP5",1991-04-01,2.24282682373628,6.2371966609721,0.0124058585072282,0.0992927251137763,0.00709897317883851,0.0101302272784717
"1271","DOR_HP5","DOR","HP5",1991-05-01,2.75643716988085,13.5707499078737,0.0179664660361135,0.0442135487040904,0.00571826249846456,0.0269928630705394
"1272","DOR_HP5","DOR","HP5",1991-06-01,2.98056217276122,17.5003024677194,0.0805200775986149,0.0622991718642441,0.003498111141242,0.0499513948497854
"1273","DOR_HP5","DOR","HP5",1991-07-01,5.29501270571152,16.9396902226525,0.103358393408857,0.0347377178121975,0.00924938891577928,0.118555286148392
"1274","DOR_HP5","DOR","HP5",1991-08-01,4.65401068606832,17.9517251179446,0.088497129540158,0.039904223270619,0.00541055817654749,0.0527366189229427
"1275","DOR_HP5","DOR","HP5",1991-09-01,6.20457188305633,18.7213313552216,0.0353124395278333,0.0709009546539379,0.0111157695284784,0.0326243688844259
"1276","DOR_HP5","DOR","HP5",1991-10-01,4.90924774691926,23.5457761705222,0.00236741072012344,0.0187202411308566,0.00937608698494894,0.0191598037434127
"1277","DOR_HP5","DOR","HP5",1991-11-01,3.73225230223011,15.7568512149118,0.0142217907466992,0.0541083989792522,0.00917262842560746,0.0095284328358209
"1278","DOR_HP5","DOR","HP5",1991-12-01,3.25014999311958,10.3016994633274,0.0183409935324068,0.0989775010320627,0.00901294550708683,0.00962368888888889
"1279","DOR_HP5","DOR","HP5",1992-01-01,3.38554442508711,9.22451606658924,0.046251887340302,0.0931114014711576,0.00909217721641502,0.0102582553475936
"1280","DOR_HP5","DOR","HP5",1992-02-01,3.46507721189366,9.55805728819718,0.100043602010537,0.129878156603888,0.00837686065524132,0.013988620846609
"1281","DOR_HP5","DOR","HP5",1992-03-01,3.17345467831787,9.13832986625679,0.0497962784298655,0.164558730155692,0.00863472299811425,0.0114545226720965
"1282","DOR_HP5","DOR","HP5",1992-04-01,2.28149657253493,6.18090910676597,0.0248085154628386,0.0910497113254609,0.00705210095759711,0.0112692761111212
"1283","DOR_HP5","DOR","HP5",1992-05-01,2.38976110992006,8.66427674496953,0.0129046277296254,0.0321730421732872,0.00689752738558288,0.010960351608776
"1284","DOR_HP5","DOR","HP5",1992-06-01,2.96131905648665,12.4763268156425,0.0458698401613905,0.093856727188082,0.00464421942892613,0.0297503904644472
"1285","DOR_HP5","DOR","HP5",1992-07-01,3.5616511294536,22.9352447893998,0.0241750753397777,0.0408102933369315,0.00442664331636338,0.0316242326433394
"1286","DOR_HP5","DOR","HP5",1992-08-01,3.70395006360286,24.0709457255618,0.0193760070452396,0.0456109788316644,0.00304283285495287,0.0355900306598389
"1287","DOR_HP5","DOR","HP5",1992-09-01,3.32682628336756,23.7515400410678,0.00255199178644764,0.0179282135523614,0.00422456262833676,0.0245917125256674
"1288","DOR_HP5","DOR","HP5",1992-10-01,2.65288872953269,15.6864228516792,0.00593952432174017,0.0163939285287439,0.0053395960320306,0.0128529580494801
"1289","DOR_HP5","DOR","HP5",1992-11-01,2.33844822774212,8.18506837845381,0.00679095729835334,0.0296003349148758,0.00679663689645548,0.00842458833379849
"1290","DOR_HP5","DOR","HP5",1992-12-01,2.57099697885196,7.26676737160121,0.015429003021148,0.0537870090634441,0.00752545317220544,0.0109345921450151
"1291","DOR_HP5","DOR","HP5",1993-01-01,2.49277410832233,6.76413474240423,0.0300066050198151,0.0678844121532365,0.00755610964332893,0.009378071334214
"1292","DOR_HP5","DOR","HP5",1993-02-01,2.76954693611473,7.71720990873533,0.0724996740547588,0.100484680573664,0.00747545632333768,0.018508719851577
"1293","DOR_HP5","DOR","HP5",1993-03-01,2.94184148077836,8.64231134314191,0.100138585666825,0.200514475557665,0.00635637161841481,0.0237985999050783
"1294","DOR_HP5","DOR","HP5",1993-04-01,2.10321396993811,6.45397877984085,0.0196302548026686,0.074640623744072,0.00641229000884173,0.0121955349248453
"1295","DOR_HP5","DOR","HP5",1993-05-01,2.3031594846187,10.9244806115529,0.00922236606867641,0.0270640527710992,0.00483808026632144,0.0149365082300721
"1296","DOR_HP5","DOR","HP5",1993-06-01,2.35914870689655,15.7325431034483,0.0162720905172414,0.0321099137931034,0.00312602370689655,0.0182236530172414
"1297","DOR_HP5","DOR","HP5",1993-07-01,2.6010755239225,17.0443258204824,0.0323103993673389,0.0791063661526295,0.00265302491103203,0.0350190193752471
"1298","DOR_HP5","DOR","HP5",1993-08-01,3.16626529971754,12.8137531819925,0.0477115458381281,0.0989782404017157,0.00314762527461031,0.0386080238518674
"1299","DOR_HP5","DOR","HP5",1993-09-01,3.74875119979793,19.7731548370801,0.0154804243495832,0.03036751704976,0.00539253851982824,0.0211001616569841
"1300","DOR_HP5","DOR","HP5",1993-10-01,3.08972784599008,18.091837817059,0.00305136356670164,0.00879442165184445,0.00617061596131028,0.013177807370831
"1301","DOR_HP5","DOR","HP5",1993-11-01,2.57991967871486,9.37207290701267,0.0102659870250232,0.0425909793018227,0.0070647564469914,0.00760225517454433
"1302","DOR_HP5","DOR","HP5",1993-12-01,2.80967061923584,7.63965744400527,0.0167127799736495,0.0688484848484848,0.00799953886693017,0.00628036890645586
"1303","DOR_HP5","DOR","HP5",1994-01-01,3.28430269186712,7.44300544100802,0.0909679266895762,0.112717425544101,0.00765703751431844,0.0100918671248568
"1304","DOR_HP5","DOR","HP5",1994-02-01,3.13268401486989,7.24022304832714,0.195234200743494,0.190832713754647,0.00596416356877323,0.0169158364312268
"1305","DOR_HP5","DOR","HP5",1994-03-01,2.95064252932177,6.89178990311066,0.145622641509434,0.136199898011219,0.00645522692503825,0.0137702192758797
"1306","DOR_HP5","DOR","HP5",1994-04-01,2.19713414634146,5.70147625160462,0.0432037869062901,0.0896302952503209,0.00614040436456996,0.00961181001283697
"1307","DOR_HP5","DOR","HP5",1994-05-01,2.34852768410747,8.45897421951485,0.00924910257804852,0.030352387686283,0.00603634286957468,0.0113535081039922
"1308","DOR_HP5","DOR","HP5",1994-06-01,2.80666666666667,13.1468612251102,0.0290495516035872,0.0608946648426813,0.00392321781425749,0.0123312965496276
"1309","DOR_HP5","DOR","HP5",1994-07-01,2.82002270405267,18.7491996821433,0.0222383925530707,0.0325763423771143,0.00253087751163583,0.0214251220342831
"1310","DOR_HP5","DOR","HP5",1994-08-01,3.41516092947577,18.8374230945238,0.0264912798088168,0.0471088117150557,0.00221029135099405,0.026582615548889
"1311","DOR_HP5","DOR","HP5",1994-09-01,3.37211734380754,17.9626611022462,0.0281399288081502,0.0402289186203511,0.00372329691911133,0.0219828894071437
"1312","DOR_HP5","DOR","HP5",1994-10-01,2.9775036445762,16.8919199948297,0.0155313628548952,0.014454990415566,0.00415304105551947,0.0102531240679732
"1313","DOR_HP5","DOR","HP5",1994-11-01,2.53225321888412,11.0382984094926,0.0168723807119414,0.0304267861651098,0.0058261360767483,0.01051667508205
"1314","DOR_HP5","DOR","HP5",1994-12-01,2.63775290957923,7.35282005371531,0.0169194270367055,0.0653554162936437,0.00689297224709042,0.00419910474485228
"1315","DOR_HP5","DOR","HP5",1995-01-01,2.48587062190524,7.35890610094035,0.0130069050106755,0.0852029709716985,0.00683205378639895,0.00886973152228229
"1316","DOR_HP5","DOR","HP5",1995-02-01,2.99286189376443,7.38828637413395,0.061540415704388,0.0822441570438799,0.00723888201123702,0.00990516397228637
"1317","DOR_HP5","DOR","HP5",1995-03-01,2.26433693386795,5.37720872168678,0.0274986934396919,0.0989389460766163,0.00637829946150672,0.00700630640161654
"1318","DOR_HP5","DOR","HP5",1995-04-01,2.05072895837121,5.56831485184512,0.0130667151427013,0.0610508998363934,0.00609556444282858,0.00944328303944737
"1319","DOR_HP5","DOR","HP5",1995-05-01,2.33634373751276,8.20210593490747,0.00593051547307197,0.0275109887670381,0.00558398969941837,0.0105106735337211
"1320","DOR_HP5","DOR","HP5",1995-06-01,2.45890509220154,15.716826670922,0.0154591214891874,0.0214957901525751,0.0033684241728782,0.0255412892146396
"1321","DOR_HP5","DOR","HP5",1995-07-01,2.25489065807535,18.8011288508904,0.0135573557286527,0.00972266685569057,0.00198713652477762,0.0286506786100999
"1322","DOR_HP5","DOR","HP5",1995-08-01,2.09667244557954,24.1379369640738,0.0444780500511526,0.0119365127948043,0.000497236244403466,0.0481470779514553
"1323","DOR_HP5","DOR","HP5",1995-09-01,2.41954144706703,23.2924942116907,0.0448727502292007,0.014279250088075,0.00215894666324531,0.0619928243991846
"1324","DOR_HP5","DOR","HP5",1995-10-01,2.08270008084074,16.1247479446622,0.0113023596345388,0.00792477234941505,0.00374659706227788,0.0109813639206235
"1325","DOR_HP5","DOR","HP5",1995-11-01,NA,NA,NA,NA,NA,NA
"1326","DOR_HP5","DOR","HP5",1995-12-01,2.4,7.6,0.072,0.098,0.0064,0.0068
"1327","DOR_HP5","DOR","HP5",1996-01-01,2.295541271165,6.49402648026162,0.0784362965114645,0.135322495104056,0.00657739760684401,0.00624352845269441
"1328","DOR_HP5","DOR","HP5",1996-02-01,2.46,6.4,0.11,0.132,0.0067,0.0096
"1329","DOR_HP5","DOR","HP5",1996-03-01,NA,NA,NA,NA,NA,NA
"1330","DOR_HP5","DOR","HP5",1996-04-01,1.82998918139199,4.43847818247385,0.0265766318067075,0.238535881716552,0.00543076090876307,0.00535391272989542
"1331","DOR_HP5","DOR","HP5",1996-05-01,1.64250307957625,6.97482138457748,0.0241791081547179,0.0817565902931757,0.00503061098792806,0.00856851441241685
"1332","DOR_HP5","DOR","HP5",1996-06-01,2.155503111354,20.479981954533,0.0202159293807666,0.010943396976857,0.00096087435488414,0.0316561847990778
"1333","DOR_HP5","DOR","HP5",1996-07-01,2.4945639711408,21.8196588836861,0.022162131654239,0.0195652453414284,0.00107399038986411,0.0425551145827893
"1334","DOR_HP5","DOR","HP5",1996-08-01,2.88319591282248,24.9266960392979,0.0395427127431359,0.0126887714036549,0.000439115324636181,0.0724269606134346
"1335","DOR_HP5","DOR","HP5",1996-09-01,2.80608256289648,23.6715632991991,0.0231187767824015,0.00830564679724634,0.00322258270899629,0.0315345290291836
"1336","DOR_HP5","DOR","HP5",1996-10-01,2.45644339374054,18.6182607767635,0.0131796892937442,0.00711326776046253,0.00361279980165395,0.0214794329685937
"1337","DOR_HP5","DOR","HP5",1996-11-01,2.21793748478294,11.7770787280927,0.0105319201570222,0.0344471049635105,0.00568529562486573,0.0109369833814167
"1338","DOR_HP5","DOR","HP5",1996-12-01,2.25232389730086,7.04107965766952,0.0411520737327189,0.12658064516129,0.00623011849901251,0.0108599078341014
"1339","DOR_HP5","DOR","HP5",1997-01-01,2.2826338308099,5.82563402619592,0.0592509377089071,0.25233284776107,0.00617761725566698,0.011336256910235
"1340","DOR_HP5","DOR","HP5",1997-02-01,2.36258362168397,6.02322183775471,0.142141051773339,0.163262847622709,0.00605870818915802,0.0196050237088299
"1341","DOR_HP5","DOR","HP5",1997-03-01,2.24235462800701,6.05556794647124,0.0732345888878948,0.184488449896447,0.00609231320694599,0.0167707184960969
"1342","DOR_HP5","DOR","HP5",1997-04-01,1.74273851921275,4.80116213683224,0.0458494845360825,0.243779194001874,0.0052147282099344,0.00967925023430178
"1343","DOR_HP5","DOR","HP5",1997-05-01,1.74434640932448,6.46309061285875,0.0152421356059657,0.0496307807995989,0.00499188494798847,0.0124439152776037
"1344","DOR_HP5","DOR","HP5",1997-06-01,2.49709872916239,13.5916228784513,0.050188342538593,0.0227663303505475,0.00281753151912246,0.0449147447412732
"1345","DOR_HP5","DOR","HP5",1997-07-01,3.13499804192851,20.722241802718,0.220997027303158,0.0150715226603327,0.00156834792981886,0.037257663143448
"1346","DOR_HP5","DOR","HP5",1997-08-01,5,NA,0.092,0.016,0.0144,NA
"1347","DOR_HP5","DOR","HP5",1997-09-01,3.90387477186579,14.9800505405026,0.0673341288782816,0.0564809771163836,0.0083654078337779,0.0371666432682858
"1348","DOR_HP5","DOR","HP5",1997-10-01,4.74871743819479,17.4053260328522,0.0249794259167081,0.0195317736850838,0.0104323378131741,0.0208836236933798
"1349","DOR_HP5","DOR","HP5",1997-11-01,5.48409774879944,19.7974595602572,0.00955667960191004,0.0289754059448118,0.0148905236720351,0.0164620582112917
"1350","DOR_HP5","DOR","HP5",1997-12-01,4.87752791019564,14.1051361178307,0.0363042090083478,0.0877160096866928,0.0125919874184641,0.0159731774693588
"1351","DOR_HP5","DOR","HP5",1998-01-01,3.96875660821737,10.7856696002719,0.0529572114486732,0.300465142547822,0.0104083622726383,0.0181754637002589
"1352","DOR_HP5","DOR","HP5",1998-02-01,3.79162436548223,9.93039340101523,0.113616116751269,0.137534263959391,0.00943654822335025,0.0136121827411168
"1353","DOR_HP5","DOR","HP5",1998-03-01,2.09923749552346,6.42744866897457,0.0355229497433449,0.323567088456488,0.00598784693207592,0.0164978691655724
"1354","DOR_HP5","DOR","HP5",1998-04-01,2.2316426294695,8.1921387319721,0.0165828415438508,0.0791789692934011,0.00630974453245811,0.0114552813456623
"1355","DOR_HP5","DOR","HP5",1998-05-01,2.74764143410777,19.6300960096594,0.0448464234941284,0.015280764961343,0.00440203704064344,0.0405407778145631
"1356","DOR_HP5","DOR","HP5",1998-06-01,NA,NA,NA,NA,NA,NA
"1357","DOR_HP5","DOR","HP5",1998-07-01,4.02,37.5,0.594,0.014,0.001,0.173
"1358","DOR_HP5","DOR","HP5",1998-08-01,NA,NA,NA,NA,NA,NA
"1359","DOR_HP5","DOR","HP5",1998-09-01,NA,NA,NA,NA,NA,NA
"1360","DOR_HP5","DOR","HP5",1998-10-01,4.46742099630701,22.7003582824318,0.0429155331969894,0.0221704335927768,0.00964635172839624,0.0275215120471625
"1361","DOR_HP5","DOR","HP5",1998-11-01,5.38643988259961,21.2839002887342,0.0285424450023387,0.02478479447186,0.0135778462431759,0.0157645048803112
"1362","DOR_HP5","DOR","HP5",1998-12-01,6.21781548841844,22.7608283975884,0.0070797225400984,0.0279471946364985,0.0181962564600876,0.0183376013031964
"1363","DOR_HP5","DOR","HP5",1999-01-01,4.39113580705459,14.2201345966344,0.0304834337860574,0.257209355279736,0.0121707309057296,0.0188691908524019
"1364","DOR_HP5","DOR","HP5",1999-02-01,3.54978395270542,11.7205036731979,0.0203016485265147,0.129822736826184,0.0100131011802191,0.0116331062549848
"1365","DOR_HP5","DOR","HP5",1999-03-01,3.10427718483709,8.55749301680793,0.027333108676321,0.224908822995513,0.00919459517380815,0.0116804878157603
"1366","DOR_HP5","DOR","HP5",1999-04-01,2.36805366021191,9.2790389474728,0.016107469663792,0.0508218502691137,0.00717817867608962,0.0121130879443523
"1367","DOR_HP5","DOR","HP5",1999-05-01,3.22159372361212,20.6535239579311,0.0346459512901789,0.0067632558049415,0.00450844648097896,0.0335315119203585
"1368","DOR_HP5","DOR","HP5",1999-06-01,3.64548880896908,28.883940236983,0.0422370120016567,0.0223075504891098,0.00221740848157529,0.0471195601235606
"1369","DOR_HP5","DOR","HP5",1999-07-01,4.3537524006343,38.0138175874298,0.0306876200317149,0.0151146033386191,0.00157786508346548,0.0510141435214075
"1370","DOR_HP5","DOR","HP5",1999-08-01,4.00105978997424,33.5338987650064,0.0343929439183462,0.0158318894943867,0.0016360833471803,0.0437691899731804
"1371","DOR_HP5","DOR","HP5",1999-09-01,4.41729113191991,37.2570319624395,0.0199398029315535,0.0139699014657767,0.0049548521986651,0.0467217438110195
"1372","DOR_HP5","DOR","HP5",1999-10-01,3.18764952134082,19.2677416639665,0.00467280950838009,0.01066359524581,0.0065831797622905,0.0141419333117321
"1373","DOR_HP5","DOR","HP5",1999-11-01,2.83858527426912,12.250218395423,0.0146524337945045,0.0316660613738434,0.0070766889662174,0.0159867166587566
"1374","DOR_HP5","DOR","HP5",1999-12-01,NA,NA,NA,NA,NA,NA
"1375","DOR_HP5","DOR","HP5",2000-01-01,2.8,8.2,0.048,0.104,0.00775,0.0126
"1376","DOR_HP5","DOR","HP5",2000-02-01,2.9502069752628,8.83724128092151,0.156551743815699,0.201972498407505,0.00697147412597925,0.0200786220670989
"1377","DOR_HP5","DOR","HP5",2000-03-01,2.5404331954501,6.33266591490928,0.0366012654215804,0.139613918504701,0.00613865876031405,0.0117351338560856
"1378","DOR_HP5","DOR","HP5",2000-04-01,2.06284169669325,6.86244429382912,0.0190947493812199,0.0987304561867728,0.00653064704954001,0.0115077379880661
"1379","DOR_HP5","DOR","HP5",2000-05-01,2.27195809114927,11.8585296320714,0.0184821865960032,0.00835112815871367,0.00478053338309607,0.0134489454633385
"1380","DOR_HP5","DOR","HP5",2000-06-01,2.81355754082638,21.4546966866242,0.0354887642998572,0.012249415349988,0.00235,0.0295205379802026
"1381","DOR_HP5","DOR","HP5",2000-07-01,2.74833919812955,23.8322184337696,0.0460149277785694,0.0152284791957757,0.00142818009958202,0.0303186117425986
"1382","DOR_HP5","DOR","HP5",2000-08-01,3.08760258516844,26.6425484719082,0.0492310986965852,0.0156198707415782,0.00236943860224965,0.0323965428853715
"1383","DOR_HP5","DOR","HP5",2000-09-01,4.15243870667623,28.7120162231169,0.0941527877431199,0.0122994233363032,0.00179181033519832,0.0533724025907628
"1384","DOR_HP5","DOR","HP5",2000-10-01,2.58816924980411,20.5450409446613,0.0509832869889663,0.0166987708625438,0.00196682146962471,0.0368496495458612
"1385","DOR_HP5","DOR","HP5",2000-11-01,2.68888886328428,16.6384257072199,0.0117222215821069,0.0207129630696488,0.00520092585124581,0.0216
"1386","DOR_HP5","DOR","HP5",2000-12-01,2.7,11.5,0.056,0.08,0.00615,NA
"1387","DOR_HP5","DOR","HP5",2001-01-01,2.69617735611049,11.0137100545735,NA,NA,0.00673226427922306,0.0147423156468185
"1388","DOR_HP5","DOR","HP5",2001-02-01,2.51962457286714,10,0.0313737201006997,0.106551194472728,0.00650981228643357,0.0111139931658742
"1389","DOR_HP5","DOR","HP5",2001-03-01,2.42096810892392,8.37720707200575,0.026894712744304,0.128179839489773,0.00645368763379149,0.00948039597810032
"1390","DOR_HP5","DOR","HP5",2001-04-01,1.90438589212918,6.44896155179994,0.0168189787044957,0.10800881854816,0.0057367024193605,0.00805406418230807
"1391","DOR_HP5","DOR","HP5",2001-05-01,2.48980413777075,17.7592351883114,0.0248540163677205,0.0139746063995632,0.00360688557804746,0.0164960607824006
"1392","DOR_HP5","DOR","HP5",2001-06-01,2.5361588454473,17.7944195949149,0.020301337649378,0.0117735752141945,0.00324036269344536,0.0194627938391364
"1393","DOR_HP5","DOR","HP5",2001-07-01,3.16329318459742,23.8784302587134,0.0723981011944629,0.02,0.000746651050623153,0.0528265010236152
"1394","DOR_HP5","DOR","HP5",2001-08-01,NA,NA,NA,NA,NA,NA
"1395","DOR_HP5","DOR","HP5",2001-09-01,4.44,23.2,0.012,0.012,0.0089,0.0204
"1396","DOR_HP5","DOR","HP5",2001-10-01,3.10336958694515,17.4098311586135,0.0147750911200794,0.0150253719670115,0.00752606857249821,0.0107843907483655
"1397","DOR_HP5","DOR","HP5",2001-11-01,2.65726015791464,11.3329478042501,0.0108157027617675,0.024410186909408,0.00715611506499251,0.0109852884340903
"1398","DOR_HP5","DOR","HP5",2001-12-01,2.44466600981872,8.87809294921115,0.00646233414505795,0.0500135059957817,0.0061,0.00735888709757864
"1399","DOR_HP5","DOR","HP5",2002-01-01,2.58565242185025,8.79972359212254,0.0253551839321928,0.134835808838439,NA,0.00775325335175127
"1400","DOR_HP5","DOR","HP5",2002-02-01,2.58606596770856,8.1,0.032,0.14,NA,0.00556584610274166
"1401","DOR_HP5","DOR","HP5",2002-03-01,NA,NA,0.016,0.136,NA,NA
"1402","DOR_HP5","DOR","HP5",2002-04-01,NA,NA,NA,NA,NA,NA
"1403","DOR_HP5","DOR","HP5",2002-05-01,2.02,9,0.00501779817226372,0.0205444954306593,0.0056,0.0078
"1404","DOR_HP5","DOR","HP5",2002-06-01,2.48544915206963,20.0708850727577,0.0282589551545274,0.045351281458227,0.00265634944519559,0.0261494784722006
"1405","DOR_HP5","DOR","HP5",2002-07-01,4.66326770760127,26.2,0.172613831536704,0.0677633882594162,0.000420390593928447,0.0800257260430678
"1406","DOR_HP5","DOR","HP5",2002-08-01,4.50740671410414,24.5,0.129157119681305,0.0368528640956086,NA,0.0417127168350565
"1407","DOR_HP5","DOR","HP5",2002-09-01,4.32,22,0.044,0.04,0.00755,0.0344
"1408","DOR_HP5","DOR","HP5",2002-10-01,3.99734796652041,22.9626306316844,0.0144071886606371,0.0423869247517305,0.00720937104805628,0.0179558634279912
"1409","DOR_HP5","DOR","HP5",2002-11-01,4.31726880646889,21.1598155810638,0.0153912560459084,0.0525206327376755,0.00893045483473942,0.015736176215083
"1410","DOR_HP5","DOR","HP5",2002-12-01,4.06570953884789,16.395269741014,0.0269526974101404,0.0577781469784972,0.0102587275215822,0.0115650899136713
"1411","DOR_HP5","DOR","HP5",2003-01-01,3.43671516988844,11.8458939623605,0.0414106037639455,0.0874106037639455,0.00906062886826191,0.0101574845269524
"1412","DOR_HP5","DOR","HP5",2003-02-01,3.3027167291155,11.0425651835139,0.046412246357737,0.0758911264283465,0.00865631464883557,0.0112721565140475
"1413","DOR_HP5","DOR","HP5",2003-03-01,2.5952657918523,9.1578548574673,0.0522456358903222,0.232760457868574,0.00710562565067163,0.0162492533554896
"1414","DOR_HP5","DOR","HP5",2003-04-01,1.96096593954488,8.17623689855323,0.0297466438313945,0.103585533532874,0.00598853183015704,0.0103944430482464
"1415","DOR_HP5","DOR","HP5",2003-05-01,2.36999747662125,14.6678060758242,0.0186710033444668,0.0197149187580811,0.00509750576581751,0.0130630348118786
"1416","DOR_HP5","DOR","HP5",2003-06-01,2.98008248198723,19.8456218355249,0.0120762386001603,0.027928973501006,0.00286982345023159,0.0236690936523885
"1417","DOR_HP5","DOR","HP5",2003-07-01,3.23310443140585,27.4160606382983,0.0984227799373668,0.0440724327615773,0.000863076986070031,0.0521253757630442
"1418","DOR_HP5","DOR","HP5",2003-08-01,NA,NA,NA,NA,NA,NA
"1419","DOR_HP5","DOR","HP5",2003-09-01,4.98,19.3,0.276,0.026,0.0047,0.0562
"1420","DOR_HP5","DOR","HP5",2003-10-01,3.73558050096628,29.0542262955099,0.0353551052206275,0.0241354241991564,0.00489155467867069,0.0245488132982088
"1421","DOR_HP5","DOR","HP5",2003-11-01,2.30135343285073,12.8280719957187,0.0118164994118533,0.0340919453321319,0.00627404202614772,0.00936448179143082
"1422","DOR_HP5","DOR","HP5",2003-12-01,3.0125642328705,10.63677047205,0.0134746785196139,0.0520742182516154,0.00676223866634597,0.00657268247038911
"1423","DOR_HP5","DOR","HP5",2004-01-01,2.63927289686897,8.699713850171,0.078786587148685,0.0925564595265944,0.00727253471095654,0.0104907963115958
"1424","DOR_HP5","DOR","HP5",2004-02-01,2.8453629996611,9.44651858821557,0.2143543544205,0.0976589392941614,0.00603112317309922,0.0261959579158033
"1425","DOR_HP5","DOR","HP5",2004-03-01,2.21984844184681,8.08788571140922,0.0597436326461502,0.139906022890539,0.00585714414182445,0.0156365675451756
"1426","DOR_HP5","DOR","HP5",2004-04-01,1.94549320924772,7.22949064051865,0.0350882223609577,0.100011108077527,0.00528360992820781,0.0134734182552912
"1427","DOR_HP5","DOR","HP5",2004-05-01,2.0952957328149,11.4834915115674,0.00715432966130923,0.023418220435408,0.00471395478711836,0.0119526995132218
"1428","DOR_HP5","DOR","HP5",2004-06-01,2.62227509054705,21.1456937303367,0.0334772782672197,0.0149072795617233,0.00136798102169525,0.0356747820934837
"1429","DOR_HP5","DOR","HP5",2004-07-01,3.55735603545307,28.9679137007469,0.0446725916652758,0.0213706697579954,0.000639987118222228,0.0655190704096976
"1430","DOR_HP5","DOR","HP5",2004-08-01,3.49975353936302,19.4851861557779,0.0123786051367906,0.0708395385259299,0.00185823282523486,0.0549893025683953
"1431","DOR_HP5","DOR","HP5",2004-09-01,3.41418749029258,22.0642750271808,0.0587042495728734,0.002,0.00250256247087773,0.0528673499922341
"1432","DOR_HP5","DOR","HP5",2004-10-01,3.55911154485883,19.6082296569743,NA,NA,0.00524756056400127,0.0428097577439949
"1433","DOR_HP5","DOR","HP5",2004-11-01,3.66528855912342,27.627791474249,0.0380450772382635,0.0192800151478926,0.00598679583304535,0.0239074787684629
"1434","DOR_HP5","DOR","HP5",2004-12-01,3.38644884239715,11.0345563118068,0.0518336118819486,0.0345868312856583,0.00691949255955362,0.0213364551056705
