Site,WS,Date,Q_Ls,Ca_mgL,DOC_mgL,NH4_mgL,NO3_mgL,SRP_mgL,SO4_mgL
TLW,C38,1985-12-30,0.29,NA,NA,NA,NA,NA,NA
TLW,C32,1985-12-31,0.5,NA,NA,NA,NA,NA,NA
TLW,C35,1985-12-31,0.6,NA,NA,NA,NA,NA,NA
TLW,C38,1985-12-31,0.33,NA,NA,NA,NA,NA,NA
TLW,C32,1986-01-01,0.368,NA,NA,NA,NA,NA,NA
TLW,C35,1986-01-01,0.6,NA,NA,NA,NA,NA,NA
TLW,C38,1986-01-01,0.27,NA,NA,NA,NA,NA,NA
TLW,C32,1986-01-02,0.368,NA,NA,NA,NA,NA,NA
TLW,C35,1986-01-02,0.6,NA,NA,NA,NA,NA,NA
TLW,C38,1986-01-02,0.27,NA,NA,NA,NA,NA,NA
TLW,C32,1986-01-03,0.368,NA,NA,NA,NA,NA,NA
TLW,C35,1986-01-03,0.6,NA,NA,NA,NA,NA,NA
TLW,C38,1986-01-03,0.26,NA,NA,NA,NA,NA,NA
TLW,C32,1986-01-04,0.46,NA,NA,NA,NA,NA,NA
TLW,C35,1986-01-04,0.5,NA,NA,NA,NA,NA,NA
TLW,C38,1986-01-04,0.25,NA,NA,NA,NA,NA,NA
TLW,C32,1986-01-05,0.46,NA,NA,NA,NA,NA,NA
TLW,C35,1986-01-05,0.5,NA,NA,NA,NA,NA,NA
TLW,C38,1986-01-05,0.23999999999999996,NA,NA,NA,NA,NA,NA
TLW,C32,1986-01-06,0.46,NA,NA,NA,NA,NA,NA
TLW,C35,1986-01-06,0.6,5.42,NA,0.0129,0.55,0.0012,2.34
TLW,C38,1986-01-06,0.26,NA,NA,NA,NA,NA,NA
TLW,C32,1986-01-07,0.46,NA,NA,NA,NA,NA,NA
TLW,C35,1986-01-07,0.5,NA,NA,NA,NA,NA,NA
TLW,C38,1986-01-07,0.26,NA,NA,NA,NA,NA,NA
TLW,C32,1986-01-08,0.552,NA,NA,NA,NA,NA,NA
TLW,C35,1986-01-08,0.39999999999999997,NA,NA,NA,NA,NA,NA
TLW,C38,1986-01-08,0.29,NA,NA,NA,NA,NA,NA
TLW,C32,1986-01-09,0.644,NA,NA,NA,NA,NA,NA
TLW,C35,1986-01-09,0.39999999999999997,NA,NA,NA,NA,NA,NA
TLW,C38,1986-01-09,0.37,NA,NA,NA,NA,NA,NA
TLW,C32,1986-01-10,0.368,NA,NA,NA,NA,NA,NA
TLW,C35,1986-01-10,0.6,NA,NA,NA,NA,NA,NA
TLW,C38,1986-01-10,0.23,NA,NA,NA,NA,NA,NA
TLW,C32,1986-01-11,0.276,NA,NA,NA,NA,NA,NA
TLW,C35,1986-01-11,0.6,NA,NA,NA,NA,NA,NA
TLW,C38,1986-01-11,0.18,NA,NA,NA,NA,NA,NA
TLW,C32,1986-01-12,0.276,NA,NA,NA,NA,NA,NA
TLW,C35,1986-01-12,0.6,NA,NA,NA,NA,NA,NA
TLW,C38,1986-01-12,0.19,NA,NA,NA,NA,NA,NA
TLW,C32,1986-01-13,0.368,NA,NA,NA,NA,NA,NA
TLW,C35,1986-01-13,0.5,NA,NA,NA,NA,NA,NA
TLW,C38,1986-01-13,0.23,NA,NA,NA,NA,NA,NA
TLW,C32,1986-01-14,0.368,NA,NA,NA,NA,NA,NA
TLW,C35,1986-01-14,0.39999999999999997,NA,NA,NA,NA,NA,NA
TLW,C38,1986-01-14,0.21,NA,NA,NA,NA,NA,NA
TLW,C32,1986-01-15,0.368,NA,NA,NA,NA,NA,NA
TLW,C35,1986-01-15,0.39999999999999997,NA,NA,NA,NA,NA,NA
TLW,C38,1986-01-15,0.21,NA,NA,NA,NA,NA,NA
TLW,C32,1986-01-16,0.368,NA,NA,NA,NA,NA,NA
TLW,C35,1986-01-16,0.39999999999999997,NA,NA,NA,NA,NA,NA
TLW,C38,1986-01-16,0.21,NA,NA,NA,NA,NA,NA
TLW,C32,1986-01-17,0.368,NA,NA,NA,NA,NA,NA
TLW,C35,1986-01-17,0.39999999999999997,NA,NA,NA,NA,NA,NA
TLW,C38,1986-01-17,0.21,NA,NA,NA,NA,NA,NA
TLW,C32,1986-01-18,0.368,NA,NA,NA,NA,NA,NA
TLW,C35,1986-01-18,0.39999999999999997,NA,NA,NA,NA,NA,NA
TLW,C38,1986-01-18,0.2,NA,NA,NA,NA,NA,NA
TLW,C32,1986-01-19,0.276,NA,NA,NA,NA,NA,NA
TLW,C35,1986-01-19,0.39999999999999997,NA,NA,NA,NA,NA,NA
TLW,C38,1986-01-19,0.17,NA,NA,NA,NA,NA,NA
TLW,C32,1986-01-20,0.276,NA,NA,NA,NA,NA,NA
TLW,C35,1986-01-20,0.39999999999999997,NA,NA,NA,NA,NA,NA
TLW,C38,1986-01-20,0.17,NA,NA,NA,NA,NA,NA
TLW,C32,1986-01-21,0.276,NA,NA,NA,NA,NA,NA
TLW,C35,1986-01-21,0.39999999999999997,5.43,NA,0.0195,0.611,0.0061,2.38
TLW,C38,1986-01-21,0.18,NA,NA,NA,NA,NA,NA
TLW,C32,1986-01-22,0.184,NA,NA,NA,NA,NA,NA
TLW,C35,1986-01-22,0.39999999999999997,NA,NA,NA,NA,NA,NA
TLW,C38,1986-01-22,0.11999999999999998,NA,NA,NA,NA,NA,NA
TLW,C32,1986-01-23,0.276,NA,NA,NA,NA,NA,NA
TLW,C35,1986-01-23,0.39999999999999997,NA,NA,NA,NA,NA,NA
TLW,C38,1986-01-23,0.15000000000000002,NA,NA,NA,NA,NA,NA
TLW,C32,1986-01-24,0.276,NA,NA,NA,NA,NA,NA
TLW,C35,1986-01-24,0.39999999999999997,NA,NA,NA,NA,NA,NA
TLW,C38,1986-01-24,0.15000000000000002,NA,NA,NA,NA,NA,NA
TLW,C32,1986-01-25,0.276,NA,NA,NA,NA,NA,NA
TLW,C35,1986-01-25,0.39999999999999997,NA,NA,NA,NA,NA,NA
TLW,C38,1986-01-25,0.14,NA,NA,NA,NA,NA,NA
TLW,C32,1986-01-26,0.276,NA,NA,NA,NA,NA,NA
TLW,C35,1986-01-26,0.5,NA,NA,NA,NA,NA,NA
TLW,C38,1986-01-26,0.18,NA,NA,NA,NA,NA,NA
TLW,C32,1986-01-27,0.276,NA,NA,NA,NA,NA,NA
TLW,C35,1986-01-27,0.39999999999999997,NA,NA,NA,NA,NA,NA
TLW,C38,1986-01-27,0.17,NA,NA,NA,NA,NA,NA
TLW,C32,1986-01-28,0.184,NA,NA,NA,NA,NA,NA
TLW,C35,1986-01-28,0.5,NA,NA,NA,NA,NA,NA
TLW,C38,1986-01-28,0.14,NA,NA,NA,NA,NA,NA
TLW,C32,1986-01-29,0.276,NA,NA,NA,NA,NA,NA
TLW,C35,1986-01-29,0.5,NA,NA,NA,NA,NA,NA
TLW,C38,1986-01-29,0.15000000000000002,NA,NA,NA,NA,NA,NA
TLW,C32,1986-01-30,0.184,NA,NA,NA,NA,NA,NA
TLW,C35,1986-01-30,0.39999999999999997,NA,NA,NA,NA,NA,NA
TLW,C38,1986-01-30,0.11,NA,NA,NA,NA,NA,NA
TLW,C32,1986-01-31,0.184,NA,NA,NA,NA,NA,NA
TLW,C35,1986-01-31,0.5,NA,NA,NA,NA,NA,NA
TLW,C38,1986-01-31,0.13,NA,NA,NA,NA,NA,NA
TLW,C32,1986-02-01,0.184,NA,NA,NA,NA,NA,NA
TLW,C35,1986-02-01,0.39999999999999997,NA,NA,NA,NA,NA,NA
