region,site,catchment,type,WaterYear,CSMeanTempC,CSPrecipitationmm,Runoffmm,StrCamgL,StrDOCmgL,StrNH4NmgL,StrNO3NmgL,StrTDPmgL,StrSO4SmgL,depNH4Nkgha,depNO3Nkgha,depTotNkgha,depSO4Skgha,NAMGridTempC,NAMGridPrecipitationmm,FWACamgL,FWADOCmgL,FWANH4NmgL,FWANO3NmgL,FWATDPmgL,FWASO4SmgL,iNDVI
NF,ELA,NWIF,unmanaged,1999,3.977209945,861.9,386.0033273,1.859565217,22.93565217,0.00175783,0.010217391,1.859565217,0.019210199,NA,NA,NA,NA,3.521177111,817.7077185,0.120394236,1.425015786,0.00112331,0.120394236,7.03351e-4,0.054290893,110.1097
NF,ELA,NWIF,unmanaged,2000,3.80942623,842.7,382.1129837,1.522307692,20.20153846,0.003944929,0.006336538,1.522307692,0.028641298,NA,NA,NA,NA,3.51028526,689.5068475,0.214123973,2.943687288,0.003388491,0.214123973,8.92158e-4,0.053135628,114.28475
NF,ELA,NWIF,unmanaged,2001,3.293956044,858.9,422.0632188,1.424814815,18.35555556,0.004042061,0.006481481,1.424814815,0.021799819,NA,NA,NA,NA,2.775006071,805.0268903,0.170677056,2.288289035,0.002266121,0.170677056,9.23521e-4,0.046715455,110.5967
NF,ELA,NWIF,unmanaged,2002,3.734203297,731.9,335.6319711,1.464642857,18.64585714,0.005200149,0.006678571,1.464642857,0.021243114,NA,NA,NA,NA,3.3475674,724.3129578,0.115523694,1.424172982,0.00182951,0.115523694,5.17317e-4,0.042490832,91.8959
NF,ELA,NWIF,unmanaged,2003,2.514423077,566.4,111.7106691,1.614117647,17.80164706,0.015218047,0.006588235,1.614117647,0.025213759,NA,NA,NA,NA,2.045349323,554.3602393,0.103213986,1.210951049,0.001757521,0.103213986,3.91329e-4,0.036199731,115.2132
NF,ELA,NWIF,unmanaged,2004,2.222677596,858.4,473.5907414,1.6924,20.73408,0.00138293,0.0066,1.6924,0.014443099,NA,NA,NA,NA,1.950661841,745.6093686,0.114111243,1.522732383,8.3935e-4,0.114111243,4.82515e-4,0.041073189,116.0693
NF,ELA,NWIF,unmanaged,2005,3.389041096,729.3,293.1194213,1.504444444,20.532,7.2663e-4,0.009444444,1.504444444,0.01587533,NA,NA,NA,NA,3.05099264,728.9824356,0.148855605,2.032546453,0.001274386,0.148855605,6.55136e-4,0.048628755,120.1034
NF,ELA,NWIF,unmanaged,2006,5.097527473,599.8,156.3949367,1.835384615,22.956,0.007437213,0.012666667,1.835384615,0.021324178,NA,NA,NA,NA,4.537267188,566.0745158,0.121265734,1.509928472,0.00107098,0.121265734,9.46354e-4,0.05827568,116.7472
NF,ELA,NWIF,unmanaged,2007,3.654109589,789.7,295.2755154,2.145789474,21.76863158,0.007259724,0.012315789,2.145789474,0.02734135,NA,NA,NA,NA,3.038069775,676.781892,0.164888089,1.726289433,0.00197466,0.164888089,7.47129e-4,0.077903791,96.2354
NF,ELA,NWIF,unmanaged,2008,2.358219178,790.4,371.5981193,1.575882353,16.45905882,0.002484863,0.006588235,1.575882353,0.034212148,NA,NA,NA,NA,1.693664139,678.0785987,0.070747141,0.576040868,0.003473958,0.070747141,2.7447e-4,0.034074553,102.3347
NF,ELA,NWIF,unmanaged,2009,2.061977716,833.3,430.2657505,1.567826087,18.1826087,0.001463899,0.006681818,1.567826087,0.018501211,NA,NA,NA,NA,1.488933894,734.3355822,0.099462217,1.154863721,0.001149441,0.099462217,4.25433e-4,0.04065515,99.8061
NF,ELA,NWIF,unmanaged,2010,4.61739726,986.7,337.5693309,1.614,18.8286,0.00233803,0.0057,1.614,0.027372002,NA,NA,NA,NA,3.99119488,794.8986433,0.125338795,1.512432102,0.00359209,0.125338795,3.84569e-4,0.038687959,121.6308
NF,ELA,NWIF,unmanaged,2011,3.671232877,692.9,226.436745,1.385882353,18.87317647,0.002471575,0.006176471,1.385882353,0.015895631,NA,NA,NA,NA,2.915576003,604.405243,0.173763886,2.757688263,0.002109647,0.173763886,9.49769e-4,0.039538736,92.2103
NF,ELA,NWIF,unmanaged,2012,6.027322404,593.2,77.15066908,2.163,21.8028,0.017303684,0.0068,2.163,0.013666588,NA,NA,NA,NA,5.403725572,546.7197164,0.195056703,2.300845687,9.81096e-4,0.195056703,8.1855e-4,0.10686116,119.7372
NF,ELA,NWIF,unmanaged,2013,2.868493151,738.5,141.2710307,1.96,21.94266667,0.00996769,0.009333333,1.96,0.019326489,NA,NA,NA,NA,2.025165499,713.0142719,0.168154169,2.28256138,0.001812889,0.168154169,8.41075e-4,0.08291929,94.9265
NF,ELA,NWIF,unmanaged,2014,0.903424658,822.3,353.0057143,1.97,23.0472,0.002194285,0.009933333,1.97,0.02138934,NA,NA,NA,NA,0.401433668,690.9211693,1.74383e-4,1.175247942,6.43781e-4,1.74383e-4,4.84421e-4,NA,94.8656
NF,ELA,NWIF,unmanaged,2015,3.115890411,656.2,139.0680651,2.398125,26.41831579,0.001391048,0.00935,2.398125,0.016966759,NA,NA,NA,NA,2.768897146,616.9049982,0.157255365,1.897488372,0.00132559,0.157255365,6.32064e-4,0.060488596,121.8315
NF,ELA,NWIF,unmanaged,2016,4.768579235,1033.1,334.803906,2.06962963,26.75777778,0.001047797,0.019583333,2.06962963,0.016448522,NA,NA,NA,NA,4.351930224,851.5374286,0.174588175,2.326301554,9.25225e-4,0.174588175,0.001114938,0.030793398,NA
NF,ELA,NWIF,unmanaged,2017,NA,747.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.898143398,648.7264587,NA,NA,NA,NA,NA,NA,NA
NF,SLP,SLPW9,unmanaged,1992,3.895430115,1168.908,637.3091971,49.46799715,1.892891373,0.036476937,0.314033128,NA,5.383617195,1.88597386,3.639044466,5.525018326,6.219327215,NA,NA,13.42732859,0.533618535,0.009069381,0.126789243,NA,1.571440015,137.98005
NF,SLP,SLPW9,unmanaged,1993,4.325208207,1277.112,654.6543872,50.03647078,1.931152834,0.022357845,0.281826935,NA,5.343606597,1.719990727,4.561044926,6.281035653,7.78637734,NA,NA,13.82451592,0.772575591,0.008317366,0.085406105,NA,1.546524037,134.0265
NF,SLP,SLPW9,unmanaged,1994,4.559621575,1211.854357,720.748313,37.9017766,1.88033914,0.014947687,0.234467701,NA,4.632866185,4.007374953,4.007084357,8.01445931,7.530831431,NA,NA,11.63665575,0.689019996,0.004786692,0.075793922,NA,1.469866845,138.5701
NF,SLP,SLPW9,unmanaged,1995,5.644529375,983.234,503.2615201,81.88864439,3.612680809,0.160328399,0.421884769,NA,9.043612513,4.455639996,3.444804702,7.900444698,5.458589095,NA,NA,16.75872218,0.96075297,0.020367144,0.161575031,NA,1.977408898,138.40215
NF,SLP,SLPW9,unmanaged,1996,3.98400273,1542.605044,1075.504731,36.32198533,1.761310768,0.018694608,0.205454049,NA,3.879899878,4.102813921,4.465240548,8.568054469,7.374928665,NA,NA,7.257922513,0.473889129,0.007340739,0.06336864,NA,0.885405773,133.58975
NF,SLP,SLPW9,unmanaged,1997,3.792842788,1383.420633,849.0688296,30.70326155,2.061662746,0.011660599,0.182316589,NA,3.147664817,2.246164637,4.727794829,6.973959466,7.099035048,NA,NA,10.26880236,0.635248853,0.004952484,0.085754452,NA,1.110509538,140.6342
NF,SLP,SLPW9,unmanaged,1998,5.492186825,1433.068,868.4916907,19.46056451,0.985358273,0.012404059,0.090486318,NA,1.850276386,2.602816592,3.705516214,6.308332806,5.713774317,NA,NA,9.647231586,0.625576317,0.006484888,0.055182233,NA,0.94476652,150.03585
NF,SLP,SLPW9,unmanaged,1999,5.706552267,1209.294,579.7172735,212.8732273,8.093507933,0.123528473,0.382099254,NA,18.57250728,3.184128506,3.786673459,6.970801965,5.744656129,NA,NA,16.62186111,0.930539807,0.00532156,0.083660676,NA,1.58884556,136.4604
NF,SLP,SLPW9,unmanaged,2000,4.517278684,1204.844165,891.3776745,45.90353322,2.269123552,0.008866551,0.235446639,NA,4.43573474,4.029074173,4.28839143,8.317465603,8.228650399,NA,NA,10.33558531,0.581672634,0.002484918,0.063071998,NA,1.11731584,135.02275
NF,SLP,SLPW9,unmanaged,2001,3.555628553,1043.269207,634.8483184,500.4140114,43.42831717,0.740734016,2.585266791,NA,48.45895229,1.696307006,3.081742835,4.778049841,4.460669171,NA,NA,14.9839099,0.999167804,0.01119165,0.134874363,NA,1.639046533,135.49045
NF,SLP,SLPW9,unmanaged,2002,5.372005788,1372.599941,767.9812215,246.1310313,9.382031881,0.044564646,1.08046144,NA,28.13277732,2.126478317,4.92898279,7.055461107,8.235100023,NA,NA,11.82393494,0.813717813,0.003255288,0.084375218,NA,1.828859214,135.694
NF,SLP,SLPW9,unmanaged,2003,3.680982298,1174.273843,637.5885168,52.94139448,2.513173516,0.013978702,0.189285669,NA,5.341957207,1.649880412,2.955449294,4.605329707,5.547850067,NA,NA,14.15944573,0.816215139,0.004784502,0.07568201,NA,1.535214977,148.0077
NF,SLP,SLPW9,unmanaged,2004,4.113828239,1431.748351,940.75,28.82448423,0.591200361,0.009443485,0.091213336,NA,2.617397504,1.56103133,3.330413523,4.891444853,5.781142141,NA,NA,23.89826174,0.342457559,0.008842534,0.091294826,NA,2.301456944,149.60365
NF,SLP,SLPW9,unmanaged,2005,5.105135352,1224.407679,698.548,51.9238475,2.057583835,0.037180603,0.073275352,NA,3.994186762,3.179021504,2.792217683,5.971239187,5.260909586,NA,NA,20.237972890000002,0.508558453,0.024370398,0.054868876,NA,1.733041853,147.93355
NF,SLP,SLPW9,unmanaged,2006,5.011513245,1684.447952,1134.186,18.81587554,0.794847375,0.001132983,0.044891531,0.011587903,1.395463531,0.937827365,1.949115122,-18.11305751,3.946176248,NA,NA,7.896915409,0.434766343,6.83454e-4,0.020758139,0.003559101,0.612559889,147.22355
NF,SLP,SLPW9,unmanaged,2007,4.641473725,1412.223241,937.658,41.53196988,1.627211957,0.002370177,0.183429915,0.006308221,3.094881567,2.353483685,2.660001394,5.013485079,5.460290877,NA,NA,9.722495835,0.454711739,7.02789e-4,0.065556094,0.001309975,0.771855288,141.0815
NF,SLP,SLPW9,unmanaged,2008,4.731405137,1633.102928,1139.264,25.66885279,1.034163113,0.006284524,0.079924054,NA,1.865967251,1.74900524,2.752844639,4.50184988,5.70477981,NA,NA,8.358642071,0.411739509,0.002022202,0.040157747,NA,0.65146367,148.59225
NF,SLP,SLPW9,unmanaged,2009,4.060913228,1337.288323,823.344,40.72468487,0.923398531,0.019299778,0.079599414,NA,2.91391122,1.869612438,2.043016859,3.912629297,2.908225016,NA,NA,11.47679463,0.3584407,0.009877958,0.036934354,0.004591034,0.846107306,149.5245
NF,SLP,SLPW9,unmanaged,2010,6.020147856,1348.81485,778.079,49.21531743,2.097067713,0.005773158,0.124729049,NA,4.246559788,1.819910979,1.786007518,3.6059184969999998,3.40550098,NA,NA,11.75547727,0.629884626,0.002617616,0.033560032,NA,0.996885612,150.7694
NF,SLP,SLPW9,unmanaged,2011,4.669268302,1675.611305,1078.203971,46.42449981,1.778241296,0.006085241,0.173862699,NA,3.530823886,2.183255415,2.56637684,4.749632255,3.477409447,NA,NA,8.153021354,0.445629967,0.001086005,0.042331361,NA,0.697414234,125.43395
NF,SLP,SLPW9,unmanaged,2012,6.238825137,1178.227762,637.8613679,42.7961072,1.912858608,0.003977663,0.219817434,NA,3.4346715,2.628342073,2.228084339,4.856426412,2.875985028,NA,NA,12.78398475,0.800550128,0.001958669,0.109410646,NA,1.121793032,130.05085
NF,SLP,SLPW9,unmanaged,2013,5.1370981,1443.332992,874.9725486,18.9900793,0.845366342,0.003255481,0.158403733,NA,1.499964606,2.237026439,2.395081477,4.632107916,2.957109041,NA,NA,9.155887248,0.549262946,0.001447408,0.08664954,NA,0.78076927,127.01195
NF,SLP,SLPW9,unmanaged,2014,3.617206909,1161.587432,713.2118974,59.52516896,2.210706713,0.013714859,0.392258516,NA,5.073142821,1.662811403,2.185168257,3.924582447,2.291948311,NA,NA,11.33598588,0.564867189,0.00299069,0.150722223,NA,0.943996217,124.71775
NF,SLP,SLPW9,unmanaged,2015,4.097007274,1353.951481,702.0946588,46.95830006,8.156628418,0.010131827,0.290693778,NA,4.054512657,1.752584141,1.994344345,3.746928486,2.018811395,NA,NA,11.35111897,0.98040911100000006,0.00281022,0.099333307,NA,0.955777421,135.52
NF,SLP,SLPW9,unmanaged,2016,5.868969477,1269.246098,657.647596,35.97722023,2.557075527,0.00860027,0.128777853,0.029833926,2.696838676,2.161939278,1.633185555,3.809551591,1.656321454,NA,NA,12.68165622,1.359154593,0.002775934,0.059192874,0.005890258,0.985597845,NA
NF,SLP,SLPW9,unmanaged,2017,5.191671814,1457.706,916.7374951,33.4862684,1.662604585,0.01529919,0.093510049,0.016591094,2.628521099,4.796050157,2.192920069,7.388123607,2.128243894,NA,NA,8.612868075,0.551608123,0.003811864,0.037971498,0.004554555,0.664267955,NA
NF,SLP,SLPW9,unmanaged,2018,5.25333348,1326.388,734.7118155,73.11013288,3.359951666,0.032599809,0.183239611,0.02696311,5.28139866,2.540004723,1.935797137,4.47580186,1.904070267,NA,NA,11.12181271,0.662505013,0.005179972,0.050504075,0.00505614,0.905750498,NA
NW,HJA,HJA06,managed,1964,NA,1966.7,1311.088642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NW,HJA,HJA06,managed,1965,NA,2634.9,1695.987802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NW,HJA,HJA06,managed,1966,NA,1718.3,1037.281783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NW,HJA,HJA06,managed,1967,NA,1815.9,1164.634248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NW,HJA,HJA06,managed,1968,NA,2124.4,1098.200939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NW,HJA,HJA06,managed,1969,NA,2183.7,1729.994881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NW,HJA,HJA06,managed,1970,NA,1994.4,1248.814472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NW,HJA,HJA06,managed,1971,NA,2804.2,1935.674664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NW,HJA,HJA06,managed,1972,NA,2792.2,2297.576231,3.12,NA,NA,NA,0.034,NA,NA,NA,NA,NA,NA,NA,0.150769061,NA,NA,1.49e-5,0.001876782,NA,NA
NW,HJA,HJA06,managed,1973,NA,1605.9,713.9228264,2.25,NA,NA,0.003,0.034,NA,NA,NA,NA,NA,NA,NA,0.096972453,NA,NA,2.01529e-4,0.0015879,NA,NA
NW,HJA,HJA06,managed,1974,NA,2889.5,2596.676679,3.78,NA,NA,NA,0.034,NA,NA,21.0078,NA,NA,NA,NA,0.246295325,NA,NA,9.71e-6,0.001925335,NA,NA
NW,HJA,HJA06,managed,1975,NA,1951.2,1949.78939,3.13,NA,NA,0.024,0.03,NA,NA,7.353,NA,NA,NA,NA,0.119369715,NA,NA,2.18631e-4,0.001075113,NA,NA
NW,HJA,HJA06,managed,1976,NA,2367.4,2077.010118,4,NA,NA,0.037,0.031,NA,NA,13.1562,NA,NA,NA,NA,0.203358976,NA,NA,0.001861005,0.001688957,NA,NA
NW,HJA,HJA06,managed,1977,NA,1267,724.4241824,4.06,NA,NA,0.046,0.026,NA,NA,8.777333333,NA,NA,NA,NA,0.180469176,NA,NA,0.002392331,0.001165615,NA,NA
NW,HJA,HJA06,managed,1978,NA,2439.8,1911.133861,3.3,NA,NA,0.028,0.032,0.21,NA,19.5156,NA,NA,NA,NA,0.290111078,NA,NA,0.002194279,0.002852319,NA,NA
NW,HJA,HJA06,managed,1979,NA,1771.7,1461.156406,3.93,NA,NA,0.026,0.025,0.14,NA,33.62742857,48.03257143,138.3428571,NA,NA,0.273381891,NA,NA,0.001904263,0.001730963,0.006843895,NA
NW,HJA,HJA06,managed,1980,NA,1966.9,1441.075856,3.31,NA,NA,0.01,0.031,0.29,NA,28.128,44.75475,NA,NA,NA,0.198673292,NA,NA,6.60611e-4,0.00198856,2.65e-5,NA
NW,HJA,HJA06,managed,1981,NA,2238.7,1578.703841,3.31,NA,NA,0.004,0.033,NA,NA,16.28454545,35.51890909,NA,9.905416568,1760.38001,0.161137735,NA,NA,1.64604e-4,0.001448752,NA,NA
NW,HJA,HJA06,managed,1982,NA,2745.7,2219.343012,3.29,NA,NA,0.005,0.043,NA,NA,20.02733333,48.01216667,NA,8.769166624,2236.870026,0.13359536,NA,NA,1.48134e-4,0.001738754,NA,NA
NW,HJA,HJA06,managed,1983,NA,2623.2,2046.428212,3.21,NA,NA,0.004,0.032,NA,NA,21.5555,40.7095,NA,9.289166689,2146.260023,0.1417359,NA,NA,1.27939e-4,0.001384922,NA,111.3494
NW,HJA,HJA06,managed,1984,NA,2521.4,2030.168048,3.13,NA,NA,0.017,0.021,0.28,NA,19.857,34.3944,262.8,9.058750021,2144.310009,0.230802503,NA,NA,9.32338e-4,0.001485933,0.001305585,111.0202
NW,HJA,HJA06,managed,1985,NA,2073.9,1537.827596,3.06,NA,NA,0.004,0.033,NA,NA,17.2762,31.1408,NA,8.70374988,1682.190016,0.162845779,NA,NA,1.85391e-4,0.001658382,NA,12.4192
NW,HJA,HJA06,managed,1986,NA,2252.8,1490.740871,3.58,NA,NA,0.003,0.027,NA,NA,17.35936364,24.16254545,NA,9.151249955,1863.810012,0.134452482,NA,NA,1.3301e-4,9.72517e-4,NA,136.2662
NW,HJA,HJA06,managed,1987,NA,1714.7,1184.695978,3.55,NA,NA,0.001,0.03,NA,NA,17.8255,25.739,NA,10.29583327,1393.829985,0.220833201,NA,NA,9.83e-5,0.001771311,NA,133.2067
NW,HJA,HJA06,managed,1988,NA,1963.8,1320.479639,NA,NA,NA,NA,NA,NA,NA,7.50238,10.85778,NA,9.76666673,1644.99,NA,NA,NA,NA,NA,NA,132.3397
NW,HJA,HJA06,managed,1989,NA,2185.4,1681.741339,NA,NA,NA,NA,NA,NA,NA,6.888233333,11.94215,4.913666667,9.352083258,1790.709966,NA,NA,NA,NA,NA,NA,191.0053
NW,HJA,HJA06,managed,1990,NA,1981.7,1396.416864,NA,NA,NA,NA,NA,NA,NA,6.09425,9.165766667,5.3325,9.845833401,1596.150012,NA,NA,NA,NA,NA,NA,140.3812
NW,HJA,HJA06,managed,1991,NA,2028,1367.378168,NA,NA,NA,NA,NA,NA,NA,6.3865,10.25133333,9.190833333,9.010833412,1636.889991,NA,NA,NA,NA,NA,NA,NA
NW,HJA,HJA06,managed,1992,NA,1692.05,994.5047539,NA,NA,NA,NA,NA,NA,NA,4.90715,7.495454545,8.386666667,11.20875009,1489.439967,NA,NA,NA,NA,NA,NA,233.58395
NW,HJA,HJA06,managed,1993,7.562777778,2502.05,1858.777639,NA,NA,NA,NA,NA,NA,NA,6.793345455,10.77072727,13.36327273,8.804583219,1974.949991,NA,NA,NA,NA,NA,NA,105.5303
NW,HJA,HJA06,managed,1994,8.765439093,1512.45,800.2484889,NA,NA,NA,NA,NA,NA,NA,5.769709091,8.862472727,10.89,9.909166614,1210.61,NA,NA,NA,NA,NA,NA,130.69445
NW,HJA,HJA06,managed,1995,7.759863014,2427.85,1718.834838,NA,NA,NA,NA,NA,NA,NA,5.5654,8.7888,14.81633333,9.232083321,1984.959972,NA,NA,NA,NA,NA,NA,140.9121
NW,HJA,HJA06,managed,1996,8.793181818,2887,2420.035592,NA,NA,NA,NA,NA,NA,NA,6.587272727,10.65918182,24.57,9.799166679,2483.430009,NA,NA,NA,NA,NA,NA,NA
NW,HJA,HJA06,managed,1997,8.166298343,3222.25,2436.314575,NA,NA,NA,NA,NA,NA,NA,7.3669,11.50675,15.64583333,9.570000132,2662.279964,NA,NA,NA,NA,NA,NA,234.7587
NW,HJA,HJA06,managed,1998,8.67706044,2043.75,1401.648722,NA,NA,NA,NA,NA,NA,NA,6.4349,10.46418333,10.22490909,9.959583322,1670.970002,NA,NA,NA,NA,NA,NA,145.0196
NW,HJA,HJA06,managed,1999,7.079863014,2650.55,2103.6399,NA,NA,NA,NA,NA,NA,NA,4.92595,8.035283333,9.115818182,8.592499996,2281.760019,NA,NA,NA,NA,NA,NA,144.5673
NW,HJA,HJA06,managed,2000,8.630144928,2167.9,1555.988543,NA,NA,NA,NA,NA,NA,NA,5.709145455,9.9078,10.84690909,9.73999994,1807.260007,NA,NA,NA,NA,NA,NA,0.4039
NW,HJA,HJA06,managed,2001,8.19739726,1324.95,537.5263943,NA,NA,NA,NA,NA,NA,NA,5.969883333,8.847083333,8.000833333,9.436249892,1104.840008,NA,NA,NA,NA,NA,NA,108.7962
NW,HJA,HJA06,managed,2002,7.612931034,2239.3,1624.943683,NA,NA,NA,NA,NA,NA,NA,4.909833333,7.438583333,9.058333333,9.409166634,1837.430007,NA,NA,NA,NA,NA,NA,158.0864
NW,HJA,HJA06,managed,2003,8.824794521,1955.15,1235.414892,3.86,0.55,NA,NA,0.017,0.08,NA,5.7466,9.585381818,11.68636364,10.28708345,1666.070024,0.174899992,0.027989184,NA,2.02e-5,7.9217e-4,0.003857263,104.5802
NW,HJA,HJA06,managed,2004,8.252322404,2190.95,1243.093303,3.93,0.38,NA,0.001,0.02,0.1,NA,5.46755,8.829033333,12.259,9.979999801,1812.09999,0.155268648,0.014893949,NA,2.05e-5,8.13937e-4,0.003855843,NA
NW,HJA,HJA06,managed,2005,7.555507246,1601.4,793.5863383,4.18,0.53,NA,NA,0.022,0.08,NA,5.350316667,8.507416667,11.28581818,9.880416791,1318.209984,0.23002988,0.031441852,NA,2.4e-5,0.001238332,0.004324843,143.9706
NW,HJA,HJA06,managed,2006,8.054621849,2471.75,1579.663643,3.9,0.54,NA,NA,0.02,0.07,NA,6.443166667,11.21508333,10.06766667,9.684166749,2015.96999,0.186253738,0.02716871,NA,9.47e-6,9.43827e-4,0.003296758,151.468
NW,HJA,HJA06,managed,2007,7.554269972,2256.1,1360.301985,3.78,0.42,NA,NA,0.023,0.07,NA,4.787,7.267916667,12.74666667,9.524999986,1819.849966,0.180393464,0.020409098,NA,2.35e-7,0.001098394,0.003452221,132.6365
NW,HJA,HJA06,managed,2008,6.178674352,2395.2,1727.49187,4.21,0.39,NA,NA,0.024,0.07,NA,10.18308333,17.33358333,18.845,8.67666673,1945.239979,0.198814712,0.018465117,NA,1.12e-5,0.00115314,0.003546279,117.2426
NW,HJA,HJA06,managed,2009,7.941780822,2092.05,1289.709537,3.91,0.46,NA,NA,0.024,0.07,NA,13.501,25.749,23.755,9.670416916,1669.180041,0.152772071,0.018283234,NA,3.55e-6,9.83117e-4,0.002857435,47.5999
NW,HJA,HJA06,managed,2010,7.158653846,2233.2,1225.120552,4.08,0.42,NA,0.001,0.021,0.07,NA,14.674,26.923,24.99,9.141250059,1834.72998,0.257737104,0.027832345,NA,5.06e-5,0.001407893,0.005014593,NA
NW,HJA,HJA06,managed,2011,6.511917808,2481,1730.841765,4.09,0.47,NA,NA,0.012,0.07,NA,17.05872727,32.91818182,32.04727273,8.717083365,2076.68998,0.19905654,0.024327172,NA,1.93e-5,5.93226e-4,0.003484397,0.41735
NW,HJA,HJA06,managed,2012,7.207923497,2493.5,1661.717248,3.96,0.56,NA,0.001,0.011,0.07,NA,11.95581818,21.49636364,24.43090909,9.290000002,1913.579999,0.143845884,0.019984711,NA,3.46e-5,3.99968e-4,0.002556146,134.3239
NW,HJA,HJA06,managed,2013,9.057023411,2482.018333,1305.103998,3.99,0.57,NA,NA,0.012,0.07,NA,14.65418182,23.96018182,23.25272727,9.73875005,1910.149994,0.203382073,0.035479898,NA,2.05e-5,6.75867e-4,0.003887639,192.1003
NW,HJA,HJA06,managed,2014,8.214383562,2119.3,1403.060195,4.14,0.56,NA,NA,0.012,0.07,NA,13.834,19.7765,24.1175,10.04541669,1728.580002,0.144747361,0.022999745,NA,2.16e-5,4.52014e-4,0.002492857,139.7386
NW,HJA,HJA06,managed,2015,9.747945205,1507.741558,871.4996243,4.04,0.51,NA,NA,0.013,0.07,NA,7.9935,9.1695,13.8,11.34958323,1498.459994,0.118395526,0.017041116,NA,5.92e-6,4.20575e-4,0.002161614,181.4613
NW,HJA,HJA06,managed,2016,8.43989071,2211.5,1280.996047,4.13,0.58,NA,0.001,0.012,0.07,NA,10.62345455,14.10672727,27.19636364,10.42291659,1833.539965,0.237773517,0.043286321,NA,3.2e-5,8.22778e-4,0.004350126,NA
NW,HJA,HJA06,managed,2017,7.823424658,2732.9,1754.008735,4.24,0.5,NA,0.001,0.012,0.07,NA,12.7716,15.0804,31.578,9.610416626,2267.059999,0.235205631,0.030276499,NA,3.63e-5,6.99746e-4,0.004120771,NA
NW,HJA,HJA06,managed,2018,8.814766082,1685.8944,1151.723979,4.22,0.44,NA,NA,0.013,0.07,NA,8.096181818,12.86236364,16.12909091,9.972916663,1407.270004,0.20318262,0.024761757,NA,3.87e-6,7.17099e-4,0.003791627,NA
NW,HJA,HJA07,managed,1964,NA,1966.7,948.8175254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NW,HJA,HJA07,managed,1965,NA,2634.9,1246.089536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NW,HJA,HJA07,managed,1966,NA,1718.3,680.4752037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NW,HJA,HJA07,managed,1967,NA,1815.9,818.8960579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NW,HJA,HJA07,managed,1968,NA,2124.4,716.0137611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NW,HJA,HJA07,managed,1969,NA,2183.7,1206.245681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NW,HJA,HJA07,managed,1970,NA,1994.4,888.4321625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NW,HJA,HJA07,managed,1971,NA,2804.2,1302.042508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NW,HJA,HJA07,managed,1972,NA,2792.2,1618.855164,2.64,NA,NA,0.001,0.036,NA,NA,NA,NA,NA,NA,NA,0.109707655,NA,NA,2.29e-5,0.002021688,NA,NA
NW,HJA,HJA07,managed,1973,NA,1605.9,553.7310771,2.48,NA,NA,0.002,0.06,NA,NA,NA,NA,NA,NA,NA,0.101633625,NA,NA,1.10831e-4,0.00274282,NA,NA
NW,HJA,HJA07,managed,1974,NA,2889.5,1711.172803,2.93,NA,NA,NA,0.044,NA,NA,21.0078,NA,NA,NA,NA,0.189354198,NA,NA,1.46e-5,0.002465264,NA,NA
NW,HJA,HJA07,managed,1975,NA,1951.2,1259.990402,2.92,NA,NA,0.051,0.042,NA,NA,7.353,NA,NA,NA,NA,0.101812233,NA,NA,0.001646506,0.001450871,NA,NA
NW,HJA,HJA07,managed,1976,NA,2367.4,1415.425916,3.72,NA,NA,0.009,0.04,NA,NA,13.1562,NA,NA,NA,NA,0.204707672,NA,NA,4.36848e-4,0.002424996,NA,NA
