region,site,catchment,dec_water_yr,FWACamgL,FWADOCmgL,FWANH4NmgL,FWANO3NmgL,FWATDPmgL,FWASO4SmgL
NF,HBEF,WS6,1978.0833333333333,1.17,NA,0.009318128,0.076804865,0.00163,1.946100854
NF,HBEF,WS6,1978.1666666666667,1.14,NA,0.005435575,0.144573864,0.0013,1.986157818
NF,HBEF,WS6,1978.25,1.05,NA,0.003882553,0.296376422,0.002282918,1.705759067
NF,HBEF,WS6,1978.3333333333333,1.13,NA,0.013200682,0.214150037,6.52e-4,1.90938197
NF,HBEF,WS6,1978.4166666666667,1.22,NA,0.005435575,0.314222258,9.78393e-4,1.896029648
NF,HBEF,WS6,1978.5,1.12,NA,0.009318128,0.291858489,6.52e-4,1.782534916
NF,HBEF,WS6,1978.5833333333333,0.99,NA,0.013200682,0.133053135,6.52e-4,1.849296523
NF,HBEF,WS6,1978.6666666666667,1.11,NA,0.007765107,0.040661399,0.00163,1.899367729
NF,HBEF,WS6,1978.75,1.23,NA,0.007765107,0.115433195,0.0013,2.102990631
NF,HBEF,WS6,1978.8333333333333,1.18,NA,0.007765107,0.124920855,9.78e-4,2.283246971
NF,HBEF,WS6,1978.9166666666667,1.19,NA,0.01164766,0.192012164,9.78393e-4,2.303275453
NF,HBEF,WS6,1979,1.02,NA,0.008541618,0.048341886,0.001304525,2.296599292
NF,HBEF,WS6,1979.0833333333333,1.13,NA,0.007765107,0.194497027,9.78e-4,2.213147283
NF,HBEF,WS6,1979.1666666666667,1.24,NA,0.007765107,0.240805843,9.78e-4,2.219823444
NF,HBEF,WS6,1979.25,1.21,NA,0.008541618,0.347429068,0.001630656,1.872663086
NF,HBEF,WS6,1979.3333333333333,1.18,NA,0.006988596,0.202177513,9.78e-4,1.969467416
NF,HBEF,WS6,1979.4166666666667,1.04,NA,0.007765107,0.250745296,0.001304525,1.742477951
NF,HBEF,WS6,1979.5,0.99,NA,0.01164766,0.115884988,0.001630656,1.779196835
NF,HBEF,WS6,1979.5833333333333,0.96,NA,0.009318128,0.02642991,9.78e-4,1.956115095
NF,HBEF,WS6,1979.6666666666667,0.95,NA,0.008541618,0.0271076,9.78e-4,1.936086613
NF,HBEF,WS6,1979.75,1.08,NA,0.007765107,0.067091309,9.78393e-4,1.962791255
NF,HBEF,WS6,1979.8333333333333,1.02,NA,0.008541618,0.021234286,6.52e-4,2.039567104
NF,HBEF,WS6,1979.9166666666667,1.1,NA,0.03338996,0.002258967,0.001630656,1.906043889
NF,HBEF,WS6,1980,1.03,NA,0.017859746,0.007002797,0.0013,1.899367729
NF,HBEF,WS6,1980.0833333333333,1.2,NA,0.006988596,0.114303711,6.52262e-4,1.956115095
NF,HBEF,WS6,1980.1666666666667,1.17,NA,0.009318128,0.246227363,6.52e-4,2.066271747
NF,HBEF,WS6,1980.25,1.29,NA,0.01087115,0.363467731,9.78e-4,1.982819738
NF,HBEF,WS6,1980.3333333333333,1.29,NA,0.013977193,0.286211072,3.26e-4,1.979481657
NF,HBEF,WS6,1980.4166666666667,1.29,NA,0.017859746,0.615116613,0.001304525,1.628983219
NF,HBEF,WS6,1980.5,1.14,NA,0.014753703,0.671816676,0.002282918,1.55220737
NF,HBEF,WS6,1980.5833333333333,1.22,NA,0.014753703,0.399159404,0.001304525,1.812577639
NF,HBEF,WS6,1980.6666666666667,1.13,NA,0.009318128,0.061895686,9.78e-4,1.962791255
NF,HBEF,WS6,1980.75,1.16,NA,0.01164766,0.039080123,0.0013,2.039567104
NF,HBEF,WS6,1980.8333333333333,1.15,NA,0.013977193,0.075675382,0.001630656,2.113004872
NF,HBEF,WS6,1980.9166666666667,1.11,NA,0.01087115,0.056248269,6.52e-4,2.126357193
NF,HBEF,WS6,1981,1.16,NA,0.015530214,0.102105292,3.26e-4,2.116342952
NF,HBEF,WS6,1981.0833333333333,1.13,NA,0.008541618,0.1895273,6.52e-4,1.926072371
NF,HBEF,WS6,1981.1666666666667,1.21,NA,0.014753703,0.253004263,3.26e-4,1.949438934
NF,HBEF,WS6,1981.25,1.19,NA,0.029507407,0.298409492,3.26e-4,1.979481657
NF,HBEF,WS6,1981.3333333333333,1.14,NA,0.018636257,0.592752844,0.001304525,1.705759067
NF,HBEF,WS6,1981.4166666666667,1.05,NA,0.010094639,0.321450951,NA,1.812577639
NF,HBEF,WS6,1981.5,1.05,NA,0.010094639,0.185687057,NA,1.862648844
NF,HBEF,WS6,1981.5833333333333,1.06,NA,0.02251881,0.092843528,NA,1.902705809
NF,HBEF,WS6,1981.6666666666667,1.1,NA,0.01164766,0.01558687,3.26e-4,1.886015407
NF,HBEF,WS6,1981.75,1.02,NA,0.01087115,0.00474383,0.0013,1.869325005
NF,HBEF,WS6,1981.8333333333333,0.96,NA,0.010094639,0.003614347,0.001304525,1.869325005
NF,HBEF,WS6,1981.9166666666667,0.97,NA,0.01164766,0.00745459,3.26e-4,1.892691568
NF,HBEF,WS6,1982,0.95,NA,0.016306725,0.015360973,6.52262e-4,1.926072371
NF,HBEF,WS6,1982.0833333333333,1,NA,0.009318128,0.044049849,3.26e-4,1.936086613
NF,HBEF,WS6,1982.1666666666667,1.02,NA,0.009318128,0.113400125,NA,1.932748532
NF,HBEF,WS6,1982.25,1.05,NA,0.012424171,0.168293014,6.52262e-4,1.906043889
NF,HBEF,WS6,1982.3333333333333,1.07,NA,0.010094639,0.156546387,6.52e-4,1.979481657
NF,HBEF,WS6,1982.4166666666667,1.12,NA,0.012424171,0.245775569,6.52e-4,1.889353487
NF,HBEF,WS6,1982.5,0.91,NA,0.01164766,0.332745785,0.001630656,1.63565938
NF,HBEF,WS6,1982.5833333333333,0.9,NA,0.016306725,0.110237572,6.52e-4,1.73246371
NF,HBEF,WS6,1982.6666666666667,0.97,NA,0.007765107,0.034562189,0.0013,1.795887237
NF,HBEF,WS6,1982.75,0.98,NA,0.013200682,0.048341886,0.001304525,1.859310764
NF,HBEF,WS6,1982.8333333333333,0.98,NA,0.016306725,0.029366566,0.001956787,1.962791255
NF,HBEF,WS6,1982.9166666666667,0.94,NA,0.010094639,0.053763406,0.00163,2.00284822
NF,HBEF,WS6,1983,0.97,NA,0.010094639,0.00609921,9.78e-4,2.042905184
NF,HBEF,WS6,1983.0833333333333,1.06,NA,0.013200682,0.047890093,3.26e-4,2.012862461
NF,HBEF,WS6,1983.1666666666667,1.06,NA,0.01087115,0.094876598,9.78e-4,1.939424693
NF,HBEF,WS6,1983.25,1.01,NA,0.01164766,0.304734598,0.001630656,1.792549157
NF,HBEF,WS6,1983.3333333333333,0.91,NA,0.008541618,0.257973989,0.001956787,1.722449469
NF,HBEF,WS6,1983.4166666666667,0.98,NA,0.01087115,0.20782493,6.52262e-4,1.832606121
NF,HBEF,WS6,1983.5,0.87,NA,0.012424171,0.135763894,9.78e-4,1.705759067
NF,HBEF,WS6,1983.5833333333333,0.87,NA,0.014753703,0.052633922,6.52262e-4,1.762506433
NF,HBEF,WS6,1983.6666666666667,0.89,NA,0.015530214,0.035691673,3.26e-4,1.762506433
NF,HBEF,WS6,1983.75,1.05,NA,0.015530214,0.070027966,0.0013,2.072947908
NF,HBEF,WS6,1983.8333333333333,0.98,NA,0.013200682,0.066413619,0.001630656,1.966129336
NF,HBEF,WS6,1983.9166666666667,0.96,NA,0.013977193,0.133956721,0.001304525,1.946100854
NF,HBEF,WS6,1984,0.93,NA,0.01087115,0.022815563,6.52e-4,1.929410452
NF,HBEF,WS6,1984.0833333333333,1.04,NA,0.01164766,0.002936657,6.52e-4,1.829268041
NF,HBEF,WS6,1984.1666666666667,0.87,NA,0.014753703,0.042920366,9.78e-4,1.598940496
NF,HBEF,WS6,1984.25,0.95,NA,0.01164766,0.048341886,0.001304525,1.792549157
NF,HBEF,WS6,1984.3333333333333,0.97,NA,0.01087115,0.104364258,6.52e-4,1.762506433
NF,HBEF,WS6,1984.4166666666667,0.94,NA,0.008541618,0.058507236,9.78e-4,1.72912563
NF,HBEF,WS6,1984.5,0.8,NA,0.015530214,0.078386142,0.001630656,1.622307058
NF,HBEF,WS6,1984.5833333333333,0.8,NA,0.01087115,0.008584073,0.001956787,1.655687862
NF,HBEF,WS6,1984.6666666666667,0.86,NA,0.010094639,0.00406614,0.00163,1.662364022
NF,HBEF,WS6,1984.75,0.86,NA,0.009318128,0.002258967,0.00163,1.662364022
NF,HBEF,WS6,1984.8333333333333,0.96,NA,0.01164766,0.01897532,0.001630656,1.962791255
NF,HBEF,WS6,1984.9166666666667,0.93,NA,0.015530214,0.028914773,0.00196,2.09631447
NF,HBEF,WS6,1985,0.78,NA,0.015530214,0.019201216,0.002609049,2.082962149
NF,HBEF,WS6,1985.0833333333333,0.95,NA,0.015530214,0.067091309,0.001630656,1.919396211
NF,HBEF,WS6,1985.1666666666667,0.99,NA,0.016306725,0.113626021,9.78393e-4,1.752492192
NF,HBEF,WS6,1985.25,0.99,NA,0.013200682,0.139604138,6.52e-4,1.805901478
NF,HBEF,WS6,1985.3333333333333,1.04,NA,0.01164766,0.370244631,9.78393e-4,1.779196835
NF,HBEF,WS6,1985.4166666666667,0.95,NA,0.012424171,0.225218973,9.78393e-4,1.685730585
NF,HBEF,WS6,1985.5,0.89,NA,0.008541618,0.195400613,0.001630656,1.699082907
NF,HBEF,WS6,1985.5833333333333,0.93,NA,0.01164766,0.058507236,9.78393e-4,1.792549157
NF,HBEF,WS6,1985.6666666666667,0.97,NA,0.015530214,0.013327903,0.00196,1.835944202
NF,HBEF,WS6,1985.75,1,NA,0.013977193,0.008358177,0.00228,1.802563398
NF,HBEF,WS6,1985.8333333333333,0.98,NA,0.013977193,0.096457875,0.00293518,1.932748532
NF,HBEF,WS6,1985.9166666666667,1,NA,0.024071832,0.02371915,0.00489,1.752492192
NF,HBEF,WS6,1986,0.92,NA,0.017083235,0.009035867,0.0013,1.759168353
NF,HBEF,WS6,1986.0833333333333,0.9,NA,0.010094639,0.007002797,0.0013,1.745816032
NF,HBEF,WS6,1986.1666666666667,0.91,NA,0.008541618,0.055570579,0.001630656,1.719111389
NF,HBEF,WS6,1986.25,0.86,NA,0.019412767,0.273334962,0.004891967,1.445388799
NF,HBEF,WS6,1986.3333333333333,0.91,NA,0.0217423,0.091714045,0.001956787,1.702420987
NF,HBEF,WS6,1986.4166666666667,0.87,NA,0.015530214,0.136893378,0.001956787,1.618968978
NF,HBEF,WS6,1986.5,0.8,NA,0.014753703,0.076127175,0.0013,1.595602415
NF,HBEF,WS6,1986.5833333333333,0.85,NA,0.017859746,0.006325107,0.00163,1.702420987
NF,HBEF,WS6,1986.6666666666667,0.88,NA,0.017859746,0.00745459,9.78393e-4,1.722449469
NF,HBEF,WS6,1986.75,0.89,NA,0.020965789,0.011294833,0.00228,1.755830273
NF,HBEF,WS6,1986.8333333333333,0.91,NA,0.023295321,0.010617143,0.002609049,1.695744826
NF,HBEF,WS6,1986.9166666666667,0.88,NA,0.01164766,0.00474383,0.001630656,1.745816032
NF,HBEF,WS6,1987,0.92,NA,0.018636257,0.005873313,0.00163,1.795887237
NF,HBEF,WS6,1987.0833333333333,0.96,NA,0.02251881,0.082226385,0.00163,1.745816032
NF,HBEF,WS6,1987.1666666666667,0.91,NA,0.019412767,0.091714045,0.001630656,1.709097148
NF,HBEF,WS6,1987.25,0.95,NA,0.016306725,0.075901279,0.001304525,1.765844514
NF,HBEF,WS6,1987.3333333333333,0.94,NA,0.015530214,0.078386142,0.001304525,1.829268041
NF,HBEF,WS6,1987.4166666666667,0.91,NA,0.023295321,0.393060194,0.005218098,1.325217905
NF,HBEF,WS6,1987.5,0.88,NA,0.02251881,0.288695935,0.003261311,1.425360316
NF,HBEF,WS6,1987.5833333333333,0.94,NA,0.019412767,0.046534713,0.001956787,1.649011701
NF,HBEF,WS6,1987.6666666666667,0.9,NA,0.017859746,0.010617143,0.002282918,1.625645138
NF,HBEF,WS6,1987.75,0.88,NA,0.016306725,0.008358177,0.002282918,1.578912013
NF,HBEF,WS6,1987.8333333333333,0.92,NA,0.010094639,0.012424316,0.00196,1.829268041
NF,HBEF,WS6,1987.9166666666667,0.86,NA,0.024848342,0.004969727,0.001630656,1.605616656
NF,HBEF,WS6,1988,0.88,NA,0.020965789,0.004292037,0.001630656,1.649011701
NF,HBEF,WS6,1988.0833333333333,0.92,NA,0.013200682,0.109559882,0.003261311,1.655687862
NF,HBEF,WS6,1988.1666666666667,0.92,NA,0.015530214,0.093973012,0.002282918,1.675716344
NF,HBEF,WS6,1988.25,0.96,NA,0.016306725,0.083807662,0.002609049,1.799225318
NF,HBEF,WS6,1988.3333333333333,1.04,NA,0.025624853,0.090358665,0.001956787,1.759168353
NF,HBEF,WS6,1988.4166666666667,0.99,NA,0.02251881,0.353528278,0.003587442,1.595602415
NF,HBEF,WS6,1988.5,0.92,NA,0.013200682,0.18817192,0.003587442,1.622307058
NF,HBEF,WS6,1988.5833333333333,0.91,NA,0.015530214,0.027333496,0.003587442,1.705759067
NF,HBEF,WS6,1988.6666666666667,0.96,NA,0.013200682,0.009939453,0.00293518,1.772520675
NF,HBEF,WS6,1988.75,1.03,NA,0.014753703,0.081548695,0.003913574,1.942762773
NF,HBEF,WS6,1988.8333333333333,0.96,NA,0.013977193,0.00338845,0.00294,1.855972684
NF,HBEF,WS6,1988.9166666666667,0.96,NA,0.013977193,0.002258967,0.001956787,1.865986925
NF,HBEF,WS6,1989,0.89,NA,0.013200682,0.00609921,9.78e-4,1.989495898
NF,HBEF,WS6,1989.0833333333333,1.03,NA,0.019412767,0.076804865,6.52262e-4,1.789211076
NF,HBEF,WS6,1989.1666666666667,1.03,NA,0.015530214,0.118369851,6.52e-4,1.842620362
NF,HBEF,WS6,1989.25,1.04,NA,0.01164766,0.147510521,6.52262e-4,1.869325005
NF,HBEF,WS6,1989.3333333333333,1.12,NA,0.024071832,0.19765958,6.52262e-4,1.886015407
NF,HBEF,WS6,1989.4166666666667,1.08,NA,0.018636257,0.494261899,9.78393e-4,1.595602415
NF,HBEF,WS6,1989.5,0.99,NA,0.015530214,0.316481225,6.52e-4,1.612292817
NF,HBEF,WS6,1989.5833333333333,0.84,NA,0.017083235,0.132827238,9.78e-4,1.63565938
NF,HBEF,WS6,1989.6666666666667,0.9,NA,0.02251881,0.021234286,6.52262e-4,1.725787549
NF,HBEF,WS6,1989.75,0.91,NA,0.01087115,0.044953436,9.78e-4,1.772520675
NF,HBEF,WS6,1989.8333333333333,0.92,NA,0.015530214,0.002258967,6.52262e-4,1.812577639
NF,HBEF,WS6,1989.9166666666667,0.92,NA,0.018636257,0.002258967,0.001956787,1.779196835
NF,HBEF,WS6,1990,0.96,NA,0.019412767,0.021911976,0.00163,1.742477951
NF,HBEF,WS6,1990.0833333333333,0.92,NA,0.009318128,0.113400125,0.00163,1.685730585
NF,HBEF,WS6,1990.1666666666667,0.94,NA,0.015530214,0.169648394,0.002282918,1.73246371
NF,HBEF,WS6,1990.25,1.03,NA,0.0217423,0.386057397,0.001630656,1.63899746
NF,HBEF,WS6,1990.3333333333333,1.03,NA,0.020189278,0.476641959,0.001630656,1.608954737
NF,HBEF,WS6,1990.4166666666667,1,NA,0.0217423,0.831073823,0.001304525,1.391979513
NF,HBEF,WS6,1990.5,0.94,NA,0.01087115,0.564289864,0.002282918,1.485445763
NF,HBEF,WS6,1990.5833333333333,0.93,NA,0.024071832,0.327324265,0.001304525,1.575573933
NF,HBEF,WS6,1990.6666666666667,0.9,NA,0.02251881,0.091262252,0.003587442,1.558883531
NF,HBEF,WS6,1990.75,0.86,NA,0.020189278,0.008584073,0.00293518,1.715773308
NF,HBEF,WS6,1990.8333333333333,0.85,NA,0.031836939,0.031851429,0.00391,1.55220737
NF,HBEF,WS6,1990.9166666666667,0.83,NA,0.015530214,0.002258967,0.001304525,1.805901478
NF,HBEF,WS6,1991,0.88,NA,0.02251881,0.01287611,6.52262e-4,1.722449469
NF,HBEF,WS6,1991.0833333333333,0.88,NA,0.010094639,0.119047541,0.002609049,1.63899746
NF,HBEF,WS6,1991.1666666666667,0.81,NA,0.015530214,0.288470039,0.002609049,1.505474245
NF,HBEF,WS6,1991.25,0.86,NA,0.009318128,0.261362439,0.002282918,1.652349781
NF,HBEF,WS6,1991.3333333333333,0.98,NA,0.014753703,0.294795145,0.002282918,1.669040183
NF,HBEF,WS6,1991.4166666666667,0.95,NA,0.016306725,0.437787733,0.002609049,1.538855049
NF,HBEF,WS6,1991.5,0.85,NA,0.0217423,0.279885965,9.78393e-4,1.542193129
NF,HBEF,WS6,1991.5833333333333,0.88,NA,0.019412767,0.072964622,9.78393e-4,1.682392505
NF,HBEF,WS6,1991.6666666666667,0.91,NA,0.025624853,0.015135076,9.78393e-4,1.769182594
NF,HBEF,WS6,1991.75,0.95,NA,0.017083235,0.128083408,0.003913574,1.659025942
NF,HBEF,WS6,1991.8333333333333,0.89,NA,0.023295321,0.00271076,0.00163,1.725787549
NF,HBEF,WS6,1991.9166666666667,0.84,NA,0.020965789,0.002258967,9.78393e-4,1.685730585
NF,HBEF,WS6,1992,0.84,NA,0.020189278,0.002258967,9.78e-4,1.659025942
NF,HBEF,WS6,1992.0833333333333,0.87,NA,0.01087115,0.011746626,6.52262e-4,1.725787549
NF,HBEF,WS6,1992.1666666666667,0.92,NA,0.02251881,0.098942738,6.52e-4,1.695744826
NF,HBEF,WS6,1992.25,0.89,NA,0.014753703,0.082226385,9.78e-4,1.675716344
NF,HBEF,WS6,1992.3333333333333,0.94,NA,0.01164766,0.109559882,9.78393e-4,1.725787549
NF,HBEF,WS6,1992.4166666666667,0.88,NA,0.028730896,0.225218973,9.78393e-4,1.572235853
NF,HBEF,WS6,1992.5,0.79,NA,0.015530214,0.086744319,0.00228,1.558883531
NF,HBEF,WS6,1992.5833333333333,0.8,NA,0.010094639,0.018749423,0.0013,1.595602415
NF,HBEF,WS6,1992.6666666666667,0.86,NA,0.016306725,0.002258967,3.26e-4,1.63565938
NF,HBEF,WS6,1992.75,0.89,NA,0.032613449,0.002258967,9.78393e-4,1.652349781
NF,HBEF,WS6,1992.8333333333333,0.89,NA,0.027177874,0.012650213,0.0013,1.665702103
NF,HBEF,WS6,1992.9166666666667,0.85,2.2,0.027177874,0.002258967,6.52262e-4,1.618968978
NF,HBEF,WS6,1993,0.86,2.1,0.030283917,0.002258967,9.78e-4,1.682392505
NF,HBEF,WS6,1993.0833333333333,0.8,2.31,0.036496003,0.002258967,6.52262e-4,1.605616656
NF,HBEF,WS6,1993.1666666666667,0.81,1.92,0.037272514,0.032077326,3.26e-4,1.669040183
NF,HBEF,WS6,1993.25,0.86,1.78,0.036496003,0.052408026,NA,1.695744826
NF,HBEF,WS6,1993.3333333333333,0.87,1.65,0.029507407,0.047438299,NA,1.72912563
NF,HBEF,WS6,1993.4166666666667,0.81,1.79,0.035719492,0.19494882,0.001304525,1.482107683
NF,HBEF,WS6,1993.5,0.7,2.39,0.015530214,0.057603649,9.78393e-4,1.438712638
NF,HBEF,WS6,1993.5833333333333,0.81,2.03,0.008541618,0.002258967,NA,1.608954737
NF,HBEF,WS6,1993.6666666666667,0.85,1.98,0.007765107,0.002258967,6.52e-4,1.612292817
NF,HBEF,WS6,1993.75,0.82,1.91,0.009318128,0.020782493,0.001956787,1.719111389
NF,HBEF,WS6,1993.8333333333333,0.91,1.84,0.006212086,0.002258967,6.52e-4,1.762506433
NF,HBEF,WS6,1993.9166666666667,0.89,1.97,0.012424171,0.00226,0,1.72912563
NF,HBEF,WS6,1994,0.86,2.06,0.01087115,0.002258967,3.26e-4,1.719111389
NF,HBEF,WS6,1994.0833333333333,0.84,1.95,0.012424171,0.007906383,6.52262e-4,1.63565938
NF,HBEF,WS6,1994.1666666666667,0.85,1.85,0.017859746,0.015360973,3.26131e-4,1.615630897
NF,HBEF,WS6,1994.25,0.85,1.85,0.026401364,0.039983709,6.52262e-4,1.705759067
NF,HBEF,WS6,1994.3333333333333,0.89,1.85,0.020965789,0.044501643,3.26131e-4,1.63899746
NF,HBEF,WS6,1994.4166666666667,0.91,1.96,0.003882553,0.034336293,NA,1.659025942
NF,HBEF,WS6,1994.5,0.73,2.44,0.003882553,0.060088512,3.26131e-4,1.542193129
NF,HBEF,WS6,1994.5833333333333,0.75,2.37,0.012424171,0.002484863,NA,1.54886929
NF,HBEF,WS6,1994.6666666666667,0.83,2.27,0.01164766,0.002258967,3.26131e-4,1.655687862
NF,HBEF,WS6,1994.75,0.83,2.26,0.006212086,0.002258967,6.52262e-4,1.709097148
NF,HBEF,WS6,1994.8333333333333,0.79,2.47,0.003882553,0.002258967,3.26131e-4,1.542193129
NF,HBEF,WS6,1994.9166666666667,0.83,1.93,0.01087115,0.00226,6.52e-4,1.682392505
NF,HBEF,WS6,1995,0.84,1.95,0.006212086,0.00226,6.52e-4,1.742477951
NF,HBEF,WS6,1995.0833333333333,0.92,1.82,0.004659064,0.004292037,3.26e-4,1.735801791
NF,HBEF,WS6,1995.1666666666667,0.94,1.82,0.015530214,0.064832342,3.26e-4,1.618968978
NF,HBEF,WS6,1995.25,0.87,3.13,0.018636257,0.121080611,6.52e-4,1.54553121
NF,HBEF,WS6,1995.3333333333333,0.87,1.67,0.013977193,0.074545899,NA,1.665702103
NF,HBEF,WS6,1995.4166666666667,0.85,1.87,0.006988596,0.158579457,3.26131e-4,1.535516969
NF,HBEF,WS6,1995.5,0.82,1.81,0.003882553,0.053537509,3.26131e-4,1.588926254
NF,HBEF,WS6,1995.5833333333333,0.83,1.85,0.01087115,0.00542152,6.52262e-4,1.608954737
NF,HBEF,WS6,1995.6666666666667,0.85,1.8,0.01087115,0.002258967,9.78e-4,1.628983219
NF,HBEF,WS6,1995.75,0.85,2.26,0.005435575,0.008358177,0.001304525,1.662364022
NF,HBEF,WS6,1995.8333333333333,0.83,2.47,0.004659064,0.002258967,6.52262e-4,1.565559692
NF,HBEF,WS6,1995.9166666666667,0.8,1.68,0.012424171,0.002258967,3.26e-4,1.842620362
NF,HBEF,WS6,1996,0.8,2.62,0.013200682,0.00226,6.52e-4,1.562221611
NF,HBEF,WS6,1996.0833333333333,0.72,2.21,0.008541618,0.007680487,3.26e-4,1.492121924
NF,HBEF,WS6,1996.1666666666667,0.77,1.57,0.003882553,0.039531916,NA,1.605616656
NF,HBEF,WS6,1996.25,0.66,2.88,0.009318128,0.166259944,9.78e-4,1.288499021
NF,HBEF,WS6,1996.3333333333333,0.72,1.92,0.004659064,0.128309305,3.26e-4,1.45874112
NF,HBEF,WS6,1996.4166666666667,0.75,1.54,0.003882553,0.051052646,NA,1.508812326
NF,HBEF,WS6,1996.5,0.61,2.23,0.003882553,0.053989302,6.52262e-4,1.351922548
NF,HBEF,WS6,1996.5833333333333,0.6,2.09,0.005435575,0.00745459,6.52e-4,1.36193679
NF,HBEF,WS6,1996.6666666666667,0.71,2.03,0.003882553,0.002258967,NA,1.428698397
NF,HBEF,WS6,1996.75,0.66,2.58,0.003882553,0.002258967,3.26131e-4,1.341908307
NF,HBEF,WS6,1996.8333333333333,0.73,1.89,0.003882553,0.002258967,6.52262e-4,1.508812326
NF,HBEF,WS6,1996.9166666666667,0.73,1.85,0.003882553,0.01084304,6.52e-4,1.755830273
NF,HBEF,WS6,1997,0.71,3.99,0.009318128,0.002258967,0.0013,1.418684156
NF,HBEF,WS6,1997.0833333333333,0.73,2.16,0.003882553,0.00406614,NA,1.478769602
NF,HBEF,WS6,1997.1666666666667,0.64,2.57,0.003882553,0.037950639,3.26e-4,1.328555986
NF,HBEF,WS6,1997.25,0.73,1.66,0.004659064,0.050600853,NA,1.45540304
NF,HBEF,WS6,1997.3333333333333,0.77,1.53,0.012424171,0.066639516,NA,1.442050718
NF,HBEF,WS6,1997.4166666666667,0.74,1.56,0.006212086,0.065058239,NA,1.442050718
NF,HBEF,WS6,1997.5,0.61,2.02,0.006212086,0.074320002,NA,1.308527504
NF,HBEF,WS6,1997.5833333333333,0.59,2.14,0.003882553,0.01829763,NA,1.328555986
NF,HBEF,WS6,1997.6666666666667,0.74,2.02,0.003882553,0.00406614,6.52e-4,1.525502727
NF,HBEF,WS6,1997.75,0.72,3.56,0.01164766,NA,0.0013,1.331894066
NF,HBEF,WS6,1997.8333333333333,0.77,1.97,0.006988596,0.040209606,3.26131e-4,1.582250094
NF,HBEF,WS6,1997.9166666666667,0.71,1.56,0.010094639,NA,3.26e-4,1.632321299
NF,HBEF,WS6,1998,0.71,2.45,0.024848342,NA,9.78e-4,1.672378264
NF,HBEF,WS6,1998.0833333333333,0.76,2.73,0.017083235,0.00135538,9.78e-4,1.492121924
NF,HBEF,WS6,1998.1666666666667,0.8,1.37,0.006988596,0.031173739,NA,1.592264335
NF,HBEF,WS6,1998.25,0.75,2.27,0.007765107,0.109559882,3.26131e-4,1.355260629
NF,HBEF,WS6,1998.3333333333333,0.82,1.67,0.003882553,0.076353072,6.52e-4,1.428698397
NF,HBEF,WS6,1998.4166666666667,0.7,1.87,0.013977193,0.070931552,3.26e-4,1.321879825
NF,HBEF,WS6,1998.5,0.66,1.98,0.01087115,0.02914067,NA,1.311865584
NF,HBEF,WS6,1998.5833333333333,0.72,1.85,0.003882553,0.002258967,3.26e-4,1.36193679
NF,HBEF,WS6,1998.6666666666667,0.71,2.88,0.003882553,0.002258967,3.26e-4,1.18835661
NF,HBEF,WS6,1998.75,0.7,2.63,0.003882553,0.00384,NA,1.2751467
NF,HBEF,WS6,1998.8333333333333,0.72,2.22,0.003882553,0.002258967,NA,1.498798085
NF,HBEF,WS6,1998.9166666666667,0.74,2.5,0.003882553,0.028,9.78e-4,1.54886929
NF,HBEF,WS6,1999,0.82,2.8,0.003882553,0.195400613,6.52e-4,1.395317593
NF,HBEF,WS6,1999.0833333333333,0.94,2,0.003882553,0.282822622,6.52e-4,1.398655674
NF,HBEF,WS6,1999.1666666666667,0.88,1.83,0.003882553,0.335230648,6.52e-4,1.375289111
NF,HBEF,WS6,1999.25,0.93,2.11,0.003882553,0.532664331,6.52262e-4,1.251780137
NF,HBEF,WS6,1999.3333333333333,0.89,1.56,0.003882553,0.382894844,6.52e-4,1.355260629
NF,HBEF,WS6,1999.4166666666667,0.81,2.3,0.003882553,0.533793815,9.78e-4,1.18168045
NF,HBEF,WS6,1999.5,0.7,2.05,0.003882553,0.39531916,3.26131e-4,1.215061253
NF,HBEF,WS6,1999.5833333333333,0.76,3.71,0.01087115,0.1895273,0.001304525,1.261794379
NF,HBEF,WS6,1999.6666666666667,0.73,2.03,0.003882553,0.030721946,6.52e-4,1.482107683
NF,HBEF,WS6,1999.75,0.73,1.78,0.003882553,0.01084304,0.0013,1.505474245
NF,HBEF,WS6,1999.8333333333333,0.71,1.86,0.003882553,0.01152073,3.26e-4,1.565559692
NF,HBEF,WS6,1999.9166666666667,0.78,5.41,0.003882553,0.0867,0.00326,1.171666209
NF,HBEF,WS6,2000,0.69,2.23,0.003882553,0.002258967,3.26e-4,1.395317593
NF,HBEF,WS6,2000.0833333333333,0.79,2.45,0.003882553,0.075,0.00163,1.371951031
NF,HBEF,WS6,2000.1666666666667,0.8,1.75,0.003882553,0.111818848,3.26e-4,1.395317593
NF,HBEF,WS6,2000.25,0.8,1.44,0.003882553,0.171229671,6.52e-4,1.435374558
NF,HBEF,WS6,2000.3333333333333,0.86,1.74,0.004659064,0.342233444,6.52e-4,1.378627191
NF,HBEF,WS6,2000.4166666666667,0.7,2.14,0.004659064,0.309704325,3.26e-4,1.251780137
NF,HBEF,WS6,2000.5,0.59,2.99,0.003882553,0.142766691,9.78e-4,1.191694691
NF,HBEF,WS6,2000.5833333333333,0.63,2.06,0.003882553,0.01490918,3.26e-4,1.328555986
NF,HBEF,WS6,2000.6666666666667,0.69,1.68,0.003882553,0.002258967,3.26e-4,1.442050718
