solute,WaterYear,NE_BBWM_EB,SE_CWT_CWT18,GL_DOR_HP3,GL_DOR_HP3A,GL_DOR_HP5,GL_DOR_HP6,GL_DOR_HP6A,GL_ELA_EIF,GL_ELA_NEIF,GL_ELA_NWIF,NE_HBEF_WS6,NE_HBEF_WS7,NE_HBEF_WS8,NE_HBEF_WS9,WC_HJA_HJA08,WC_HJA_HJA09,GL_MEF_S2,GL_MEF_S5,SE_SEF_WS80,NE_SLP_SLPW9,GL_TLW_C32,GL_TLW_C35,GL_TLW_C38
NO3N,2010,1.33897e-4,0.001146354,6.11576e-4,NA,0.001182275,0.003729683,3.20254e-4,4.85765e-4,1.28836e-4,0.125338795,0.002632988,5.04652e-4,9.66988e-4,6.728e-4,0.001347106,3.96e-5,0.005523372,0.005719878,0.004846278,0.033560032,0.001649246,0.002342338,9.6816e-5
NO3N,2011,8.55888e-4,0.00145489,NA,NA,NA,NA,0.00167777,0.001260339,5.48179e-5,0.173763886,0.006312547,0.003386499,0.003360563,1.10196e-4,2.17e-5,7.53e-5,0.010960706,0.006612948,0.007410248,0.042331361,NA,NA,NA
NO3N,2012,0.012924301,0.003258724,NA,NA,NA,NA,0.001161952,0.00472946,5.46721e-5,0.195056703,0.005178681,0.002036937,0.002605707,NA,5.52e-5,4.71e-5,0.002879799,6.03324e-4,0.015393035,0.109410646,NA,NA,NA
NO3N,2013,0.006847726,0.001605424,NA,NA,NA,NA,7.16784e-4,0.011307058,1.55984e-4,0.168154169,0.012030631,8.83214e-4,9.21341e-4,NA,2.81e-5,2.25e-5,8.00199e-4,0.009405361,0.009780726,0.08664954,NA,NA,NA
NO3N,2014,NA,0.00189922,NA,NA,NA,NA,0.001379286,1.61779e-4,3.25043e-5,1.74383e-4,0.028317451,0.003234959,0.003655567,NA,9.02e-6,4.32e-6,0.00487404,0.001135926,0.018940605,0.150722223,NA,NA,NA
NO3N,2015,NA,0.001525647,NA,NA,NA,NA,NA,7.83958e-4,7.00731e-5,0.157255365,0.008890237,9.99307e-4,0.001320608,NA,1.78e-5,1.47e-5,0.001919489,0.001333579,0.0040521,0.099333307,NA,NA,NA
NO3N,2016,NA,0.001758047,NA,NA,NA,NA,NA,5.00294e-4,4.39923e-5,0.174588175,0.002462385,8.3663e-4,0.00102773,NA,1.12e-5,2.14e-5,0.002462789,0.001034559,0.0064648,0.059192874,NA,NA,NA
NO3N,2017,NA,0.003018646,NA,NA,NA,NA,NA,NA,NA,NA,0.001364721,0.001005297,0.001112859,NA,2.81e-5,2.07943e-4,0.0060881,0.00224414,0.0026813369999999998,0.037971498,NA,NA,NA
NO3N,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.75e-6,9.19e-7,NA,NA,8.55886e-4,0.050504075,NA,NA,NA
NO3N,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001555199,NA,NA,NA,NA,NA,NA,NA
TDP,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002475304,NA,NA,NA,NA,NA,NA,NA
TDP,1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003786718,NA,NA,NA,NA,NA,NA,NA
TDP,1972,NA,NA,NA,NA,NA,NA,NA,0.001962427,0.001891317,0.001161416,3.4e-5,NA,NA,NA,0.001498739,0.005040832,NA,NA,NA,NA,NA,NA,NA
TDP,1973,NA,NA,NA,NA,NA,NA,NA,0.001314794,0.001530439,8.05972e-4,5.46e-5,NA,NA,NA,0.002528572,0.002135862,NA,NA,NA,NA,NA,NA,NA
TDP,1974,NA,NA,NA,NA,NA,NA,NA,0.00259682,0.003284429,0.002169406,1.52047e-4,NA,NA,NA,0.002881451,0.00229114,NA,NA,NA,NA,NA,NA,NA
TDP,1975,NA,NA,NA,NA,NA,NA,NA,0.006208585,0.008432426,0.001566489,1.32387e-4,6.04141e-4,6.01e-7,NA,0.001304984,0.002333438,NA,NA,NA,NA,NA,NA,NA
TDP,1976,NA,NA,NA,NA,NA,NA,NA,0.002870028,0.009108944,0.001256502,7.83e-5,3.79768e-4,5.41e-6,NA,0.002317727,0.005248395,NA,NA,NA,NA,NA,NA,NA
TDP,1977,NA,NA,NA,NA,NA,NA,NA,0.002665854,0.004420947,0.00210682,1.37332e-4,8.74e-6,1.94e-7,NA,0.001840756,0.002308651,NA,NA,NA,NA,NA,NA,NA
TDP,1978,NA,NA,NA,NA,NA,NA,NA,0.002589411,0.00330191,0.001414897,2.2675e-4,NA,NA,NA,0.003475015,0.004499625,NA,NA,NA,NA,NA,NA,NA
TDP,1979,NA,NA,NA,NA,NA,NA,NA,0.00137384,0.001071901,2.97181e-4,3.28461e-4,NA,NA,NA,0.00229619,0.001333002,NA,NA,NA,NA,NA,NA,NA
TDP,1980,NA,NA,NA,NA,NA,NA,NA,0.001319161,0.00517956,8.4018e-4,2.78924e-4,NA,NA,NA,0.002512805,0.002117967,NA,NA,NA,NA,NA,NA,NA
TDP,1981,NA,NA,NA,NA,NA,NA,NA,1.65864e-4,0.002277686,8.45201e-4,1.4392e-4,NA,NA,NA,0.002139824,0.002268743,NA,NA,NA,NA,4.02648e-5,3.09747e-5,0.001973611
TDP,1982,NA,NA,NA,NA,NA,NA,NA,NA,0.001744604,0.001086775,1.92057e-4,NA,NA,NA,0.001898971,0.004521809,NA,NA,NA,NA,5.50303e-5,8.2606e-5,0.002783931
TDP,1983,NA,NA,NA,NA,NA,NA,NA,0.001322564,0.0027246700000000002,0.001400499,2.24736e-4,NA,NA,NA,0.001784101,0.001561451,0.014073829,NA,NA,NA,5.00029e-5,7.91019e-5,0.001362191
TDP,1984,NA,NA,NA,NA,NA,NA,NA,4.13648e-5,8.28539e-5,1.0101e-5,2.8469e-4,NA,NA,NA,0.002458684,0.001799248,0.005988928,NA,NA,NA,5.79621e-5,1.52834e-4,0.001527996
TDP,1985,NA,NA,0.005679917,0.002794996,0.003780614,NA,NA,0.003755429,0.004074201,0.004230102,1.32702e-4,NA,NA,NA,0.002126933,0.001216139,0.011380414,NA,NA,NA,2.543e-5,4.30831e-5,0.001145341
TDP,1986,NA,NA,0.003404512,0.001329681,0.003111605,NA,NA,6.86479e-4,0.001015389,5.40545e-4,5.76483e-4,NA,NA,NA,0.00144427,0.002315003,0.004361776,NA,NA,NA,4.16848e-5,5.26594e-5,9.91394e-4
TDP,1987,NA,NA,0.004256331,9.28907e-4,0.004033911,NA,NA,0.001247805,0.00303832,5.66779e-4,6.86367e-4,NA,NA,NA,0.002556559,0.001934644,0.02509898,NA,NA,NA,3.6308e-5,5.78396e-5,NA
TDP,1988,NA,NA,0.002411345,8.83054e-4,0.003239675,NA,NA,NA,1.77552e-5,NA,4.13776e-4,NA,NA,NA,0.001450724,0.001515342,0.016924655,NA,NA,NA,1.60144e-5,2.12858e-5,6.59496e-4
TDP,1989,NA,NA,0.002156172,0.001582826,0.00267474,NA,NA,0.007654257,0.006019519,0.006515126,1.32808e-4,NA,NA,NA,0.002040778,0.002811162,0.002835257,7.06415e-4,NA,NA,1.46248e-5,2.86164e-5,4.79287e-4
TDP,1990,NA,NA,0.002235447,7.26461e-4,0.003109012,NA,NA,0.005380767,0.002201155,0.002296612,1.91185e-4,NA,NA,NA,0.00179739,8.39707e-4,0.0031024,9.51e-5,NA,NA,3.16092e-5,3.56655e-5,6.33158e-4
TDP,1991,NA,NA,0.001891029,6.61388e-4,0.001797857,NA,NA,0.005455575,0.004763671,0.003112372,4.21302e-4,NA,NA,NA,0.002236354,0.002415171,7.46121e-4,4.59168e-4,NA,NA,2.15489e-5,2.30334e-5,4.37897e-4
TDP,1992,NA,NA,0.002297936,3.45749e-4,0.00193927,NA,NA,0.003039629,0.002283294,0.001897617,2.41575e-4,NA,NA,NA,0.00239797,0.002474156,0.012248848,0.003746096,NA,NA,8.61585e-6,2.63291e-5,4.34761e-4
TDP,1993,NA,NA,0.001398291,5.56175e-4,0.00150247,NA,NA,0.002818444,0.001818245,0.001415804,1.85508e-4,NA,NA,NA,0.00126664,0.00179157,0.00265864,9.84761e-4,NA,NA,1.61548e-5,1.85137e-5,4.70565e-4
TDP,1994,NA,NA,0.002200264,6.50669e-4,0.002001238,NA,NA,4.96588e-5,5.78106e-5,3.93957e-5,5.12e-5,NA,NA,NA,0.001287213,0.001121923,3.76316e-4,0.001374979,NA,NA,2.08066e-5,1.60326e-5,4.71604e-4
TDP,1995,NA,NA,0.001504639,6.66771e-4,0.001193965,0.009244041,NA,8.97376e-4,5.7582e-4,4.46346e-4,7.85e-5,4.77e-7,9.18e-7,NA,7.27837e-4,0.001123784,0.002125429,9.30843e-4,NA,NA,1.76095e-5,1.95402e-5,4.44387e-4
TDP,1996,NA,NA,0.00109073,3.53845e-4,0.001449558,0.017878238,0.0019761,0.004565496,0.002836227,0.002780859,1.30972e-4,8.01e-6,1.55e-5,2.51e-5,0.001366727,0.001957543,0.00355736,0.001089574,NA,NA,1.88389e-5,1.70613e-5,2.99776e-4
TDP,1997,NA,NA,0.001724342,9.71223e-4,0.003910729,0.042160751,0.004941647,8.61862e-4,8.887e-4,2.99503e-4,7.63e-5,1.32e-5,3.5e-5,7.15e-5,0.001246759,9.34867e-4,0.001558076,0.001803186,NA,NA,1.08628e-5,1.30076e-5,7.1645e-4
TDP,1998,NA,NA,0.002556777,0.001414692,0.002865338,0.073625547,0.012693041,0.00126497,7.20668e-4,5.53089e-4,1.90181e-4,1.12e-5,1.74e-5,4.69e-5,0.00124984,0.001030835,0.001059302,9.87104e-4,NA,NA,2.46772e-5,2.33586e-5,0.001349906
TDP,1999,NA,NA,0.002008887,8.94234e-4,0.002190386,0.058250927,0.009333229,0.001204436,6.81474e-4,7.03351e-4,1.94861e-4,9.92e-6,1.96e-5,1.60657e-4,9.70173e-4,9.30351e-4,0.002724601,0.001729429,NA,NA,1.78486e-5,2.3945e-5,5.39512e-4
TDP,2000,NA,NA,0.001060271,3.50925e-4,0.00146327,0.010657146,0.00121297,0.002109949,0.001306081,8.92158e-4,3.45155e-4,5.43e-6,9.27e-6,1.47755e-4,0.001230446,0.001402478,0.001980471,0.001639283,NA,NA,5.08042e-5,4.66929e-5,0.001588067
TDP,2001,NA,NA,8.08608e-4,2.59825e-4,0.001259711,0.011464729,9.5187e-4,0.00140245,9.15052e-4,9.23521e-4,1.67986e-4,1.83e-5,3.92e-5,9.81e-5,0.001564827,0.001266962,0.002692269,0.002740208,NA,NA,6.51223e-5,8.74268e-5,0.004120073
TDP,2002,NA,NA,4.35033e-4,2.10163e-4,6.50938e-4,0.004870876,3.7317e-4,9.18471e-4,0.001023792,5.17317e-4,1.41569e-4,1.47e-5,3.32e-5,1.963e-4,0.001687429,0.001214424,0.002849455,0.001754374,NA,NA,3.09931e-5,2.29395e-5,0.001868031
TDP,2003,NA,NA,0.001618768,6.93615e-4,0.001821523,0.025720601,0.004879252,0.001385772,0.002266018,3.91329e-4,1.14832e-4,1.23e-5,2.33e-5,8.92e-5,0.001201656,0.001014221,0.002619284,0.002487307,0.031810825,NA,4.05958e-5,7.13749e-5,0.001646954
TDP,2004,NA,NA,0.002627442,0.003037882,0.002155519,0.030126178,0.006470872,0.001998919,8.68157e-4,4.82515e-4,1.32765e-4,9.42e-6,3.7e-5,1.70723e-4,0.001297641,8.63712e-4,0.001753718,0.001599335,0.029191857,NA,1.03524e-4,4.62304e-5,0.002103152
TDP,2005,NA,NA,0.001175175,4.78312e-4,0.001825321,0.007509969,0.001450227,9.35786e-4,8.33843e-4,6.55136e-4,3.64e-5,4.65e-6,7.57e-6,2.61e-5,0.001708775,0.00218382,0.001861339,0.00321632,0.053377749,NA,1.8756e-5,2.04156e-5,1.6064e-4
TDP,2006,NA,0.01675106,0.001171113,5.19003e-4,0.001376395,0.011062764,0.001883074,0.001995558,0.001156519,9.46354e-4,1.76e-5,2.82e-6,2.85e-6,3.29e-6,0.001349998,0.001113999,0.004395504,0.002083176,0.009446622,0.003559101,NA,NA,NA
TDP,2007,NA,NA,0.001677059,6.93924e-4,0.002310775,0.013233694,0.003404102,0.001112955,0.001499302,7.47129e-4,2.26e-5,2.56e-6,3.33e-6,4.59e-6,0.001529403,0.001409519,0.002859616,0.002808806,0.008108472,0.001309975,4.34812e-6,9.17642e-6,1.39555e-4
TDP,2008,NA,3.10156e-4,8.45368e-4,4.20016e-4,0.001154553,0.015083593,0.002054532,5.45435e-4,4.59091e-4,2.7447e-4,1.79e-5,2.16e-6,2.6e-6,2.65e-6,0.001388216,9.0957e-4,0.001208915,0.001180123,0.012462123,NA,8.50105e-6,6.42766e-6,2.82851e-4
TDP,2009,NA,5.25879e-4,0.00192074,8.76089e-4,0.001509163,0.010651027,0.001388546,7.29933e-4,6.77607e-4,4.25433e-4,2.41e-5,1.4e-5,1.31e-5,7.05e-6,0.0013434,0.001512695,0.002458546,0.001622208,0.006350547,0.004591034,NA,3.97805e-6,5.1058e-6
TDP,2010,NA,4.2551e-4,7.35765e-4,2.54431e-4,0.001047254,0.003669146,7.05502e-4,9.40811e-4,7.12342e-4,3.84569e-4,2.33e-5,2.27e-5,1.91e-5,4.81e-6,0.002133352,0.001330268,0.00113978,8.60212e-4,0.003053124,NA,9.57204e-6,2.53043e-5,2.44745e-4
TDP,2011,NA,3.39891e-4,NA,4.99179e-4,NA,NA,0.003596991,0.001595091,0.001190937,9.49769e-4,2.72e-5,2.06e-5,2.47e-5,3.18e-6,9.33909e-4,0.001037195,0.002973813,0.001305714,0.003781245,NA,NA,NA,NA
TDP,2012,NA,2.98598e-4,NA,NA,NA,NA,0.005719782,0.001123457,0.001557785,8.1855e-4,1.62e-5,1.43e-5,1.95e-5,NA,7.00487e-4,6.92633e-4,0.002176957,0.001650017,0.008562633,NA,NA,NA,NA
TDP,2013,NA,1.83483e-4,NA,NA,NA,NA,0.006902372,0.002509412,0.001818697,8.41075e-4,2.81e-5,9.31e-6,1.3e-5,NA,0.001294156,6.89749e-4,0.003958029,0.01050272,0.00515994,NA,NA,NA,NA
TDP,2014,NA,6.79e-5,NA,NA,NA,NA,0.005966511,7.05852e-4,7.0056e-4,4.84421e-4,5.13e-5,8.91e-6,1.3e-5,NA,8.66834e-4,5.51559e-4,0.002395443,0.001368221,0.010351176,NA,NA,NA,NA
TDP,2015,NA,2.36755e-4,NA,NA,NA,NA,NA,0.001036722,0.001406875,6.32064e-4,4.03e-5,6.97e-6,8.83e-6,NA,7.46341e-4,4.21179e-4,0.003178213,0.001628579,0.002551837,NA,NA,NA,NA
TDP,2016,NA,1.28674e-4,NA,NA,NA,NA,NA,0.001606035,0.00152224,0.001114938,4.4e-5,7.73e-6,1.02e-5,NA,0.00153004,9.7367e-4,0.004270583,0.002423171,0.00246862,0.005890258,NA,NA,NA
TDP,2017,NA,1.51585e-4,NA,NA,NA,NA,NA,NA,NA,NA,4.16e-5,7.81e-6,9.91e-6,NA,0.001255071,0.00146799,0.016935681,0.007216942,0.00197835,0.004554555,NA,NA,NA
TDP,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001085002,0.001244961,NA,NA,8.1034e-4,0.00505614,NA,NA,NA
TDP,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SO4S,1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SO4S,1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SO4S,1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SO4S,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SO4S,1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.156275191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SO4S,1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16122143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SO4S,1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.203241172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SO4S,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.113090586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SO4S,1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.142853091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SO4S,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.121201513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SO4S,1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.237273351,NA,NA,NA,NA,0.027878589,NA,NA,NA,NA,NA,NA,NA
SO4S,1972,NA,NA,NA,NA,NA,NA,NA,0.148151647,0.105972505,0.121912435,0.184411572,NA,NA,NA,NA,0.04145068,NA,NA,NA,NA,NA,NA,NA
SO4S,1973,NA,NA,NA,NA,NA,NA,NA,0.00285953,0.001351843,0.001617502,0.230221376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SO4S,1974,NA,NA,NA,NA,NA,NA,NA,0.468160727,0.398787083,0.403792248,0.289239198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SO4S,1975,NA,NA,NA,NA,NA,NA,NA,0.848635349,0.447817484,0.388386911,0.263675933,0.025895454,0.035190906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SO4S,1976,NA,NA,NA,NA,NA,NA,NA,0.378659583,0.420212013,0.293818433,0.172404469,0.03093851,0.041676322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SO4S,1977,NA,NA,NA,NA,NA,NA,NA,0.379912758,0.426121725,0.411658077,0.265455253,0.01422355,0.018868902,NA,NA,NA,NA,NA,0.093031096,NA,NA,NA,NA
SO4S,1978,NA,NA,NA,NA,NA,NA,NA,0.382317972,0.374012615,0.417287123,0.214397354,0.028203087,0.039306098,NA,NA,NA,NA,NA,0.133336872,NA,NA,NA,NA
SO4S,1979,NA,NA,NA,NA,NA,NA,NA,0.235262617,0.101511804,0.1015163,0.377704029,4.65883e-4,5.53124e-4,NA,0.009358791,0.009289607,NA,NA,0.123094483,NA,NA,NA,NA
SO4S,1980,NA,NA,NA,NA,NA,NA,NA,0.457950798,0.815106073,0.598566421,0.282124603,NA,NA,NA,6.05e-6,6.21e-5,NA,NA,0.074478371,NA,NA,NA,NA
SO4S,1981,NA,NA,NA,NA,NA,NA,NA,0.042728195,0.231973596,0.446943279,0.224518672,NA,NA,NA,NA,NA,NA,NA,0.100733819,NA,0.041175343,0.030561975,0.644173459
SO4S,1982,NA,NA,NA,NA,NA,NA,NA,NA,0.292502294,0.449460547,0.280926399,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.056698159,0.075551511,0.816341386
SO4S,1983,NA,NA,NA,NA,NA,NA,NA,0.210116856,0.421453077,0.503229151,0.29555212,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0513069,0.06650275,0.484077747
SO4S,1984,NA,NA,NA,NA,NA,NA,NA,0.029034044,0.034763668,0.006089672,0.275984034,NA,NA,NA,0.002036959,6.79749e-4,NA,NA,NA,NA,0.049756638,0.067525942,0.703200952
SO4S,1985,NA,NA,0.001715316,0.001931417,0.001749453,0.003370882,0.002007932,0.30581711,0.352024773,0.35382505,0.190297541,NA,NA,NA,NA,NA,0.056382848,NA,NA,NA,0.028721922,0.033877775,0.43864736
SO4S,1986,NA,NA,0.001101666,0.001193603,0.001129725,0.002009875,0.001163147,0.074463548,0.112097483,0.087652365,0.228475175,NA,NA,NA,NA,NA,0.030771309,NA,NA,NA,0.034854267,0.041553936,0.428045856
SO4S,1987,NA,NA,9.6451e-4,0.001064836,7.6284e-4,0.003212967,0.001352703,0.094752663,0.163386365,0.084353323,0.301424928,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034035947,0.039684408,NA
SO4S,1988,NA,NA,0.001261817,0.00121252,0.001140357,0.001533461,0.001157359,NA,0.002546424,NA,0.218500612,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.033623977,0.044216493,0.593828333
SO4S,1989,6.12056615,NA,0.001240755,0.001378779,0.001210119,0.001055616,9.73911e-4,0.925651551,0.5451845,0.915211535,0.223682568,NA,NA,NA,0.012308711,0.037581183,0.047591588,0.019726523,NA,NA,0.043082844,0.043573866,0.319601185
SO4S,1990,5.525700838,NA,0.001485322,0.001328932,0.001348454,8.47676e-4,0.001036719,0.582408511,0.357836432,0.594170505,0.160198589,0.001815774,NA,NA,0.013483286,0.008268738,0.105833485,0.005755872,0.015108081,NA,0.060688452,0.051154304,0.504861933
SO4S,1991,6.215586484,NA,0.001232568,0.001145888,0.001198061,0.001473011,8.65007e-4,1.027027164,0.917980037,0.748126051,0.231571378,0.001339025,NA,NA,0.007606143,0.01441423,0.37915038,0.27743519,0.013673663,NA,0.064675238,0.052676451,0.518463264
SO4S,1992,6.23826446,NA,0.001179983,0.001252662,0.00112076,7.3661e-4,0.001095071,0.300933066,0.156816431,0.335166395,0.234648891,NA,NA,NA,0.007479888,0.015959816,0.003725539,0.004696828,2.45644e-5,1.571440015,0.029711804,0.052473929,0.414318987
SO4S,1993,5.936699519,NA,2.48026e-4,2.79771e-4,2.12762e-4,0.001185303,7.16224e-4,0.107797024,0.044548963,0.159871421,0.257210053,NA,NA,NA,0.005264565,0.011060578,NA,NA,NA,1.546524037,0.040175882,0.043974565,0.279571005
SO4S,1994,5.431948152,NA,3.46304e-4,3.70428e-4,3.27662e-4,0.001572981,0.001348877,0.001594657,2.9665e-4,0.002296341,0.174739556,NA,NA,NA,0.005213686,0.009172224,NA,NA,NA,1.469866845,0.03919057,0.038344057,0.19273036
SO4S,1995,5.672860862,NA,2.58149e-4,2.7297e-4,2.21533e-4,0.001569718,8.37486e-4,0.045024001,0.022210124,0.077008514,0.22479229,0.001145237,0.001401947,NA,0.002537481,0.0083373,0.042977516,0.046062079,NA,1.977408898,0.050585068,0.044169,0.209236643
SO4S,1996,5.116692623,NA,1.3623e-4,1.44605e-4,1.25014e-4,0.001329388,6.69859e-4,0.158454169,0.15365298,0.270386479,0.22690361,0.016960825,0.019654605,0.0161673,0.007752634,0.017915025,0.032882887,0.032367765,NA,0.885405773,0.044677565,0.04562296,0.400087017
SO4S,1997,5.495707434,NA,2.50346e-4,2.67103e-4,2.88337e-4,0.002205025,0.00103309,0.025295937,0.016242549,0.03725389,0.232562343,0.030566928,0.039930518,0.034935231,0.004606744,0.004801536,0.010609712,0.050800549,NA,1.110509538,0.039283788,0.037752611,0.293647322
SO4S,1998,5.259192662,NA,4.52979e-4,4.17581e-4,3.6806e-4,0.002590383,0.001385341,0.076920071,0.030321656,0.088043874,0.321751445,0.023082052,0.029123241,0.030767048,0.004351314,0.006401489,0.022664874,0.040515283,NA,0.94476652,0.057048018,0.075063159,1.582751826
SO4S,1999,5.441506207,NA,3.92087e-4,3.97735e-4,4.53238e-4,0.001788918,0.001527602,0.050628283,0.040535275,0.054290893,0.296872729,0.017144357,0.021934266,0.0404214,0.004041513,0.005686702,0.026894615,0.015410336,NA,1.58884556,0.043701663,0.049566375,0.445635713
SO4S,2000,5.305897784,NA,1.48928e-4,1.60539e-4,1.32977e-4,0.001257408,5.90071e-4,0.049520885,0.03123769,0.053135628,0.39617229,0.015477937,0.020090602,0.056446976,0.004303741,0.007579914,0.013514686,0.026056962,NA,1.11731584,0.055639421,0.05573335,0.322503121
SO4S,2001,5.398453429,NA,1.12277e-4,1.30843e-4,1.22168e-4,0.001349666,5.46392e-4,0.029565287,0.024095149,0.046715455,0.302739756,0.026164092,0.035679672,0.059269124,0.005819854,0.011084609,0.047893869,0.069112188,NA,1.639046533,0.054218675,0.056783057,0.386738288
SO4S,2002,5.408289607,NA,8.33e-5,8.13e-5,9.74e-5,6.96363e-4,2.82743e-4,0.035742336,0.027481175,0.042490832,0.23771124,0.025360447,0.034041505,0.062502795,0.006801469,0.009207855,0.029820819,0.026538234,NA,1.828859214,0.028740107,0.029883594,0.371883811
SO4S,2003,5.26009946,0.017077254,2.67917e-4,2.7822e-4,2.46722e-4,0.002017056,0.001035879,0.085885573,0.07063573,0.036199731,0.21328719,0.026485095,0.033357158,0.046399951,0.005028745,0.005967358,0.027326187,0.055070786,NA,1.535214977,0.03166667,0.036909699,0.246605833
SO4S,2004,5.141763135,0.01814239,3.00067e-4,3.39418e-4,2.49929e-4,0.009011275,9.62395e-4,0.100125016,0.044194539,0.041073189,0.251563327,0.023549626,0.034771787,0.055710959,0.005344854,0.005755763,0.016604056,0.034467603,NA,2.301456944,0.047799014,0.030473897,0.278245081
SO4S,2005,5.100515202,0.01716555,2.57497e-4,3.05236e-4,2.4694e-4,0.001458885,7.83727e-4,0.02802993,0.016705425,0.048628755,0.182969008,0.022420285,0.027932667,0.034694789,0.005783965,0.014703001,0.030810171,0.043116916,NA,1.733041853,0.017426312,0.012571043,0.034902409
SO4S,2006,4.800946329,0.01994427,3.48775e-4,2.86323e-4,2.73974e-4,0.001613259,7.71774e-4,0.054994816,0.024664131,0.05827568,0.118375913,0.01424464,0.017105348,0.019538065,0.004794152,0.006367471,0.033555482,0.033392718,NA,0.612559889,NA,NA,NA
SO4S,2007,4.500568691,0.017615902,2.48303e-4,2.80407e-4,2.54162e-4,0.001918817,0.001162908,0.087414264,0.105779885,0.077903791,0.150617055,0.01593059,0.02074164,0.028332174,0.00490145,0.007125813,0.108667369,0.112100313,NA,0.771855288,0.00775449,0.00788578,0.072019547
