Year,Month,WaterYear,WaterYearMonth,CSMeanTempC,CSPrecipitationmm,Runoffmm,StrCamgL,StrDOCmgL,StrNH4NmgL,StrNO3NmgL,StrTDPmgL,StrSO4SmgL,depNH4Nkgha,depNO3Nkgha,depTotNkgha,depSO4Skgha,NAMGridTempC,NAMGridPrecipitationmm,FWACamgL,FWADOCmgL,FWANH4NmgL,FWANO3NmgL,FWATDPmgL,FWASO4SmgL
1974,11,1975,197511,-3.145,29,4.71840868,1.34,9.12,0.008541618,0.003162553,0.005,2.269894649,N/A,N/A,N/A,N/A,N/A,N/A,1.464238411,9.965562914,0.009333556,0.00345577,0.005463576,2.480348458
1974,12,1975,197512,-9.106451613,21.6,1.703001808,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1975,1,1975,19751,-15.31612903,70.2,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1975,2,1975,19752,-14.38928571,30.5,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1975,3,1975,19753,-9.401612903,49.5,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1975,4,1975,19754,0.705,20.9,53.19927667,1.402857143,12.12,0.017194165,0.013327903,0.010571429,1.81210077,N/A,N/A,N/A,N/A,N/A,N/A,1.571000629,19.30012335,0.01528001,0.005321437,0.011127753,2.296532068
1975,5,1975,19755,12.23225806,61.1,43.37186257,1.338333333,12.402,0.011129987,0.001581277,0.005833333,1.813690332,N/A,N/A,N/A,N/A,N/A,N/A,2.051237392,21.38484078,0.019494773,0.003020418,0.009860591,2.671257929
1975,6,1975,19756,16.25,146.2,37.93475588,1.45,13.836,0.009124001,0.003275502,0.005,1.735801791,N/A,N/A,N/A,N/A,N/A,N/A,1.311017298,12.26772652,0.006560204,0.002093359,0.003397858,1.354685951
1975,7,1975,19757,21.45483871,37.3,10.01490054,1.655,17.235,0.007959235,0.001524802,0.01025,1.535516969,N/A,N/A,N/A,N/A,N/A,N/A,3.672847114,38.81698128,0.023123604,0.005948553,0.014702028,3.728364973
1975,8,1975,19758,16.49193548,95.8,2.202965642,2.316666667,17.16,0.006212086,0.001807173,0.014666667,1.424247623,N/A,N/A,N/A,N/A,N/A,N/A,2.378132388,18.92539007,0.005520018,0.001688618,0.013704492,1.50205725
1975,9,1975,19759,9.911666667,70.9,14.9520434,1.758,17.34,0.00652269,0.000316255,0.0072,1.855972684,N/A,N/A,N/A,N/A,N/A,N/A,1.4030721,13.14206897,0.00516051,2.80E-04,0.004971787,1.516472121
1975,10,1976,197610,6.103225806,58.5,12.56159132,1.575,14.31,0.007376852,0.001637751,0.00725,1.685730585,N/A,N/A,N/A,N/A,N/A,N/A,1.83108209,16.95514925,0.005935623,0.002419187,0.006747512,2.12237973
1975,11,1976,197611,-1.94,21,10.62423146,1.356666667,10.808,0.002588369,0.005195623,0.006333333,1.624532445,N/A,N/A,N/A,N/A,N/A,N/A,1.582058824,12.55941176,0.002889077,0.004800304,0.006764706,1.879142889
1975,12,1976,197612,-14.34193548,26.2,2.874792043,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1976,1,1976,19761,-17.75645161,40.2,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1976,2,1976,19762,-10.4137931,24.7,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1976,3,1976,19763,-8.219354839,41,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1976,4,1976,19764,4.931666667,42.5,85.71254973,1.436,11.5536,0.009162826,0.005466699,0.0082,1.922734291,N/A,N/A,N/A,N/A,N/A,N/A,1.3871965,13.35953044,0.009880341,0.002987963,0.009647466,2.080318944
1976,5,1976,19765,10.81290323,19.6,7.921301989,1.575,9.738,0.008541618,0.012537265,0.00575,1.669040183,N/A,N/A,N/A,N/A,N/A,N/A,1.542662722,9.176733728,0.007786549,0.011716217,0.005548817,1.617520501
1976,6,1976,19766,18.055,130.1,16.46755877,1.658,13.344,0.01087115,0.007906383,0.0072,1.588926254,N/A,N/A,N/A,N/A,N/A,N/A,1.139886148,9.957039848,0.008845149,0.001901904,0.003859583,1.264416704
1976,7,1976,19767,19.85483871,19.7,1.968607595,1.685,14.1,0.009318128,0.001242432,0.009,1.468755361,N/A,N/A,N/A,N/A,N/A,N/A,2.487380952,20.81428571,0.013755332,0.001834066,0.013285714,2.168162676
1976,8,1976,19768,18.64193548,81.1,0.81244123,2.87,15.126,0.007376852,0.010730091,0.0115,3.071033937,N/A,N/A,N/A,N/A,N/A,N/A,5.919807692,34.44576923,0.019442633,0.031512584,0.02325,7.522235718
1976,9,1976,19769,11.97,29,0.421844485,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1976,10,1977,197710,2.464516129,26,0.234358047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1976,11,1977,197711,-7.346666667,13.4,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1976,12,1977,197712,-19.86129032,30.1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1977,1,1977,19771,-20.49516129,29.5,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1977,2,1977,19772,-11.92321429,39.7,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1977,3,1977,19773,-2.282258065,43.6,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
