Year,Month,WaterYear,CSMeanTempC,CSPrecipitationmm,Runoffmm,StrCamgL,StrDOCmgL,StrNH4NmgL,StrNO3NmgL,StrPO4PmgL,StrSO4SmgL,depNH4Nkgha,depNO3Nkgha,depTotNkgha,depSO4Skgha,NAMGridTempC,NAMGridPrecipitationmm
1991,12,1992,-6.225806452,121.7,73.008,0.92,N/A,0.02251881,0.098942738,0.000652262,1.695744826,0.184984,2.693221,2.878205,1.32653,9.805000305,47.36000061
1992,1,1992,-5.258064516,94.8,73.406,0.89,N/A,0.014753703,0.082226385,0.000978393,1.675716344,0.060672,0.959376,1.020048,0.96696,13.93500042,90.90000153
1992,2,1992,-7.142857143,107,17.602,0.94,N/A,0.01164766,0.109559882,0.000978393,1.725787549,0.24396,2.74776,2.99172,1.498,14.875,124.8899994
1992,3,1992,-2.806451613,125.4,121.396,0.88,N/A,0.028730896,0.225218973,0.000978393,1.572235853,0.228228,2.064084,2.292312,2.89674,15.18500042,117.2699966
1992,4,1992,2.3,97.5,201.347,0.79,N/A,0.015530214,0.086744319,0.002282918,1.558883531,0.3705,1.98705,2.35755,2.81775,11.86499977,121.2600021
1992,5,1992,12.41935484,61.7,56.911,0.8,N/A,0.010094639,0.018749423,0.001304525,1.595602415,0.186334,1.119238,1.305572,1.32655,4.03000021,78.33000183
1992,6,1993,15.4,74.8,21.969,0.86,N/A,0.016306725,0.002258967,0.000326131,1.63565938,0.099484,1.136212,1.235696,1.72788,-1.25999999,121.5999985
1992,7,1993,17.90322581,162,24.016,0.89,N/A,0.032613449,0.002258967,0.000978393,1.652349781,0.36936,2.51586,2.88522,3.9042,-5.675000191,57.34999847
1992,8,1993,15.19354839,149.1,42.943,0.89,N/A,0.027177874,0.012650213,0.001304525,1.665702103,0.418971,2.752386,3.171357,5.20359,-7.684999943,79.25
1992,9,1993,14.53333333,137.6,61.303,0.85,2.2,0.027177874,0.002258967,0.000652262,1.618968978,0.159616,1.347104,1.50672,1.89888,-12.90999985,78.33000183
1992,10,1993,9.677419355,74.8,52.895,0.86,2.1,0.030283917,0.002258967,0.000978393,1.682392505,0.252824,2.202112,2.454936,2.01212,-4.570000172,99.69999695
1992,11,1993,0.366666667,167.2,146.856,0.8,2.31,0.036496003,0.002258967,0.000652262,1.605616656,0.180576,1.668656,1.849232,1.98968,4.170000076,103.1600037
1992,12,1993,-11.38709677,61,42.637,0.81,1.92,0.037272514,0.032077326,0.000326131,1.669040183,0.17934,1.44814,1.62748,1.1468,10.14000034,49.43000031
1993,1,1993,-2.64516129,106.3,45.133,0.86,1.78,0.036496003,0.052408026,N/A,1.695744826,0.122245,1.531783,1.654028,0.92481,13.85000038,106.3600006
1993,2,1993,-4.214285714,95.2,15.28,0.87,1.65,0.029507407,0.047438299,N/A,1.72912563,0.125664,1.433712,1.559376,0.6664,17.28499985,110.2900009
1993,3,1993,0.193548387,143.1,119.34,0.81,1.79,0.035719492,0.19494882,0.001304525,1.482107683,0.184599,2.637333,2.821932,1.58841,16.92499924,98.61000061
1993,4,1993,5.4,132.6,285.741,0.7,2.39,0.015530214,0.057603649,0.000978393,1.438712638,0.169728,1.255722,1.42545,1.80336,11.375,131.1600037
1993,5,1993,10.12903226,68.3,31.629,0.81,2.03,0.008541618,0.002258967,N/A,1.608954737,0.697343,2.277122,2.974465,3.85212,4.309999943,78.80000305
1993,6,1994,16.3,94.2,32.534,0.85,1.98,0.007765107,0.002258967,0.000652262,1.612292817,0.224196,1.80864,2.032836,2.5905,-0.280000001,100.6600037
1993,7,1994,19.51612903,120.6,6.873,0.82,1.91,0.009318128,0.020782493,0.001956787,1.719111389,0.279792,2.04417,2.323962,3.03912,-6.324999809,93.58999634
1993,8,1994,19.32258065,127.1,19.141,0.91,1.84,0.006212086,0.002258967,0.000652262,1.762506433,0.425785,2.27509,2.700875,5.07129,-14.5,121.5599976
1993,9,1994,13.06666667,134,31.055,0.89,1.97,0.012424171,0.002258967,N/A,1.72912563,0.22914,1.83312,2.06226,3.7386,-10.93999958,35.02999878
1993,10,1994,9.161290323,101.3,56.837,0.86,2.06,0.01087115,0.002258967,0.000326131,1.719111389,0.221847,1.698801,1.920648,1.87405,-3.755000114,125.0899963
1993,11,1994,2.3,151.2,143.196,0.84,1.95,0.012424171,0.007906383,0.000652262,1.63565938,0.217728,2.614248,2.831976,2.32848,3.325000048,102.3600006
1993,12,1994,-2.838709677,103.7,85.92,0.85,1.85,0.017859746,0.015360973,0.000326131,1.615630897,0.205326,2.356064,2.56139,1.39995,8.774999619,111.2799988
1994,1,1994,-8.580645161,149.3,23.2,0.85,1.85,0.026401364,0.039983709,0.000652262,1.705759067,0.05972,1.743824,1.803544,0.53748,16.05500031,112.3600006
1994,2,1994,-4.5,50.8,28.473,0.89,1.85,0.020965789,0.044501643,0.000326131,1.63899746,0.04064,1.167892,1.208532,0.49276,18.69000053,127.0299988
1994,3,1994,-0.64516129,155.6,50.597,0.91,1.96,0.003882553,0.034336293,N/A,1.659025942,0.214728,1.941888,2.156616,1.66492,15.23499966,112.3499985
1994,4,1994,7.566666667,117.8,342.561,0.73,2.44,0.003882553,0.060088512,0.000326131,1.542193129,0.684418,3.470388,4.154806,4.31148,11.02999973,142.9799957
1994,5,1994,13.25806452,99.1,88.479,0.75,2.37,0.012424171,0.002484863,N/A,1.54886929,0.642168,2.977955,3.620123,3.3694,6.460000038,27.5
1994,6,1995,16.96666667,107.4,19.636,0.83,2.27,0.01164766,0.002258967,0.000326131,1.655687862,0.462894,2.401464,2.864358,3.56568,1.899999976,79.38999939
1994,7,1995,18.83870968,127.9,11.589,0.83,2.26,0.006212086,0.002258967,0.000652262,1.709097148,0.304402,2.03361,2.338012,4.0928,-4.244999886,83.02999878
1994,8,1995,18.90322581,101.3,12.96,0.79,2.47,0.003882553,0.002258967,0.000326131,1.542193129,0.171197,0.939051,1.110248,1.95509,-5.355000019,91.04000092
1994,9,1995,12.23333333,139.2,31.083,0.83,1.93,0.01087115,0.002258967,0.000652262,1.682392505,0.263088,1.341888,1.604976,2.2272,-9.944999695,63.97000122
1994,10,1995,8.483870968,30,20.621,0.84,1.95,0.006212086,0.002258967,0.000652262,1.742477951,0.1392,1.7055,1.8447,1.122,-1.279999971,75.66000366
1994,11,1995,2.466666667,93.6,43.481,0.92,1.82,0.004659064,0.004292037,0.000326131,1.735801791,0.115128,1.10916,1.224288,1.20744,0.730000019,52.93999863
1994,12,1995,-5.774193548,90.8,90.612,0.94,1.82,0.015530214,0.064832342,0.000326131,1.618968978,0.071732,1.173136,1.244868,1.00788,8.93999958,81.66000366
1995,1,1995,-8.290322581,126.4,111.756,0.87,3.13,0.018636257,0.121080611,0.000652262,1.54553121,0.098592,2.061584,2.160176,1.22608,15.97500038,42.68999863
1995,2,1995,-6.655172414,91.5,17.722,0.87,1.67,0.013977193,0.074545899,N/A,1.665702103,0.165615,2.176785,2.3424,1.0797,18.43000031,140.4299927
1995,3,1995,-2.516129032,85.1,128.408,0.85,1.87,0.006988596,0.158579457,0.000326131,1.535516969,0.319125,2.743624,3.062749,1.99134,16.53000069,89.81999969
1995,4,1995,2.733333333,66.1,67.458,0.82,1.81,0.003882553,0.053537509,0.000326131,1.588926254,0.444853,2.632763,3.077616,2.61095,10.22000027,91.98000336
1995,5,1995,12.41935484,96.9,69.994,0.83,1.85,0.01087115,0.00542152,0.000652262,1.608954737,0.198645,0.975783,1.174428,1.19187,8.515000343,247.8000031
1995,6,1996,15.13333333,45.9,17.026,0.85,1.8,0.01087115,0.002258967,0.000978393,1.628983219,0.151011,0.655911,0.806922,0.81243,-1.960000038,145.9400024
1995,7,1996,13.93548387,171.6,17.52,0.85,2.26,0.005435575,0.008358177,0.001304525,1.662364022,0.616044,3.246672,3.862716,4.92492,-8.869999886,88.80000305
1995,8,1996,15.5483871,151.1,64.002,0.83,2.47,0.004659064,0.002258967,0.000652262,1.565559692,0.210029,1.16347,1.373499,1.9643,-9.569999695,144.9700012
1995,9,1996,12.33333333,93.6,7.413,0.8,1.68,0.012424171,0.002258967,0.000326131,1.842620362,0.335088,1.966536,2.301624,2.96712,-8.529999733,90.08000183
1995,10,1996,4.774193548,267.5,196.226,0.8,2.62,0.013200682,0.002258967,0.000652262,1.562221611,0.216675,1.404375,1.62105,1.9795,-4.534999847,56.83000183
1995,11,1996,0.8,178.9,188.931,0.72,2.21,0.008541618,0.007680487,0.000326131,1.492121924,0.184267,2.009047,2.193314,1.789,2.599999905,187.9400024
1995,12,1996,-3.129032258,109.4,23.986,0.77,1.57,0.003882553,0.039531916,N/A,1.605616656,0.205672,2.090634,2.296306,1.08306,8.305000305,169.4799957
1996,1,1996,-6.741935484,223.3,234.046,0.66,2.88,0.009318128,0.166259944,0.000978393,1.288499021,0.147378,2.067758,2.215136,2.12135,15.18000031,122.7799988
1996,2,1996,-10.03571429,120.8,103.901,0.72,1.92,0.004659064,0.128309305,0.000326131,1.45874112,0.23556,2.413584,2.649144,1.86032,16.57999992,232.1799927
1996,3,1996,-1.677419355,58.7,74.668,0.75,1.54,0.003882553,0.051052646,N/A,1.508812326,0.096855,1.661797,1.758652,0.88637,16.35000038,43.29000092
1996,4,1996,5.533333333,263.6,302.15,0.61,2.23,0.003882553,0.053989302,0.000652262,1.351922548,0.71172,5.612044,6.323764,5.5356,12.65499973,93.36000061
1996,5,1996,11.09677419,121.7,165.213,0.6,2.09,0.005435575,0.00745459,0.000652262,1.36193679,0.205673,1.483523,1.689196,1.36304,5.465000153,189.6999969
1996,6,1997,15.76666667,174.3,74.323,0.71,2.03,0.003882553,0.002258967,N/A,1.428698397,0.57519,2.56221,3.1374,3.78231,-2.075000048,89
1996,7,1997,18.74193548,242.2,137.479,0.66,2.58,0.003882553,0.002258967,0.000326131,1.341908307,0.452914,2.59154,3.044454,4.77134,-3.00999999,152.8099976
1996,8,1997,18.74193548,21.4,7.717,0.73,1.89,0.003882553,0.002258967,0.000652262,1.508812326,0.05243,0.507608,0.560038,0.7597,-9.895000458,95.54000092
1996,9,1997,12.03333333,80.4,4.172,0.73,1.85,0.003882553,0.01084304,0.000652262,1.755830273,0.109344,1.29846,1.407804,1.62408,-5.804999828,67.77999878
1996,10,1997,4.806451613,162.5,51.013,0.71,3.99,0.009318128,0.002258967,0.001304525,1.418684156,0.156,1.29025,1.44625,1.44625,-5.215000153,109.3499985
1996,11,1997,0.333333333,135.7,132.967,0.73,2.16,0.003882553,0.00406614,N/A,1.478769602,0.20355,1.462846,1.666396,2.13049,1.690000057,92.63999939
1996,12,1997,-5.129032258,219.8,191.715,0.64,2.57,0.003882553,0.037950639,0.000326131,1.328555986,0.224196,2.842014,3.06621,2.13206,6.775000095,116.5299988
1997,1,1997,-13.5483871,136.7,34.644,0.73,1.66,0.004659064,0.050600853,N/A,1.45540304,0.128498,1.95481,2.083308,1.25764,15.06000042,84.19000244
1997,2,1997,-9.714285714,91.4,42.254,0.77,1.53,0.012424171,0.066639516,N/A,1.442050718,0.152638,1.547402,1.70004,1.26132,16.32999992,146.3200073
1997,3,1997,-2.516129032,159.6,67.686,0.74,1.56,0.006212086,0.065058239,N/A,1.442050718,0.32718,3.010056,3.337236,2.4738,15.48499966,144.1000061
1997,4,1997,4.633333333,70.4,298.684,0.61,2.02,0.006212086,0.074320002,N/A,1.308527504,0.174592,1.009536,1.184128,1.11232,11.45499992,78.01000214
1997,5,1997,10.70967742,113.9,147.597,0.59,2.14,0.003882553,0.01829763,N/A,1.328555986,0.570639,3.196034,3.766673,3.7587,5.304999828,51.56999969
1997,6,1998,17.46666667,79.6,20.677,0.74,2.02,0.003882553,0.00406614,0.000652262,1.525502727,0.50148,2.497848,2.999328,3.12828,-1.215000033,165.7299957
1997,7,1998,19.96774194,173.3,42.863,0.72,3.56,0.01164766,N/A,0.001304525,1.331894066,0.43325,1.961756,2.395006,3.10207,-5.744999886,78.69000244
1997,8,1998,16.48387097,121.3,7.337,0.77,1.97,0.006988596,0.040209606,0.000326131,1.582250094,0.3639,2.075443,2.439343,2.80203,-6.255000114,140.3600006
1997,9,1998,12.03333333,74,8.115,0.71,1.56,0.010094639,N/A,0.000326131,1.632321299,0.21978,1.13368,1.35346,1.6354,-3.625,81.86000061
1997,10,1998,8.387096774,46.3,19.42,0.71,2.45,0.024848342,N/A,0.000978393,1.672378264,0.246779,1.703377,1.950156,1.30566,-1.585000038,106.5800018
1997,11,1998,3,178.2,92.216,0.76,2.73,0.017083235,0.00135538,0.000978393,1.492121924,0.208494,1.920996,2.12949,1.4256,4.559999943,68.75
1997,12,1998,-2.193548387,83.3,21.5,0.8,1.37,0.006988596,0.031173739,N/A,1.592264335,0.127449,1.459416,1.586865,0.94129,12.86499977,79.83999634
1998,1,1998,-4.483870968,177.7,94.339,0.75,2.27,0.007765107,0.109559882,0.000326131,1.355260629,0.10662,1.746791,1.853411,1.2439,14.30000019,266.8500061
1998,2,1998,-8.035714286,73.4,51.366,0.82,1.67,0.003882553,0.076353072,0.000652262,1.428698397,0.024222,0.633442,0.657664,0.49912,17.14999962,130.9799957
1998,3,1998,-0.258064516,121.5,228.683,0.7,1.87,0.013977193,0.070931552,0.000326131,1.321879825,0.10449,1.80306,1.90755,0.9234,16.81500053,115.6100006
1998,4,1998,2.066666667,67,123.401,0.66,1.98,0.01087115,0.02914067,N/A,1.311865584,0.26063,1.41906,1.67969,1.3668,12.86999989,101.5199966
1998,5,1998,10.25806452,94.6,61.681,0.72,1.85,0.003882553,0.002258967,0.000326131,1.36193679,0.3784,1.360348,1.738748,1.892,6.755000114,105.1100006
1998,6,1999,17.8,325.2,225.347,0.71,2.88,0.003882553,0.002258967,0.000326131,1.18835661,0.416256,2.591844,3.0081,3.51216,0.400000006,98.54000092
1998,7,1999,19.38709677,107.9,41.007,0.7,2.63,0.003882553,0.003840243,N/A,1.2751467,0.133796,0.88478,1.018576,1.54297,-2.680000067,49.75
1998,8,1999,17.96774194,102.7,10.92,0.72,2.22,0.003882553,0.002258967,N/A,1.498798085,0.361504,2.719496,3.081,3.65612,-8.640000343,167.8800049
1998,9,1999,11.16666667,87.7,12.829,0.74,2.5,0.003882553,0.028011186,0.000978393,1.54886929,0.42973,1.81539,2.24512,3.28875,-5.994999886,39.45000076
1998,10,1999,9.193548387,123.4,63.749,0.82,2.8,0.003882553,0.195400613,0.000652262,1.395317593,0.219652,2.049674,2.269326,2.13482,-2.795000076,147.4299927
1998,11,1999,-2.066666667,132.1,81.005,0.94,2,0.003882553,0.282822622,0.000652262,1.398655674,0.360633,2.706729,3.067362,2.08718,3.434999943,25.25
1998,12,1999,-7.35483871,62.2,60.388,0.88,1.83,0.003882553,0.335230648,0.000652262,1.375289111,0.347076,2.479292,2.826368,1.66696,11.47500038,104.6600037
1999,1,1999,-8.258064516,193.1,103.889,0.93,2.11,0.003882553,0.532664331,0.000652262,1.251780137,0.069516,2.483266,2.552782,1.17791,16.80500031,84.75
1999,2,1999,-7.413793103,58.5,39.486,0.89,1.56,0.003882553,0.382894844,0.000652262,1.355260629,0.14976,1.244295,1.394055,1.15245,18.45999908,112.2699966
1999,3,1999,-2,149,177.233,0.81,2.3,0.003882553,0.533793815,0.000978393,1.18168045,0.12665,1.25905,1.3857,1.5645,15.72999954,86.16000366
1999,4,1999,4.266666667,23.4,134.247,0.7,2.05,0.003882553,0.39531916,0.000326131,1.215061253,0.348192,1.563354,1.911546,1.44612,14.35499954,274.7999878
1999,5,1999,10.19354839,143.1,90.964,0.76,3.71,0.01087115,0.1895273,0.001304525,1.261794379,0.115911,0.934443,1.050354,1.23066,4.875,114.7399979
1999,6,2000,16.3,78.7,15.801,0.73,2.03,0.003882553,0.030721946,0.000652262,1.482107683,0.277024,1.481134,1.758158,1.87306,2.555000067,96.75
1999,7,2000,17.96774194,120.8,12.691,0.73,1.78,0.003882553,0.01084304,0.001304525,1.505474245,0.269384,1.427856,1.69724,2.08984,-4.679999828,48.24000168
1999,8,2000,18.70967742,113.7,8.95,0.71,1.86,0.003882553,0.01152073,0.000326131,1.565559692,0.515061,2.312658,2.827719,3.79758,-10.36999989,112.4700012
1999,9,2000,14.06666667,357.3,198.921,0.78,5.41,0.003882553,0.086744319,0.003261311,1.171666209,0.260829,1.586412,1.847241,2.46537,-6.59499979,91.73000336
1999,10,2000,6.161290323,82.7,78.702,0.69,2.23,0.003882553,0.002258967,0.000326131,1.395317593,0.075257,0.943607,1.018864,0.98413,-0.00500011,87.48000336
1999,11,2000,-1.433333333,116.1,107.229,0.79,2.45,0.003882553,0.074997692,0.001630656,1.371951031,0.506196,2.569293,3.075489,2.51937,2.890000105,171.5200043
1999,12,2000,-2.096774194,59.3,48.415,0.8,1.75,0.003882553,0.111818848,0.000326131,1.395317593,0.153587,1.407189,1.560776,1.15635,9.654999733,163.3800049
2000,1,2000,-8.580645161,115.1,37.824,0.8,1.44,0.003882553,0.171229671,0.000652262,1.435374558,0.295807,2.311208,2.607015,1.74952,14.25500011,88.38999939
2000,2,2000,-4.321428571,113.5,37.971,0.86,1.74,0.004659064,0.342233444,0.000652262,1.378627191,0.28829,1.864805,2.153095,1.5209,15.54500008,148.5899963
2000,3,2000,-4.419354839,114.4,200.69,0.7,2.14,0.004659064,0.309704325,0.000326131,1.251780137,0.29172,1.6588,1.95052,1.92192,15.47000027,93.02999878
2000,4,2000,3.366666667,239.1,267.852,0.59,2.99,0.003882553,0.142766691,0.000978393,1.191694691,0.523629,2.43882,2.962449,3.13221,11.55000019,84.77999878
2000,5,2000,8.451612903,157.2,135.919,0.63,2.06,0.003882553,0.01490918,0.000326131,1.328555986,0.147768,2.087616,2.235384,2.358,6.260000229,88.98999786
2000,6,2001,16.43333333,91.9,23.224,0.69,1.68,0.003882553,0.002258967,0.000326131,1.442050718,0.371276,1.645929,2.017205,2.38021,0.289999992,99.19000244
2000,7,2001,19,102.6,9.305,0.66,2.59,0.007765107,0.002258967,0.001630656,1.408669915,0.100548,0.926478,1.027026,0.91314,-9.210000038,136.7299957
2000,8,2001,18.16129032,114.8,25.539,0.69,2.23,0.003882553,0.002258967,0.000652262,1.465417281,0.382284,1.765624,2.147908,2.53708,-8.460000038,41.08000183
2000,9,2001,13.5,102.3,27.826,0.68,3.07,0.013200682,0.004292037,0.000978393,1.231751655,0.186186,1.19691,1.383096,1.83117,-7.900000095,90.09999847
2000,10,2001,7.35483871,78.5,32.876,0.69,2.52,0.003882553,0.002258967,0.000978393,1.508812326,0.10676,0.755955,0.862715,1.01265,-5.190000057,147.8899994
2000,11,2001,-0.933333333,110.8,65.946,0.74,2.03,0.003882553,0.01016535,0.000326131,1.465417281,0.158444,1.87806,2.036504,1.25204,2.799999952,25.57999992
2000,12,2001,-4.548387097,159,132.666,0.73,2.33,0.003882553,0.166711737,0.000652262,1.315203664,0.08904,1.35468,1.44372,0.9699,11.03999996,54.20999908
2001,1,2001,-5.129032258,56.9,19.622,0.74,1.59,0.003882553,0.073416415,0.000326131,1.488783843,0.104127,1.47371,1.577837,0.73401,15.69499969,111.5500031
2001,2,2001,-1.607142857,115.9,18.196,0.83,1.5,0.003882553,0.109333985,0.000326131,1.542193129,0.216733,2.304092,2.520825,1.36762,15.77000046,96.26999664
2001,3,2001,-0.032258065,118.4,21.029,0.84,1.43,0.006212086,0.105945535,0.000652262,1.54886929,0.097088,1.760608,1.857696,0.78144,18.07999992,47.29000092
2001,4,2001,6.566666667,48,281.301,0.67,2.33,0.004659064,0.166259944,0.000652262,1.241765896,0.22464,1.3392,1.56384,1.6464,12.63000011,133.8999939
2001,5,2001,15,66,40.033,0.71,2.13,0.005435575,0.01626456,0.000652262,1.36861295,0.2376,1.0461,1.2837,1.3002,7.260000229,59.29000092
2001,6,2002,15.46666667,118.9,62.739,0.67,3.21,0.003882553,0.020104803,0.000978393,1.225075494,0.164082,1.030863,1.194945,1.31979,2.075000048,66.91000366
2001,7,2002,18.4516129,83,5.144,0.71,2,0.003882553,0.003840243,0.000978393,1.518826567,0.15189,0.85905,1.01094,1.2948,-2.329999924,65.80999756
2001,8,2002,18.58064516,41.7,0.009,0.74,2.57,0.003882553,0.002258967,0.000978393,1.568897772,0.098412,0.713904,0.812316,1.03416,-4.829999924,74.79000092
2001,9,2002,14.06666667,158.3,18.97,0.76,4.71,0.003882553,0.060766202,0.001304525,1.245103977,0.204207,1.150841,1.355048,1.56717,-5.744999886,93.20999908
2001,10,2002,6.903225806,72.3,15.823,0.73,2.01,0.003882553,0.002484863,0.000326131,1.63565938,0.269679,1.594215,1.863894,1.69182,-2.970000029,106.4599991
2001,11,2002,1.266666667,81.8,43.168,0.78,2.15,0.003882553,0.002258967,N/A,1.505474245,0.281392,2.336208,2.6176,1.77506,4.315000057,135.5700073
2001,12,2002,-3.032258065,81.4,46.575,0.78,1.94,0.003882553,0.006551003,N/A,1.472093442,0.145706,1.501016,1.646722,1.04192,8.015000343,128.2700043
2002,1,2002,-7.096774194,99.7,22.738,0.82,1.48,0.003882553,0.009713557,N/A,1.555545451,0.245262,2.18343,2.428692,1.02691,13.85499954,177.8800049
2002,2,2002,-3.428571429,88.3,51.584,0.79,1.64,0.003882553,0.035465776,N/A,1.438712638,0.160706,1.339511,1.500217,1.15673,17.47500038,71.48000336
2002,3,2002,-1.129032258,147.7,116.038,0.72,1.81,0.003882553,0.076353072,N/A,1.36193679,0.33971,2.27458,2.61429,2.02349,18,46.72000122
2002,4,2002,5.166666667,164.2,272.841,0.63,2.44,0.003882553,0.048341886,0.000652262,1.285160941,0.474538,2.932612,3.40715,2.90634,14.38500023,120.1299973
2002,5,2002,13.22580645,134.2,109.027,0.63,2.11,0.003882553,0.003614347,N/A,1.311865584,0.394548,1.492304,1.886852,1.8117,4.585000038,98.12000275
2002,6,2003,18.23333333,134.1,64.421,0.66,2.5,0.003882553,0.002484863,0.000652262,1.305189423,0.675864,2.353455,3.029319,3.60729,-1.419999957,126.1600037
2002,7,2003,20.09677419,49.6,4.732,0.75,1.88,0.003882553,0.002258967,0.000326131,1.515488486,0.244528,1.073344,1.317872,1.27472,-6.864999771,83.22000122
2002,8,2003,17.58064516,85.4,1.655,0.77,1.85,0.003882553,0.004969727,N/A,1.632321299,0.101626,0.621712,0.723338,0.64904,-12.89999962,60.91999817
2002,9,2003,16.1,128.1,4.867,0.63,2.24,0.003882553,0.009713557,0.000652262,1.495460004,0.137067,0.546987,0.684054,0.97356,-10.47500038,60.59999847
2002,10,2003,6.129032258,107.4,23.692,0.69,1.8,0.003882553,0.003614347,N/A,1.512150406,0.25776,1.805394,2.063154,1.84728,-3.714999914,77.76000214
2002,11,2003,3.5,148.9,90.981,0.67,2.32,0.003882553,0.002936657,0.000326131,1.36527487,0.294822,2.038441,2.333263,1.29543,1.904999971,66.04000092
2002,12,2003,-3.096774194,106.6,35.702,0.68,1.76,0.003882553,0.002258967,N/A,1.442050718,0.116194,0.961532,1.077726,0.65026,9.430000305,122.3600006
2003,1,2003,-8.451612903,45.9,19.838,0.72,1.6,0.003882553,0.005195623,N/A,1.492121924,0.049572,0.864756,0.914328,0.37638,14.92000008,74.93000031
2003,2,2003,-5.103448276,65.3,9.083,0.75,1.51,0.003882553,0.033658603,0.000326131,1.625645138,0.082931,0.859348,0.942279,0.56158,17.49500084,116.3600006
2003,3,2003,2.129032258,100.1,166.876,0.72,2.11,0.003882553,0.103912465,0.000652262,1.308527504,0.237237,1.783782,2.021019,1.7017,17.63500023,151.7400055
2003,4,2003,4.333333333,71.9,115.779,0.67,2.08,0.003882553,0.041790883,0.000978393,1.301851343,0.150271,1.067715,1.217986,1.09288,12.93000031,156.6699982
2003,5,2003,11.64516129,135.9,105.164,0.68,2.17,0.003882553,0.00609921,0.000326131,1.371951031,0.331596,1.557414,1.88901,2.24235,5.425000191,188.2200012
2003,6,2004,16.16666667,60.6,29.753,0.71,1.95,0.003882553,0.002258967,N/A,1.398655674,0.150288,0.692658,0.842946,1.3029,1.149999976,120.0400009
2003,7,2004,17.4516129,127,6.682,0.71,2.3,0.004659064,0.002484863,0.000326131,1.485445763,0.32893,1.58496,1.91389,2.5146,-6.105000019,186.75
2003,8,2004,16.80645161,245,127.491,0.66,4.32,0.003882553,0.003614347,0.000652262,1.195032771,0.2891,1.65865,1.94775,2.695,-14.27999973,26.72999954
2003,9,2004,12.3,200,92.803,0.66,3.42,0.003882553,0.002258967,0.000652262,1.221737414,0.29,1.3,1.59,2.46,-8.010000229,35.47999954
2003,10,2004,7.870967742,196.5,166.152,0.62,3.2,0.003882553,0.011068936,0.000652262,1.255118218,0.394965,2.41302,2.807985,1.94535,-1.889999986,49.95999908
2003,11,2004,1.233333333,180.8,175.42,0.62,2.79,0.003882553,0.027333496,0.000326131,1.241765896,0.24408,1.932752,2.176832,2.3504,3.565000057,118.2600021
2003,12,2004,-7.516129032,246,228.134,0.57,2.2,0.003882553,0.098716842,N/A,1.221737414,0.0984,1.75152,1.84992,1.5744,11.14000034,151.5
2004,1,2004,-6.193548387,39.8,37.869,0.6,1.89,0.003882553,0.026204013,N/A,1.351922548,0.078008,0.914206,0.992214,0.56516,13.41499996,76.29000092
2004,2,2004,-7.178571429,43.3,10.354,0.68,1.66,0.003882553,0.065961826,N/A,1.528840808,0.071012,0.873794,0.944806,0.61486,16.71999931,133.1000061
2004,3,2004,-2.516129032,82.2,84.569,0.67,1.95,0.003882553,0.138926448,0.000326131,1.328555986,0.646914,3.809148,4.456062,2.99208,16.26000023,173.4700012
2004,4,2004,5.066666667,115.1,161.747,0.6,2.05,0.003882553,0.070253862,N/A,1.251780137,0.225596,0.885119,1.110715,1.11647,12.96000004,100.7399979
2004,5,2004,13.16129032,154.2,118.348,0.62,2.44,0.003882553,0.00474383,N/A,1.285160941,0.337698,1.733208,2.070906,2.14338,6.110000134,46.33000183
2004,6,2005,18.16666667,75.2,27.627,0.63,1.93,0.003882553,0.003162553,N/A,1.345246388,0.170704,1.005424,1.176128,1.692,0.150000006,110.9800034
2004,7,2005,17.51612903,140.1,32.087,0.68,2.16,0.003882553,0.00271076,0.000978393,1.422022236,0.240972,1.524288,1.76526,2.46576,-7.070000172,121.7900009
2004,8,2005,20.22580645,193.2,55.511,0.66,3.5,0.003882553,0.002258967,0.000326131,1.328555986,0.245364,1.53594,1.781304,3.40032,-10.59500027,71.27999878
2004,9,2005,14.76666667,93,53.409,0.65,2.63,0.003882553,0.002258967,0.000652262,1.301851343,0.04464,0.47523,0.51987,0.5766,-6.559999943,71.54000092
2004,10,2005,8.64516129,60.5,21.081,0.64,2.18,0.003882553,0.002258967,0.000652262,1.45874112,0.040535,0.413215,0.45375,0.49005,-5.085000038,95.81999969
2004,11,2005,2.766666667,154.1,118.076,0.67,2.85,0.003882553,0.040661399,N/A,1.298513263,0.135608,1.27903,1.414638,1.3869,4.570000172,159.0700073
2004,12,2005,-0.806451613,163,135.738,0.64,2.35,0.003882553,0.011068936,N/A,1.265132459,0.15322,1.92666,2.07988,1.4181,7.289999962,136.6900024
2005,1,2005,-3.129032258,79.6,45.313,0.68,1.52,0.003882553,0.033206809,N/A,1.36527487,0.11144,1.34922,1.46066,0.8756,16.89999962,145.2400055
2005,2,2005,-3.892857143,99,25.448,0.7,1.35,0.003882553,0.03049605,N/A,1.401993754,0.05742,1.03158,1.089,0.9009,18.46500015,109.4800034
2005,3,2005,-1.322580645,92.9,54.961,0.7,1.65,0.003882553,0.090132769,N/A,1.295175182,0.144924,1.197481,1.342405,0.86397,17.38999939,129.7799988
2005,4,2005,5.1,191.8,330.54,0.57,2.2,0.003882553,0.073642312,N/A,1.154975807,0.43155,1.935262,2.366812,3.03044,14.27499962,101.9199982
2005,5,2005,9.935483871,92.6,84.175,0.61,1.87,0.003882553,0.00406614,N/A,1.258456298,0.219462,1.007488,1.22695,1.21306,7.414999962,349.4899902
