Year,Month,WaterYear,CSMeanTempC,CSPrecipitationmm,Runoffmm,StrCamgL,StrDOCmgL,StrNH4NmgL,StrNO3NmgL,StrPO4PmgL,StrSO4SmgL,depNH4Nkgha,depNO3Nkgha,depTotNkgha,depSO4Skgha,NAMGridTempC,NAMGridPrecipitationmm
1996,10,1997,N/A,194.3,95.15,0.58,11.85,0.004659064,0.002258967,0.002609049,1.425360316,0.188471,1.449478,1.637949,1.51554,5.671926788,190.4972136
1996,11,1997,N/A,142,107.635,0.67,7.34,0.004659064,0.003162553,0.001630656,1.492121924,0.15194,1.1715,1.32344,1.6756,-1.870684941,88.13278362
1996,12,1997,N/A,225.9,157.048,0.55,8.43,0.015530214,0.030721946,0.00293518,1.265132459,0.178461,2.383245,2.561706,1.89756,-2.799076578,154.2640501
1997,1,1997,N/A,142.5,21.191,0.67,6.49,0.009318128,0.070705656,0.000652262,1.525502727,0.126825,1.623075,1.7499,1.15425,-9.663924604,93.98999999
1997,2,1997,N/A,87.4,27.019,0.7,6.3,0.005435575,0.095780185,0.000978393,1.532178888,0.134596,1.35907,1.493666,1.1799,-5.589342117,66.73987367
1997,3,1997,N/A,160.8,42.435,0.69,6.41,0.006212086,0.107978605,0.000978393,1.575573933,0.315168,2.965152,3.28032,2.34768,-4.971723321,108.7534189
1997,4,1997,N/A,73.2,143.141,0.56,7.59,0.006212086,0.091714045,0.000978393,1.45874112,0.199104,0.99918,1.198284,1.12728,1.942279404,93.57493929
1997,5,1997,N/A,109.5,275.204,0.47,8.29,0.003882553,0.032529119,0.001304525,1.205047012,0.50151,2.24037,2.74188,2.61705,7.051309115,112.6821524
1997,6,1998,N/A,79.6,29.103,0.65,6.93,0.02251881,0.002258967,0.001304525,1.298513263,0.46964,2.3482,2.81784,3.08052,15.3136048,80.87519112
1997,7,1998,N/A,198,81.245,0.68,7.99,0.013200682,0.002258967,0.001630656,1.355260629,0.36036,2.14434,2.5047,3.465,16.56416847,143.4169582
1997,8,1998,N/A,146.7,27.547,0.73,9.72,0.004659064,0.003162553,0.002282918,1.558883531,0.340344,2.232774,2.573118,3.19806,15.75409236,143.1232873
1997,9,1998,N/A,76.9,14.303,0.73,7.52,0.013977193,0.002258967,0.001630656,1.502136165,0.245311,0.99201,1.237321,1.56876,11.6758406,76.56632967
1997,10,1998,N/A,48.9,19.931,0.71,8.86,0.020965789,0.002258967,0.001630656,1.625645138,0.2445,1.567734,1.812234,1.33008,5.512085039,50.35215204
1997,11,1998,N/A,198.6,107.75,0.67,9.55,0.010094639,0.00338845,0.001956787,1.605616656,0.252222,2.208432,2.460654,1.60866,-1.017617832,165.3936737
1997,12,1998,N/A,89.5,9.721,0.81,5.12,0.009318128,0.035465776,0.000978393,1.575573933,0.11098,1.43558,1.54656,0.88605,-5.521439232,77.44341674
1998,1,1998,N/A,184,67.746,0.66,7.68,0.003882553,0.121080611,0.001630656,1.608954737,0.09936,1.58792,1.68728,1.1408,-6.096660898,137.7444309
1998,2,1998,N/A,71.2,29.986,0.75,5.98,0.003882553,0.068220792,0.000978393,1.598940496,0.029904,0.634392,0.664296,0.50552,-3.467812161,81.52455554
1998,3,1998,N/A,143.8,169.929,0.58,7.66,0.013977193,0.083807662,0.001630656,1.348584468,0.142362,1.978688,2.12105,1.13602,-1.356779767,105.523799
1998,4,1998,N/A,56.3,180.041,0.48,8.95,0.005435575,0.038854226,0.002282918,1.191694691,0.23083,1.194123,1.424953,1.15415,4.82715052,68.2681032
1998,5,1998,N/A,103.9,69.508,0.53,10.28,0.003882553,0.002258967,0.002609049,1.211723173,0.55067,1.428625,1.979295,1.96371,13.06330762,79.3251899
1998,6,1999,N/A,345,239.328,0.59,11.47,0.003882553,0.002258967,0.002282918,1.144961566,0.3519,2.76345,3.11535,3.4155,14.57125565,265.5259407
1998,7,1999,N/A,155.4,63.182,0.62,13.24,0.003882553,0.002258967,0.001956787,1.178342369,0.259518,1.420356,1.679874,2.43978,17.39059395,126.2322782
1998,8,1999,N/A,101.2,14.912,0.78,15.19,0.005435575,0.00271076,0.003913574,1.422022236,0.284372,1.460316,1.744688,2.2264,17.06798961,113.8084811
1998,9,1999,N/A,82.5,15.898,0.74,9.24,0.003882553,0.002258967,0.002609049,1.412007995,0.429825,1.54605,1.975875,2.706,13.10663682,98.74658097
1998,10,1999,N/A,132.5,83.413,0.67,12.58,0.003882553,0.002258967,0.003587442,1.512150406,0.208025,1.874875,2.0829,2.02725,6.997794405,104.1145576
1998,11,1999,N/A,135.5,55.692,0.65,8.38,0.003882553,0.02846298,0.001304525,1.542193129,0.3523,2.55824,2.91054,2.01895,0.694748629,98.23810288
1998,12,1999,N/A,73.5,69.126,0.65,8.83,0.003882553,0.043146263,0.001956787,1.54553121,0.146265,1.570695,1.71696,0.99225,-2.469211545,48.64164517
1999,1,1999,-9.161290323,212,88.386,0.54,9.97,0.003882553,0.17800657,0.00293518,1.385303352,0.06996,2.48252,2.55248,1.2508,-8.473202355,166.7812651
1999,2,1999,-5.464285714,80.3,21.138,0.73,7.05,0.003882553,0.128309305,0.001304525,1.478769602,0.197538,1.467884,1.665422,1.46949,-5.810078639,39.21531726
1999,3,1999,-3,171,111.141,0.57,10.25,0.003882553,0.187268334,0.003261311,1.288499021,0.13167,1.24146,1.37313,1.6758,-2.507757111,146.0575915
1999,4,1999,3.166666667,19.7,162.924,0.61,9.27,0.003882553,0.104138362,0.002282918,1.261794379,0.206062,1.066558,1.27262,0.89635,3.732244582,24.47873359
1999,5,1999,10.90322581,148.8,153.242,0.51,13.12,0.014753703,0.015135076,0.006196492,1.038142994,0.166656,0.88536,1.052016,1.22016,11.67609385,104.0194943
1999,6,2000,16,80.8,9.482,0.74,7.54,0.003882553,0.002258967,0.001956787,1.355260629,0.27472,1.344512,1.619232,1.59176,17.04520624,82.45772263
1999,7,2000,18.29032258,131.9,17.755,0.77,10.16,0.003882553,0.002484863,0.00293518,1.331894066,0.336345,1.394183,1.730528,1.95212,18.71077557,109.726835
1999,8,2000,14.93548387,82.4,5.167,0.91,10.61,0.003882553,0.002936657,0.004239705,1.415346075,0.458968,1.92404,2.383008,2.99112,15.97669255,85.46430535
1999,9,2000,13.36666667,312.6,174.95,0.61,17,0.01164766,0.004517933,0.008805541,1.18501853,0.26571,1.481724,1.747434,2.12568,14.55178458,271.7303818
1999,10,2000,2.967741935,80.1,65.251,0.66,9.1,0.003882553,0.002258967,0.002282918,1.408669915,0.070488,0.749736,0.820224,0.80901,5.093020596,112.3835436
1999,11,2000,0.066666667,128,96.755,0.66,8.53,0.006988596,0.03049605,0.001956787,1.472093442,0.50944,2.5664,3.07584,2.5344,2.790888789,94.28215278
1999,12,2000,-6.64516129,63,26.854,0.71,6.31,0.004659064,0.069802069,0.001304525,1.515488486,0.10773,1.21653,1.32426,1.0773,-4.450373215,47.35658211
2000,1,2000,-12.06451613,123.1,20.286,0.77,4.45,0.003882553,0.156320491,0.001304525,1.512150406,0.327446,2.556787,2.884233,1.9696,-10.19449387,110.8973431
2000,2,2000,-7.586206897,100,24.683,0.87,6.4,0.013977193,0.4332698,0.001956787,1.682392505,0.206,1.395,1.601,1.16,-6.465822667,90.69835248
2000,3,2000,-0.580645161,114.6,100.178,0.65,7.45,0.005435575,0.331164508,0.001630656,1.4620792,0.443502,2.408892,2.852394,2.4639,0.142215188,88.05784684
2000,4,2000,0.966666667,245.4,322.775,0.49,8.05,0.004659064,0.166485841,0.001956787,1.225075494,0.4908,2.996334,3.487134,3.63192,3.048227835,170.1937971
2000,5,2000,7.193548387,138.4,148.783,0.5,8.93,0.003882553,0.035691673,0.001630656,1.191694691,0.838704,2.327888,3.166592,3.5292,9.811962248,158.9408905
2000,6,2001,12.93333333,84.6,16.264,0.65,6.46,0.003882553,0.002258967,0.000978393,1.381965272,0.326556,1.263924,1.59048,1.95426,14.42329146,88.37873483
2000,7,2001,14.90322581,97.1,8.082,0.74,9.95,0.003882553,0.003840243,0.002282918,1.345246388,0.096129,0.940899,1.037028,0.99042,15.7168991,148.9408826
2000,8,2001,14.64516129,106.2,30.051,0.69,9.36,0.003882553,0.002258967,0.001956787,1.425360316,0.3186,1.461312,1.779912,2.1771,15.63386113,91.31240468
2000,9,2001,9.6,100.6,39.076,0.74,7.1,0.014753703,0.004517933,0.001956787,1.45874112,0.124744,0.958718,1.083462,1.36816,11.69291134,82.19151973
2000,10,2001,4.064516129,82.2,39.22,0.69,11.48,0.009318128,0.002258967,0.001956787,1.538855049,0.141384,0.839262,0.980646,1.08504,6.390886065,87.88329257
2000,11,2001,-1.5,112.7,55.277,0.71,8.13,0.003882553,0.014683283,0.001630656,1.535516969,0.189336,2.004933,2.194269,1.09319,0.444303802,97.98025609
2000,12,2001,-9.483870968,160.8,107.575,0.66,7.35,0.003882553,0.067994896,0.001630656,1.36193679,0.085224,1.130424,1.215648,0.85224,-9.026139006,135.3250682
2001,1,2001,-8.193548387,54.9,7.068,0.75,4.39,0.003882553,0.082904075,0.000652262,1.452064959,0.091134,1.315953,1.407087,0.59292,-8.334050504,39.95164668
2001,2,2001,-8.678571429,116.7,7.882,0.93,5.34,0.004659064,0.212116967,0.000978393,1.592264335,0.201891,2.22897,2.430861,1.33038,-7.725886049,88.4082264
2001,3,2001,-6.096774194,134.5,4.22,0.88,4.09,0.010094639,0.164000977,0.001304525,1.522164647,0.092805,1.591135,1.68394,0.7801,-4.998734184,149.4405073
2001,4,2001,1.266666667,56.9,189.675,0.62,9.56,0.004659064,0.279885965,0.002282918,1.385303352,0.269706,1.247817,1.517523,1.84356,2.964810139,25.46949377
2001,5,2001,9.580645161,62.7,137.181,0.48,8.95,0.003882553,0.071609242,0.002282918,1.104904601,0.16302,0.742368,0.905388,0.90288,11.18683566,53.26341788
2001,6,2002,15.76666667,126.9,76.403,0.49,11.85,0.01087115,0.01287611,0.003587442,1.054833396,0.162432,1.185246,1.347678,1.35783,15.85531672,111.5689889
2001,7,2002,15,118,12.561,0.71,9.31,0.003882553,0.002484863,0.003587442,1.27180862,0.23954,1.11982,1.35936,1.77,15.93183542,95.65658231
2001,8,2002,17.48387097,45.1,0.281,0.7,10.3,0.003882553,0.002258967,0.004239705,1.315203664,0.153791,0.933119,1.08691,1.46575,18.24189872,45.88202624
2001,9,2002,11.43333333,157,47.828,0.65,19.53,0.029507407,0.003162553,0.005218098,1.488783843,0.19782,1.19791,1.39573,1.5386,12.76563263,133.4708845
2001,10,2002,4.709677419,64.6,16.572,0.81,7.56,0.003882553,0.00271076,0.001304525,1.625645138,0.21318,1.22417,1.43735,1.35014,7.378924092,57.23924101
2001,11,2002,-0.133333333,91.9,46.351,0.78,10.74,0.003882553,0.016716353,0.002282918,1.809239559,0.322569,2.303933,2.626502,1.84719,2.190189896,64.71493907
2001,12,2002,-3.032258065,82.1,36.529,0.74,8.06,0.004659064,0.01152073,0.001304525,1.669040183,0.119045,1.360397,1.479442,0.94415,-2.20037971,65.31670689
2002,1,2002,-5.580645161,103.9,9.762,0.94,5.44,0.004659064,0.092617632,0.000978393,1.695744826,0.211956,2.03644,2.248396,0.9351,-4.693860676,72.9101266
2002,2,2002,-6.214285714,76.5,25.91,0.84,7.9,0.003882553,0.153157938,0.001304525,1.799225318,0.13923,0.999855,1.139085,0.94095,-5.597974795,91.55822879
2002,3,2002,-3.225806452,151.5,64.285,0.72,8.16,0.003882553,0.147736418,0.000978393,1.725787549,0.352995,2.158875,2.51187,1.9695,-2.779367079,105.8107606
2002,4,2002,2.666666667,155.3,292.487,0.54,8.97,0.006212086,0.074320002,0.004239705,1.341908307,0.451923,2.459952,2.911875,2.54692,4.520569518,133.3839229
2002,5,2002,7.35483871,144.5,102.841,0.51,10.49,0.003882553,0.015360973,0.001956787,1.225075494,0.368475,1.5606,1.929075,1.8496,8.200379939,126.6031626
2002,6,2003,14.26666667,129.2,57.558,0.55,14.36,0.003882553,0.002484863,0.003261311,1.27180862,0.480624,2.148596,2.62922,3.20416,14.02702516,171.7264514
2002,7,2003,17.25806452,60.5,5.062,0.71,7.2,0.003882553,0.002484863,0.001630656,1.45540304,0.124025,1.30317,1.427195,1.7061,17.6527215,68.10620117
2002,8,2003,17.87096774,51.8,0.2,0.68,9.16,0.006988596,0.002258967,0.002609049,1.415346075,0.027454,0.531468,0.558922,0.68894,18.17417715,47.05303839
2002,9,2003,13.66666667,130.9,19.902,0.74,11.39,0.02251881,0.011746626,0.003913574,1.759168353,0.133518,0.566797,0.700315,1.02102,14.52658224,118.513038
2002,10,2003,2.129032258,111.4,47.68,0.71,9.79,0.003882553,0.002936657,0.001630656,1.712435228,0.27293,1.688824,1.961754,1.88266,4.751455766,97.61493866
2002,11,2003,-3.566666667,153.2,106.089,0.63,9.08,0.003882553,0.008584073,0.001630656,1.488783843,0.219076,1.718904,1.93798,1.21028,-1.264177236,125.8992426
2002,12,2003,-8.64516129,111.3,21.582,0.72,6.92,0.003882553,0.047438299,0.000978393,1.54553121,0.08904,0.721224,0.810264,0.51198,-6.727341712,83.81556634
2003,1,2003,-14.64516129,53.9,9.468,0.76,5.89,0.003882553,0.067091309,0.000978393,1.558883531,0.045815,0.823053,0.868868,0.35035,-12.77297465,60.7908852
2003,2,2003,-12.14285714,62.4,2.399,0.88,3.97,0.003882553,0.125824441,0.000978393,1.535516969,0.086736,0.810576,0.897312,0.54288,-10.32113948,60.2489865
2003,3,2003,-5.064516129,99.2,88.144,0.71,7.5,0.003882553,0.341103961,0.001630656,1.582250094,0.205344,1.47312,1.678464,1.488,-3.570379767,77.1532925
2003,4,2003,0.533333333,81,170.196,0.54,8.91,0.003882553,0.122661888,0.002282918,1.311865584,0.162,1.04409,1.20609,1.0449,2.056202578,66.7767081
2003,5,2003,7.935483871,160.1,128.628,0.52,10.05,0.003882553,0.026204013,0.002282918,1.258456298,0.366629,1.58499,1.951619,2.4015,9.560506519,121.4589873
2003,6,2004,14.63333333,70.3,31.844,0.59,8.14,0.003882553,0.002258967,0.001630656,1.341908307,0.130055,0.692455,0.82251,1.16698,15.08177229,72.70354597
2003,7,2004,17.06451613,122.5,11.927,0.68,9.94,0.003882553,0.011746626,0.001630656,1.418684156,0.30625,1.40875,1.715,2.303,17.66398652,114.3093691
2003,8,2004,16.48387097,262.9,147.595,0.5,17.53,0.003882553,0.003614347,0.003587442,1.138285405,0.39435,1.745656,2.140006,2.97077,17.80898695,153.7677253
2003,9,2004,11.6,208.9,116.627,0.57,18.68,0.017083235,0.002258967,0.002282918,1.225075494,0.415711,1.4623,1.878011,2.96638,13.05993649,156.4599974
2003,10,2004,3.322580645,215.6,161.293,0.53,16.12,0.008541618,0.0135538,0.004565836,1.18835661,0.135828,1.321628,1.457456,1.078,5.568544273,184.9530356
2003,11,2004,-0.7,169.1,145.272,0.53,9.68,0.003882553,0.011746626,0.002282918,1.261794379,0.216448,1.706219,1.922667,2.13066,1.285949349,118.313545
2003,12,2004,-6.516129032,248.7,162.868,0.5,7.37,0.003882553,0.082452282,0.001630656,1.18168045,0.084558,1.484739,1.569297,1.34298,-5.973544296,184.0472196
2004,1,2004,-14.80645161,45.9,14.936,0.6,6.64,0.003882553,0.042242676,0.001304525,1.335232147,0.099603,0.987768,1.087371,0.70686,-14.06329133,25.98341749
2004,2,2004,-8,47.8,1.934,0.79,3.89,0.003882553,0.043372159,0.000978393,1.435374558,0.084128,0.858966,0.943094,0.67876,-7.853037991,34.71126479
2004,3,2004,-2.451612903,88.1,45.828,0.69,6.64,0.003882553,0.301572045,0.001630656,1.468755361,0.448429,2.876465,3.324894,2.25536,-1.721582274,49.24354389
2004,4,2004,2.666666667,120.3,206.03,0.5,7.82,0.007765107,0.150221281,0.001630656,1.205047012,0.318795,1.153677,1.472472,1.45563,3.749683576,119.1321508
2004,5,2004,8.258064516,157.6,109.595,0.49,10.45,0.003882553,0.010391246,0.002282918,1.114918842,0.400304,1.763544,2.163848,2.0488,11.29563277,151.2499998
2004,6,2005,12.96666667,85.5,21.003,0.58,6.89,0.003882553,0.00406614,0.000978393,1.281822861,0.25137,1.132875,1.384245,1.9152,13.58613947,75.01810079
2004,7,2005,16.19354839,160.6,50.436,0.64,8.21,0.003882553,0.003614347,0.001630656,1.345246388,0.290686,1.748934,2.03962,2.63384,16.88398772,131.0718925
2004,8,2005,15.96774194,186.8,82.317,0.62,11.79,0.006988596,0.002258967,0.00293518,1.298513263,0.267124,1.445832,1.712956,3.3624,16.43829085,168.7137998
2004,9,2005,12.53333333,96.5,62.174,0.63,9.89,0.004659064,0.002258967,0.001956787,1.295175182,0.070445,0.688045,0.75849,0.772,13.11158227,100.5065839
2004,10,2005,4.516129032,58.9,21.637,0.69,7.73,0.003882553,0.002258967,0.001956787,1.36193679,0.054777,0.401109,0.455886,0.63023,6.241012615,45.81151967
2004,11,2005,-2.066666667,160.6,124.347,0.59,9.94,0.003882553,0.146381038,0.000652262,1.27848478,0.138116,1.210924,1.34904,1.41328,0.303037933,110.3088578
2004,12,2005,-7.677419355,163.9,100.971,0.59,6.43,0.003882553,0.125372648,N/A,1.231751655,0.140954,1.752091,1.893045,1.29481,-6.886518828,120.9436705
2005,1,2005,-12.09677419,79.9,28.384,0.7,4.35,0.003882553,0.187946024,N/A,1.36861295,0.078302,1.079449,1.157751,0.63121,-10.44158241,70.48632938
2005,2,2005,-7.071428571,106.5,6.731,0.8,3.52,0.003882553,0.134408514,N/A,1.378627191,0.075615,1.112925,1.18854,0.9585,-6.443164662,70.81354378
2005,3,2005,-5.580645161,97.7,20.78,0.69,6.45,0.003882553,0.324613505,N/A,1.348584468,0.094769,0.931081,1.02585,0.64482,-4.922278573,95.51709158
2005,4,2005,4.333333333,208.8,414.709,0.47,7.49,0.003882553,0.206921343,N/A,1.041481074,0.359136,1.682928,2.042064,2.61,4.745506196,159.168858
2005,5,2005,6.677419355,83,79.04,0.48,7.85,0.003882553,0.048341886,N/A,1.09489036,0.24568,1.09311,1.33879,1.1952,7.448291084,134.4429101
2005,6,2006,17.23333333,187.2,107.53,0.51,9.9,0.003882553,0.002258967,N/A,1.084876119,0.4212,1.579968,2.001168,2.82672,17.05696256,145.9555703
2005,7,2006,17.70967742,123.2,46.538,0.6,8.5,0.003882553,0.002258967,N/A,1.261794379,0.360976,0.983136,1.344112,2.63648,18.62835469,106.8235462
2005,8,2006,17.09677419,241.8,81.6,0.61,10.65,0.003882553,0.002258967,N/A,1.381965272,0.32643,1.327482,1.653912,2.80488,17.56423984,128.3343019
2005,9,2006,13.1,92.4,45.243,0.66,8.53,0.003882553,0.002258967,N/A,1.395317593,0.169092,0.828828,0.99792,1.42296,14.42297472,101.2510136
2005,10,2006,4.967741935,345.6,283.404,0.48,10.98,0.003882553,0.002258967,N/A,1.061509557,0.131328,0.162432,0.29376,0.38016,7.544999907,348.4910047
2005,11,2006,-1.066666667,181.7,147.793,0.55,6.75,0.003882553,0.064380549,N/A,1.154975807,0.201687,1.829719,2.031406,1.90785,0.82430381,159.8575932
2005,12,2006,-8.741935484,107,53.391,0.56,5.22,0.003882553,0.184331677,N/A,1.265132459,0.03317,1.07214,1.10531,0.749,-6.696012624,101.005314
2006,1,2006,-5.161290323,167.1,135.236,0.59,5.54,0.003882553,0.242387119,N/A,1.18835661,0.148719,1.709433,1.858152,1.47048,-4.169430359,108.402281
2006,2,2006,-9,72.5,47.615,0.59,5.24,0.003882553,0.189075507,N/A,1.171666209,0.12325,1.3862,1.50945,0.7685,-7.301012697,60.16341811
2006,3,2006,-3.225806452,54.7,45.804,0.6,5.63,0.003882553,0.300442562,N/A,1.18835661,0.341328,1.731255,2.072583,1.8051,-3.227341761,44.54721369
2006,4,2006,3.5,81.6,114.165,0.58,5.5,0.003882553,0.233125356,N/A,1.108242682,0.20808,0.939216,1.147296,1.29744,4.656835393,86.07518894
2006,5,2006,9.612903226,272.8,224.869,0.43,9.57,0.003882553,0.017845836,N/A,0.841196252,0.280984,0.807488,1.088472,1.39128,10.44594968,232.2177253
2006,6,2007,15,193.9,87.43,0.52,8.44,0.01087115,0.002258967,N/A,0.99808603,0.215229,1.359239,1.574468,2.09412,15.37037981,243.058355
2006,7,2007,18.16129032,129.3,39.575,0.63,6.96,0.004659064,0.00406614,N/A,1.198370852,0.054306,0.288339,0.342645,2.37912,18.8697469,157.2912687
2006,8,2007,14.09677419,83,4.312,0.75,6.94,0.003882553,0.002258967,N/A,1.255118218,0.12948,0.59179,0.72127,1.2533,15.64126542,119.6811402
2006,9,2007,9.7,79.7,6.931,0.82,11.56,0.003882553,0.002258967,N/A,1.418684156,0.120347,0.679841,0.800188,1.17956,12.17702532,76.41379789
2006,10,2007,3.806451613,294.5,213.007,0.52,10.35,0.003882553,0.032755016,N/A,1.128271164,0.120745,1.257515,1.37826,1.6492,5.919999907,231.6174683
2006,11,2007,2.2,146.9,145.569,0.45,10.62,0.003882553,0.032303223,N/A,0.951352904,0.047008,0.525902,0.57291,0.83733,3.882531736,111.9065838
2006,12,2007,-4.35483871,134.1,76.914,0.55,6.42,0.003882553,0.107752708,N/A,1.154975807,0.138123,1.598472,1.736595,1.19349,-1.712658232,103.275445
2007,1,2007,-9.483870968,92.3,53.082,0.56,5.66,0.003882553,0.194045234,N/A,1.131609244,0.058149,0.861159,0.919308,0.58149,-7.61512661,84.81835464
2007,2,2007,-12.75,77.6,2.654,0.81,3.04,0.003882553,0.129890581,N/A,1.288499021,0.04268,0.793848,0.836528,0.25608,-11.38905065,62.5694936
2007,3,2007,-4.451612903,102,36.973,0.7,4.98,0.003882553,0.323709918,N/A,1.201708932,0.14892,1.01898,1.1679,1.0506,-4.199936686,89.62189918
2007,4,2007,1.366666667,196.7,198.184,0.43,7.09,0.003882553,0.193141647,N/A,0.994747949,0.269479,1.286418,1.555897,1.53426,1.981962008,179.0699994
2007,5,2007,8.967741935,76.7,123.512,0.43,7.4,0.003882553,0.110689365,N/A,0.978057547,0.266916,0.661154,0.92807,1.33458,10.468481,91.71076135
2007,6,2008,15.23333333,86.9,22.599,0.57,8.24,0.003882553,0.002258967,N/A,1.074861878,0.370194,0.998481,1.368675,1.68586,15.02905053,96.42784573
2007,7,2008,17.29032258,163.1,58.923,0.65,7.31,0.003882553,0.002258967,N/A,1.148299646,0.484407,1.348837,1.833244,2.52805,16.24911407,152.6616508
2007,8,2008,17.32258065,97.1,15.775,0.7,6.29,0.003882553,0.004292037,N/A,1.348584468,0.397139,1.158403,1.555542,2.97126,16.64063251,83.89493841
2007,9,2008,13.2,113.8,23.361,0.71,7.34,0.003882553,0.002258967,N/A,1.36527487,0.249222,0.862604,1.111826,1.7639,13.4644937,97.97202427
2007,10,2008,8.161290323,185.9,113.446,0.61,7.53,0.003882553,0.002258967,N/A,1.281822861,0.156156,1.028027,1.184183,1.65451,9.195252757,153.8125284
2007,11,2008,-3.433333333,137.5,100.12,0.63,5.08,0.003882553,0.020104803,0.000326131,1.285160941,0.539,2.349875,2.888875,2.73625,-1.059936687,126.0016408
2007,12,2008,-8.451612903,172.8,37.397,0.6,7.32,0.003882553,0.093973012,N/A,1.321879825,0.10368,1.39104,1.49472,1.0368,-7.160253066,124.8896183
2008,1,2008,-8.161290323,90.8,67.398,0.61,5.85,0.003882553,0.089455079,N/A,1.258456298,0.096248,1.031488,1.127736,0.69916,-6.726708986,67.6027862
2008,2,2008,-8.586206897,216.2,63.014,0.62,5.67,0.003882553,0.088777389,N/A,1.27848478,0.231334,2.123084,2.354418,1.75122,-6.949683389,184.8379754
2008,3,2008,-5.774193548,169.5,65.625,0.59,6.14,0.003882553,0.110237572,N/A,1.211723173,0.2373,1.68483,1.92213,1.33905,-4.62499997,131.203547
2008,4,2008,4.3,123,373.92,0.42,7.84,0.003882553,0.070027966,N/A,0.951352904,0.30381,1.24968,1.55349,1.8081,5.280759612,109.2343047
2008,5,2008,8.35483871,48.2,84.2,0.42,7.73,0.003882553,0.023267356,N/A,0.894605538,0.167254,0.67239,0.839644,1.0122,8.823924016,33.36873492
2008,6,2009,15.86666667,153.2,46.525,0.51,11.1,0.003882553,0.002258967,N/A,1.061509557,0.52088,1.994664,2.515544,3.27848,15.82987351,162.5668291
2008,7,2009,17.70967742,161.9,64.59,0.59,12.23,0.003882553,0.002258967,N/A,1.121595003,0.255802,1.008637,1.264439,2.49326,17.98911438,199.7464544
2008,8,2009,15.67741935,245,164.319,0.49,13.81,0.003882553,0.002258967,N/A,0.958029065,0.1225,1.274,1.3965,1.715,15.58468335,174.9434208
2008,9,2009,11.83333333,173,58.054,0.51,13.7,0.003882553,0.002258967,N/A,1.00142411,0.14186,0.60723,0.74909,1.1764,13.03936693,137.7522844
2008,10,2009,5.258064516,167.2,90.498,0.54,8.75,0.003882553,0.002258967,0.000326131,1.078199958,0.21736,1.183776,1.401136,1.672,5.560189718,133.8658246
2008,11,2009,-0.566666667,174.3,93.187,0.51,7.91,0.003882553,0.00813228,N/A,1.078199958,0.134211,1.014426,1.148637,0.95865,0.07563291,119.3163294
2008,12,2009,-7.35483871,161.7,91.124,0.42,7.55,0.003882553,0.032980913,N/A,0.921310181,0.082467,0.871563,0.95403,0.58212,-5.996708834,161.2858251
2009,1,2009,-13.12903226,95.1,9.197,0.58,5.29,0.003882553,0.056474166,N/A,1.131609244,0.03804,0.771261,0.809301,0.26628,-11.9956332,74.19341973
2009,2,2009,-7.785714286,104.5,26.032,0.64,5.29,0.003882553,0.100298118,N/A,1.18835661,0.235125,1.399255,1.63438,1.09725,-6.99246823,70.61797497
2009,3,2009,-2.967741935,92.5,55.761,0.5,7.38,0.003882553,0.126276235,N/A,1.104904601,0.185,0.938875,1.123875,1.02675,-2.680632893,72.63911496
2009,4,2009,3.733333333,92.5,240.618,0.4,8.26,0.003882553,0.052633922,0.000326131,0.881253217,0.148,0.937025,1.085025,0.89725,4.784556974,86.89759634
2009,5,2009,9.161290323,162.9,90.619,0.41,9.49,0.003882553,0.00271076,0.000326131,0.81782969,0.091224,0.599472,0.690696,1.04256,10.02348131,144.8570899
2009,6,2010,13.4,177,80.163,0.5,8.83,0.003882553,0.002258967,N/A,0.904619779,0.07611,0.55578,0.63189,0.7434,13.72683509,152.2536642
2009,7,2010,14.5483871,246.2,116.628,0.44,13.11,0.003882553,0.002258967,N/A,0.771096565,0.238814,1.48951,1.728324,2.16656,15.91689892,217.8634242
2009,8,2010,16.32258065,150.6,63.052,0.49,11.34,0.003882553,0.002258967,N/A,0.901281699,0.121986,0.868962,0.990948,1.2801,17.28480974,138.517976
2009,9,2010,9.9,72,13.526,0.6,11.42,0.003882553,0.002258967,N/A,1.058171476,0.07776,0.34776,0.42552,0.8208,11.69993682,53.38101404
2009,10,2010,2.580645161,187.9,128.954,0.46,12.84,0.003882553,0.002258967,N/A,0.921310181,0.148441,1.332211,1.480652,1.25893,4.530063333,154.9517747
2009,11,2010,2.6,120.1,95.04,0.5,8.17,0.003882553,0.002258967,N/A,0.934662503,0.014412,0.303853,0.318265,0.32427,3.091139238,115.4979735
2009,12,2010,-7.516129032,147,89.692,0.52,6.88,0.003882553,0.008584073,N/A,0.948014824,0.0294,0.53802,0.56742,0.441,-6.722594895,107.8684797
2010,1,2010,-8.64516129,90.1,69.535,0.62,5.48,0.003882553,0.044953436,N/A,1.00142411,0.020723,0.4505,0.471223,0.41446,-7.373164557,77.41506156
2010,2,2010,-6.892857143,76.4,10.135,0.68,3.43,0.003882553,0.062573376,N/A,1.098228441,0.016808,0.474444,0.491252,0.35144,-5.60525322,97.58430143
2010,3,2010,2.322580645,120.2,144.853,0.48,7.43,0.003882553,0.061443892,N/A,0.827843931,0.045676,0.42671,0.472386,0.51686,0.957088588,147.5772128
2010,4,2010,5.8,96.4,137.874,0.44,6.83,0.003882553,0.0135538,N/A,0.82116777,0.408736,1.420936,1.829672,1.8316,6.339810245,93.48595081
