Year,Month ,Water Year,"Year, Month",CSMeanTempC,CSPrecipitationmm,Runoffmm,1 Ca (mg/L),1 TOC TC-IC(mg/L),1 NH4-N(mg/L),1 NO3+NO2-N(mg/L),1 TP(mg/L),1 SO4-S (mg/L),2 NH4-N (kg/ha),2 NO3-N (kg/ha),2 Total N (kg/ha),2 SO4-S (kg/ha),T2 (DegC),P2 (mm),FWACamgL,FWATOCTCICmgL,FWANH4NmgL,FWANO3NO2NmgL,FWATDPmgL,FWASO4SmgL,
2013,2,2013,20132,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0093558,0.007264345,0.016620145,0.006049955,-11.42000008,27.69000053,N/A,N/A,N/A,N/A,N/A,N/A,
2013,3,2013,20133,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.013211296,0.009449991,0.022661288,0.006296617,-6.505000114,37.04999924,N/A,N/A,N/A,N/A,N/A,N/A,
2013,4,2013,20134,N/A,N/A,N/A,1.8,N/A,0.17,0.07,0.07,1.2654,0.021353175,0.010129313,0.031482488,0.010501736,0.400000006,58.22000122,1.695868213,N/A,0.160165331,0.065950431,0.065950431,1.192195354,
2013,5,2013,20135,N/A,N/A,N/A,1.8,N/A,0.085,0.01,0.025,1.08225,0.019759415,0.009394936,0.029154351,0.008256828,10.67500019,70.45999908,0.129295544,N/A,0.007978701,0.000795549,0.001988872,0.091306787,
2013,6,2013,20136,N/A,N/A,N/A,2.65,N/A,0.045,0.01,0.025,0.44955,0.030841862,0.020099398,0.05094126,0.017792781,16.30500031,105.8499985,0.149911574,N/A,0.002082442,0.000606338,0.001515845,0.03227795,
2013,7,2013,20137,N/A,N/A,N/A,3.1,N/A,0.03,0.01,0.0425,0.1665,0.047713012,0.019038639,0.066751651,0.018027117,19.51000023,85.05000305,0.116906327,N/A,0.00214137,0.000632901,0.002477496,0.011749922,
2013,8,2013,20138,N/A,N/A,N/A,3.1,N/A,0.08,0.01,0.07,0.0999,0.025400789,0.009640391,0.03504118,0.009041072,18.92000008,65.23000336,0.873333333,N/A,0.022537634,0.002817204,0.01972043,0.028143871,
2013,9,2013,20139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.014752691,0.006613142,0.021365833,0.009776156,14.875,43.86999893,N/A,N/A,N/A,N/A,N/A,N/A,
2013,10,2013,201310,N/A,N/A,N/A,4.25,N/A,0.02,0.025,0.07,0.7659,0.010803783,0.005941391,0.016745174,0.009161804,6.21999979,88.38999939,0.486105769,N/A,0.003268029,0.004324519,0.008085337,0.104414712,
2013,11,2014,201411,N/A,N/A,N/A,4.05,N/A,0.01,0.055,0.07,0.64935,0.018606595,0.013425372,0.032031968,0.009017315,-3.575000048,19.22999954,0.287867647,N/A,0.000724265,0.003801471,0.005069853,0.04763614,
2013,12,2014,201412,N/A,N/A,N/A,5,N/A,0.28,0.01,0.08,0.5661,0.002524226,0.00366262,0.006186846,0.001590974,-17.57999992,39.49000168,0.824742268,N/A,0.046185567,0.001649485,0.013195876,0.09337732,
2014,1,2014,20141,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.002875002,0.002792766,0.005667768,0.001940243,-18.63500023,19.29000092,N/A,N/A,N/A,N/A,N/A,N/A,
2014,2,2014,20142,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.015500481,0.011618325,0.027118806,0.005566033,-16.68499947,23.19000053,N/A,N/A,N/A,N/A,N/A,N/A,
2014,3,2014,20143,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.031350644,0.013605019,0.044955662,0.013964527,-8.489999771,19.40999985,N/A,N/A,N/A,N/A,N/A,N/A,
2014,4,2014,20144,N/A,N/A,N/A,1.75,N/A,0.095,0.02,0.025,0.91575,0.010318132,0.004288422,0.014606554,0.005169403,2.095000029,65.41000366,0.137916113,N/A,0.007557133,0.001549162,0.001983741,0.072223522,
2014,5,2014,20145,N/A,N/A,N/A,2,N/A,0.03,0.02,0.025,0.4662,0.050096315,0.023662146,0.07375846,0.024073672,11.46500015,93.51000214,0.118416149,N/A,0.00202708,0.000793969,0.001689234,0.035213231,
2014,6,2014,20146,N/A,N/A,N/A,2.4,N/A,0.015,0.035,0.025,0.1332,0.05327722,0.026462581,0.079739801,0.02412836,17.21999931,178.8200073,0.046966472,N/A,0.000277674,0.000676113,0.000498049,0.002512712,
2014,7,2014,20147,N/A,N/A,N/A,2.8,N/A,0.035,0.04,0.025,0.001665,0.016558539,0.008074517,0.024633056,0.007644076,18.45000076,78.06999969,0.147296465,N/A,0.001716448,0.002151762,0.001344851,3.42E-05,
2014,8,2014,20148,N/A,N/A,N/A,3.7,N/A,0.03,0.04,0.025,0.2331,0.034559409,0.016415521,0.050974929,0.024522188,18.16500092,75.19999695,0.297172887,N/A,0.00240951,0.00321268,0.002007925,0.018721892,
2014,9,2014,20149,N/A,N/A,N/A,3.4,N/A,0.01,0.035,0.025,0.0999,0.010565457,0.006158719,0.016724176,0.006079385,13.59500027,60.95999908,0.193426375,N/A,0.000564995,0.002043892,0.001412487,0.005644296,
2014,10,2014,201410,N/A,N/A,N/A,3.15,N/A,0.01,0.03,0.025,0.08325,0.015430373,0.004875468,0.02030584,0.004472939,6.644999981,38.41999817,0.141142857,N/A,0.000453202,0.001359606,0.001133005,0.003234857,
2014,11,2015,201511,N/A,N/A,N/A,3.5,N/A,0.07,0.01,0.0375,0.11655,0.003849246,0.001586869,0.005436116,0.001291041,-6.914999962,13.72000027,0.235967927,N/A,0.001053837,0.000778923,0.002004582,0.010298969,
2014,12,2015,201512,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.016032993,0.007336603,0.023369596,0.006630087,-7.215000153,16.81999969,N/A,N/A,N/A,N/A,N/A,N/A,
2015,1,2015,20151,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.003478095,0.002993928,0.006472023,0.001815238,-11.85999966,14.39000034,N/A,N/A,N/A,N/A,N/A,N/A,
2015,2,2015,20152,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.003876291,0.00200488,0.00588117,0.001313932,-16.38999939,12.35000038,N/A,N/A,N/A,N/A,N/A,N/A,
2015,3,2015,20153,N/A,N/A,N/A,2.2,N/A,0.005,1.54,0.1,0.666,0.013343648,0.004752657,0.018096304,0.003832337,-1.86500001,15.14000034,1.721088435,N/A,0.003911565,1.204761905,0.078231293,0.521020408,
2015,4,2015,20154,N/A,N/A,N/A,1.65,N/A,0.075,0.815,0.025,0.51615,0.010252341,0.002881373,0.013133714,0.002542832,5.510000229,20.57999992,0.27799826,N/A,0.018506578,0.005891595,0.003313581,0.088159731,
2015,5,2015,20155,N/A,N/A,N/A,2.25,N/A,0.075,0.02,0.025,0.41625,0.027130884,0.014758474,0.041889357,0.011058581,11.21000004,126.2799988,0.109866743,N/A,0.003822767,0.001022972,0.001211823,0.021156957,
2015,6,2015,20156,N/A,N/A,N/A,2.75,N/A,0.045,0.01,0.025,0.1332,0.041370211,0.018034204,0.059404415,0.011186311,16.83499908,77.94000244,0.244804328,N/A,0.003118737,0.000964127,0.002410317,0.015550202,
2015,7,2015,20157,N/A,N/A,N/A,3.45,N/A,0.135,0.01,0.025,0.0666,0.034819336,0.015300914,0.05012025,0.011599443,20.25499916,78.09999847,0.992545498,N/A,0.012092624,0.003007412,0.007518531,0.020029366,
2015,8,2015,20158,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.020066032,0.009297381,0.029363413,0.007603026,17.93499947,82.62000275,N/A,N/A,N/A,N/A,N/A,N/A,
2015,9,2015,20159,N/A,N/A,N/A,4,N/A,0.04,0.01,0.025,0.0666,0.031786064,0.011695552,0.043481616,0.012881512,16.22500038,92.51999664,0.090552924,N/A,0.00071206,0.000226382,0.000565956,0.001507706,
2015,10,2015,201510,N/A,N/A,N/A,3.7,N/A,0.02,0.01,0.4475,0.0999,0.014001902,0.007070322,0.021072224,0.00729978,7.480000019,66.19999695,0.080974988,N/A,0.00045623,0.000228115,0.00296752,0.002849548,
2015,11,2016,201611,N/A,N/A,N/A,3.05,N/A,0.02,0.01,0.025,0.1998,0.027881897,0.007996458,0.035878355,0.011230757,1.575000048,61.54999924,0.140014268,N/A,0.001047193,0.000523596,0.001308991,0.012478162,
2015,12,2016,201612,N/A,N/A,N/A,2.55,N/A,0.015,0.01,0.025,0.28305,0.004627289,0.00545518,0.010082469,0.00333342,-4.815000057,42.29000092,0.127022776,N/A,0.000675029,0.000490912,0.00122728,0.014099528,
2016,1,2016,20161,N/A,N/A,N/A,2.4,N/A,0.03,0.03,0.06,0.2664,0.004503106,0.004638789,0.009141895,0.002156918,-11.97500038,18.65999985,0.267131243,N/A,0.003339141,0.003339141,0.006678281,0.029651568,
2016,2,2016,20162,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.008674064,0.005501527,0.014175591,0.004140006,-8.635000229,19.57999992,N/A,N/A,N/A,N/A,N/A,N/A,
2016,3,2016,20163,N/A,N/A,N/A,1.55,N/A,0.095,0.01,0.025,0.51615,0.02420201,0.00746095,0.03166296,0.005833577,0.430000007,45.31999969,0.18287525,N/A,0.01701078,0.001267312,0.00316828,0.072937078,
2016,4,2016,20164,N/A,N/A,N/A,1.6,N/A,0.02,0.01,0.025,0.2997,0.05061224,0.019931469,0.07054371,0.014989581,4.085000038,39.49000168,0.112963693,N/A,0.001448234,0.000724117,0.001810293,0.019773683,
2016,5,2016,20165,N/A,N/A,N/A,2.05,N/A,0.065,0.02,0.025,0.08325,0.011017067,0.005245667,0.016262734,0.002998593,12.68500042,47.41999817,0.073205506,N/A,0.001284682,0.000807576,0.001009469,0.003998961,
2016,6,2016,20166,N/A,N/A,N/A,2.6,N/A,0.02,0.02,0.025,0.04995,0.03937921,0.01831221,0.05769142,0.012891751,16.84499931,112.7900009,0.190601586,N/A,0.001446754,0.001446754,0.001808442,0.003403179,
2016,7,2016,20167,N/A,N/A,N/A,3.1,N/A,0.03,0.02,0.025,0.0333,0.047273725,0.015546055,0.062819781,0.011540446,19.74500084,125.2200012,0.057318745,N/A,0.000554698,0.000369798,0.000462248,0.000615714,
2016,8,2016,20168,N/A,N/A,N/A,3.433333333,N/A,0.056666667,0.03,0.063333333,0.0777,0.046981302,0.014327178,0.06130848,0.011523674,19.32500076,126.5800018,0.393249214,N/A,0.005195405,0.003146112,0.006381088,0.010072727,
2016,9,2016,20169,N/A,N/A,N/A,3.65,N/A,0.035,0.025,0.06,0.0666,0.014996879,0.007640965,0.022637843,0.007352265,14.75500011,102.8199997,0.416216277,N/A,0.003791317,0.002644944,0.006878238,0.007634845,
2016,10,2016,201610,N/A,N/A,N/A,3.35,66.9,0.05,0.04,0.095,0.04995,0.011471356,0.005059481,0.016530836,0.003853115,8.045000076,34.52999878,0.110122869,2.189062347,0.001343415,0.001161555,0.003030017,0.001390258,
