"solute","watershed","Bias_MARSS","Bias_L95_MARSS","Bias_U95_MARSS","Sig_MARSS","Bias_MKandSens","Bias_L95_MKandSens","Bias_U95_MKandSens","pval_MKandSens","Sig_MKandSens"
"SO4","GSWS09",-2.25388068830998,-11.9045571723511,8.16364347894858,"NS",-0.843926932809665,-1.61341336799794,0,0.0149653192832788,"Sig"
"SO4","HP3",-0.10091575643294,-62.7403454730511,62.2824579605981,"NS",-1.73391335371037,-5.22849933817573,0.951737392390328,0.149771434243759,"NS"
"SO4","HP3A",0.259227995615685,-12.5340809185209,13.0302366241164,"NS",-1.63193010683716,-3.56828918753638,0.443159995439143,0.0908294443225829,"NS"
"SO4","HP4",-0.0471590733181593,-8.09656221285588,8.34488161799092,"NS",-1.35423066338593,-3.28048432369298,0.465601420025093,0.11151501413045,"NS"
"SO4","HP5",-0.0831571185725632,-76.6429628500574,77.7766261950913,"NS",-1.42769290523857,-5.90134548735763,2.41221267302656,0.334376662862059,"NS"
"SO4","HP6",0.494501860388219,-86.7078164057366,96.0504916711205,"NS",-1.6828200755201,-5.64036307085032,1.67005229123873,0.220392015977527,"NS"
"SO4","HP6A",2.02971462576986,-111.368332409256,123.555342130209,"NS",-1.55568563595804,-8.77311856001324,4.46787122941625,0.431148080810489,"NS"
"SO4","NEIF",-10.9061377229142,-89.7096510011229,74.2038558544316,"NS",-5.54999195968996,-10.3027717987658,-0.959898733475326,0.0232016986209356,"Sig"
"SO4","NWIF",-4.71869806055722,-49.9314413748636,42.2466525055615,"NS",-4.26383434403851,-7.82959550902579,-1.46011546630208,0.00800623866079945,"Sig"
"SO4","S2",-3.84582414992685,-110.061190279726,120.646721033872,"NS",-1.1584346489259,-3.91778728228532,1.97793100658826,0.495515423266818,"NS"
"SO4","S5",-4.61111790234812,-100.537354018947,99.4246073991602,"NS",-2.36945908084851,-9.6606347891569,4.89515715481399,0.481968930323943,"NS"
"SO4","W9",-1.8585592444865,-11.1082664980686,6.23212727440254,"NS",-2.24720508991036,-3.1678156324224,-1.42255181204672,0.000241159823945164,"Sig"
"SO4","WS6",-2.15805716587525,-3.30743364201544,-0.963213218135595,"Sig",-2.38745482536203,-2.8657490679728,-1.95432851953783,9.36758972384653e-10,"Sig"
"SO4","WS7",-2.81668909405082,-3.76209042697124,-1.90648394361634,"Sig",-2.92994808733646,-3.79775190559939,-2.07894982514379,0.00014200392823321,"Sig"
"SO4","WS8",-2.97231280870802,-4.31223332280801,-1.63089074292024,"Sig",-2.99261531789285,-4.05988194359356,-1.99352364046769,0.000144791928494254,"Sig"
"SO4","WS9",-4.6230717313998,-16.0911404187208,7.6683979173997,"NS",-4.42988318289225,-6.12505043331699,-2.84107409758187,0.000261614063326966,"Sig"
"TDP","C32",-9.84737310511989,-81.2392977770744,62.9137570011866,"NS",-2.34346304666385,-8.54293076266742,3.41790600280191,0.39646351753767,"NS"
"TDP","C35",-6.61768523576751,-71.6893018242447,62.1562360260039,"NS",-2.56302465450015,-6.93493721039784,1.92889278172504,0.263515022598711,"NS"
"TDP","C38",0.537720440385137,-2.34969654516961,3.18421722439215,"NS",0.599452732912528,-1.25409544972653,2.46474146465245,0.474793909327313,"NS"
"TDP","EIF",1.42884999713218,-7.57200930705304,10.8850721359127,"NS",-0.910361147352567,-2.57743844626101,0.759107424401385,0.231120804986361,"NS"
"TDP","GSWS08",-1.47509263205903,-3.8219008271775,0.70100467344103,"NS",NA,NA,NA,NA,NA
"TDP","GSWS09",-1.75072166220014,-4.83822021454379,1.5129529602012,"NS",NA,NA,NA,NA,NA
"TDP","HP3",-3.48692406485083,-9.96638241724468,2.91954581152565,"NS",-2.1324667645036,-5.92126810956075,1.27073669238909,0.159487062394122,"NS"
"TDP","HP3A",-5.22061079831868,-55.4385428391194,48.8480379826192,"NS",NA,NA,NA,NA,NA
"TDP","HP4",-3.80993898637656,-8.5970565455594,1.09970358735039,"NS",-3.28843181110997,-6.51176896351988,-0.0855734290149179,0.0461797205690312,"Sig"
"TDP","HP5",-0.254373035505484,-46.9373725195851,53.8534342532311,"NS",-1.57775019766368,-7.13706773607196,3.70077875643404,0.45908710749369,"NS"
"TDP","HP6",-1.21138814600821,-35.3489004548971,32.8413633161873,"NS",NA,NA,NA,NA,NA
"TDP","HP6A",1.52496814980658,-38.2568917001247,42.9922241461899,"NS",-0.440255369020304,-4.56266173559942,3.91841465867061,0.814154876029549,"NS"
"TDP","NEIF",1.56101443954286,-15.7359144796197,17.2832809382019,"NS",-0.835714541645342,-2.62643879757137,0.835996861602154,0.260011810829923,"NS"
"TDP","NWIF",3.25641044320051,-9.93068087319666,16.0666060960744,"NS",0.0707791117158922,-1.68313777954227,1.70915347902292,0.914456773053085,"NS"
